Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,2051.4599609375,2054.6298828125,2029.6400146484373,2039.3499755859373,50835600,0.0,0.0,50835600,2054.63,2029.64,DJI,^DJUSCN
2025-08-29 00:00:00-04:00,2075.580078125,2077.6201171875,2044.5899658203125,2052.47998046875,41511400,0.0,0.0,41511400,2077.62,2044.59,DJI,^DJUSCN
