Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,14873.7001953125,14887.7998046875,14477.5703125,14524.0703125,21763160000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-01-08 00:00:00-05:00,14564.4697265625,15063.6103515625,14560.2001953125,14972.759765625,25814400000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-01-15 00:00:00-05:00,14908.259765625,15310.9697265625,14706.23046875,15310.9697265625,22760310000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-01-22 00:00:00-05:00,15393.0498046875,15629.0703125,15333.6298828125,15455.3603515625,25439230000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-01-29 00:00:00-05:00,15470.66015625,15664.2099609375,15158.490234375,15628.9501953125,25421770000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-02-05 00:00:00-05:00,15613.990234375,16007.2900390625,15471.6796875,15990.66015625,25631350000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-02-12 00:00:00-05:00,15980.6201171875,16080.0703125,15551.4404296875,15775.650390625,27423910000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-02-19 00:00:00-05:00,15679.83984375,16134.2197265625,15451.650390625,15996.8203125,21173280000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-02-26 00:00:00-05:00,16014.4501953125,16302.240234375,15924.7197265625,16274.9404296875,28145590000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-03-04 00:00:00-05:00,16264.2099609375,16449.69921875,15862.6298828125,16085.1103515625,28078220000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-03-11 00:00:00-04:00,16052.6298828125,16275.4501953125,15925.91015625,15973.169921875,28569880000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-03-18 00:00:00-04:00,16154.919921875,16538.859375,15951.8603515625,16428.8203125,24556830000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-03-25 00:00:00-04:00,16335.2998046875,16476.380859375,16279.169921875,16379.4599609375,19724580000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-04-01 00:00:00-04:00,16397.05078125,16490.650390625,16046.5595703125,16248.51953125,24607000000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-04-08 00:00:00-04:00,16285.1796875,16464.599609375,16092.01953125,16175.08984375,23831630000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-04-15 00:00:00-04:00,16276.4697265625,16295.26953125,15222.7802734375,15282.009765625,25152430000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-04-22 00:00:00-04:00,15396.1298828125,15981.0,15265.66015625,15927.900390625,23742310000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-04-29 00:00:00-04:00,16007.0,16204.7099609375,15557.6396484375,16156.330078125,25268630000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-05-06 00:00:00-04:00,16208.5400390625,16437.390625,16197.8603515625,16340.8701171875,22939420000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-05-13 00:00:00-04:00,16400.310546875,16797.830078125,16334.8603515625,16685.970703125,41781860000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-05-20 00:00:00-04:00,16702.01953125,16996.390625,16678.369140625,16920.7890625,33972590000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-05-27 00:00:00-04:00,16988.310546875,17032.66015625,16445.5390625,16735.01953125,26279240000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-06-03 00:00:00-04:00,16865.69921875,17235.73046875,16646.4296875,17133.130859375,25380620000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-06-10 00:00:00-04:00,17083.44921875,17741.80078125,17057.33984375,17688.880859375,25666800000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-06-17 00:00:00-04:00,17697.30078125,17936.7890625,17620.5703125,17689.359375,26735840000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-06-24 00:00:00-04:00,17640.259765625,18035.0,17494.01953125,17732.599609375,29988800000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-07-01 00:00:00-04:00,17773.900390625,18366.310546875,17657.640625,18352.759765625,18281500000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-07-08 00:00:00-04:00,18371.859375,18671.0703125,18238.779296875,18398.44921875,27566190000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-07-15 00:00:00-04:00,18485.91015625,18641.529296875,17691.4296875,17726.939453125,28240750000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-07-22 00:00:00-04:00,17923.650390625,18128.380859375,17033.9609375,17357.880859375,28163090000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-07-29 00:00:00-04:00,17444.390625,17791.580078125,16582.7890625,16776.16015625,29732520000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-08-05 00:00:00-04:00,15712.5302734375,16789.220703125,15708.5400390625,16745.30078125,30274030000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-08-12 00:00:00-04:00,16793.640625,17674.650390625,16699.390625,17631.720703125,25961810000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-08-19 00:00:00-04:00,17649.740234375,18017.689453125,17585.580078125,17877.7890625,26080880000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-08-26 00:00:00-04:00,17867.849609375,17909.08984375,17439.400390625,17713.619140625,25944170000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-09-02 00:00:00-04:00,17585.44921875,17585.44921875,16668.5703125,16690.830078125,21357850000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-09-09 00:00:00-04:00,16835.669921875,17719.140625,16732.83984375,17683.98046875,25968820000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-09-16 00:00:00-04:00,17573.69921875,18099.9296875,17480.66015625,17948.3203125,30735810000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-09-23 00:00:00-04:00,17994.91015625,18327.33984375,17863.380859375,18119.58984375,26480050000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-09-30 00:00:00-04:00,18069.830078125,18198.16015625,17767.7890625,18137.849609375,27560230000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-10-07 00:00:00-04:00,18080.119140625,18375.529296875,17900.0390625,18342.939453125,27031330000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-10-14 00:00:00-04:00,18426.66015625,18564.25,18214.9609375,18489.55078125,27572030000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-10-21 00:00:00-04:00,18456.48046875,18690.009765625,18146.609375,18518.609375,30606290000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-10-28 00:00:00-04:00,18648.25,18785.5,18083.94921875,18239.919921875,31345930000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-11-04 00:00:00-05:00,18220.4296875,19318.560546875,18112.830078125,19286.779296875,37509390000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-11-11 00:00:00-05:00,19355.33984375,19366.0703125,18598.869140625,18680.119140625,42210760000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-11-18 00:00:00-05:00,18717.9296875,19110.890625,18672.30078125,19003.650390625,36892000000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-11-25 00:00:00-05:00,19140.58984375,19245.490234375,18937.19921875,19218.169921875,24006390000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-12-02 00:00:00-05:00,19255.4296875,19863.150390625,19255.4296875,19859.76953125,34262840000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-12-09 00:00:00-05:00,19824.08984375,20061.650390625,19641.33984375,19926.720703125,34443990000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-12-16 00:00:00-05:00,20016.119140625,20204.580078125,19168.380859375,19572.599609375,47377550000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-12-23 00:00:00-05:00,19641.05078125,20070.080078125,19504.6796875,19722.029296875,25792940000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2024-12-30 00:00:00-05:00,19460.41015625,19638.66015625,19117.58984375,19621.6796875,34208720000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-01-06 00:00:00-05:00,19851.990234375,20007.94921875,19018.75,19161.630859375,40418570000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-01-13 00:00:00-05:00,18903.66015625,19709.640625,18831.91015625,19630.19921875,37341470000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-01-20 00:00:00-05:00,19734.390625,20118.609375,19551.169921875,19954.30078125,29780690000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-01-27 00:00:00-05:00,19234.0390625,19969.169921875,19204.94921875,19627.439453125,37116520000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-03 00:00:00-05:00,19215.380859375,19862.5390625,19141.150390625,19523.400390625,35852770000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-10 00:00:00-05:00,19668.1796875,20045.759765625,19415.48046875,20026.76953125,43161600000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-17 00:00:00-05:00,20090.55078125,20110.119140625,19510.91015625,19524.009765625,32644990000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
