Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,1007.8900146484376,1025.1099853515625,1006.0700073242188,1019.3499755859376,34028834,0.0,0.0,34028834,1025.11,1006.07,DJI,^DJUSPL
2025-08-29 00:00:00-04:00,1040.989990234375,1044.7099609375,1036.739990234375,1041.7099609375,28841620,0.0,0.0,28841620,1044.71,1036.74,DJI,^DJUSPL
