Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,1783.0400390625,1804.27001953125,1770.18994140625,1791.6800537109375,23862822,0.0,0.0,23862822,1804.27,1770.19,DJI,^DJUSTY
2025-08-29 00:00:00-04:00,1854.1500244140625,1858.9100341796875,1831.7099609375,1844.3699951171875,14873525,0.0,0.0,14873525,1858.91,1831.71,DJI,^DJUSTY
