Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00+01:00,1396.47998046875,1409.1800537109375,1374.5799560546875,1387.6500244140625,1169156400,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-01-08 00:00:00+01:00,1386.1600341796875,1394.9300537109375,1376.780029296875,1390.449951171875,1285829200,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-01-15 00:00:00+01:00,1391.280029296875,1393.27001953125,1360.6099853515625,1379.9000244140625,1356518400,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-01-22 00:00:00+01:00,1380.3800048828125,1423.3699951171875,1380.3800048828125,1421.0899658203125,1412664700,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-01-29 00:00:00+01:00,1421.68994140625,1431.18994140625,1414.9300537109375,1416.4599609375,1797134100,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-02-05 00:00:00+01:00,1416.3699951171875,1437.5699462890625,1413.0400390625,1436.3900146484375,1884443900,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-02-12 00:00:00+01:00,1437.31005859375,1450.1800537109375,1421.8199462890625,1447.1300048828125,1407475400,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-02-19 00:00:00+01:00,1446.6800537109375,1468.9000244140625,1438.9599609375,1467.1199951171875,1421962900,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-02-26 00:00:00+01:00,1466.5,1467.760009765625,1458.8299560546875,1467.75,1862119700,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-03-04 00:00:00+01:00,1471.010009765625,1495.3699951171875,1466.1500244140625,1487.469970703125,1496550000,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-03-11 00:00:00+01:00,1487.18994140625,1504.6600341796875,1474.8199462890625,1492.530029296875,2259164400,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-03-18 00:00:00+01:00,1494.68994140625,1520.52001953125,1492.81005859375,1515.0999755859375,1399852200,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
2024-03-25 00:00:00+01:00,1515.030029296875,1530.8599853515625,1512.1199951171875,1526.3399658203125,1070059200,0.0,0.0,0,223564580,1627.46,1336.73,1581.5378,1535.25,PAR,^N100
