Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,1140.1300048828125,1146.6099853515625,1095.1300048828125,1123.469970703125,256162817,0.0,0.0,256162817,1146.61,1095.13,DJI,^DJUSAU
2025-08-29 00:00:00-04:00,1199.1099853515625,1203.8699951171875,1151.8499755859375,1158.760009765625,301092625,0.0,0.0,301092625,1203.87,1151.85,DJI,^DJUSAU
