Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,24691.69921875,24691.689453125,23857.189453125,24662.01953125,606546253,0.0,0.0,606546253,24691.69,23857.19,DJI,^DJUSSC
2025-08-29 00:00:00-04:00,25214.599609375,25214.5703125,24541.26953125,24694.48046875,566370047,0.0,0.0,566370047,25214.57,24541.27,DJI,^DJUSSC
