Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-01 00:00:00-05:00,171.5894897914918,171.5894897914918,163.24646274553757,165.34715270996094,32258000,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-01-08 00:00:00-05:00,166.66131579952736,173.7598584444058,166.54185017916208,172.18682861328125,36373800,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-01-15 00:00:00-05:00,172.52532662550578,186.483465641666,170.73328153383628,186.35403442382807,39155400,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-01-22 00:00:00-05:00,187.9768500006623,195.0355608493784,185.26885112307605,187.43923950195312,50078000,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-01-29 00:00:00-05:00,187.8872522441797,190.883964799825,183.3374106093279,190.376220703125,39390600,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-02-05 00:00:00-05:00,192.68596699863383,203.2989316834357,189.28106012058856,202.9504852294922,40850400,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-02-12 00:00:00-05:00,203.29892709937127,206.206040242126,195.42382777570904,200.8597412109375,42297500,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-02-19 00:00:00-05:00,199.38628694422235,212.41852197815533,192.86518662913687,207.69943237304688,40915100,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-02-26 00:00:00-05:00,209.67070772698025,220.34340562649564,205.51909499533429,219.5668334960937,33751600,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-03-04 00:00:00-05:00,223.0115706772728,238.0847628377123,217.3267601154992,223.9972076416016,68615100,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-03-11 00:00:00-04:00,221.1597669227532,227.01382523265008,214.9771629738869,216.8787384033203,55932000,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-03-18 00:00:00-04:00,221.1896341640119,229.03486714598503,211.88090179048385,226.635498046875,45514900,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-03-25 00:00:00-04:00,224.22618848288528,228.4474843967727,220.5126518497692,223.9972076416016,22719400,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
2024-04-01 00:00:00-04:00,224.50494262362213,229.93089052678857,218.6409338651912,221.6575622558593,37204700,0.0,0.0,0.0,10076624,7425120,302.98,170.11,283.1112,247.70905,3372423168,NGM,SMH
