Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2000-01-01 00:00:00-05:00,20.034963134411285,20.034963134411285,18.21360284946481,19.60808181762696,5719600,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-01-08 00:00:00-05:00,20.03496596392464,21.57173892138476,18.61202804035044,21.28715133666992,5405900,0.45,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-01-15 00:00:00-05:00,21.522651694099448,21.522651694099448,19.76746218428653,20.19906616210937,4103400,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-01-22 00:00:00-05:00,20.256615412657528,21.608974680263923,19.91133219539632,21.119823455810547,6326300,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-01-29 00:00:00-05:00,21.119824895016105,22.32831623778269,20.4580320168344,20.51557922363281,5044000,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-02-05 00:00:00-05:00,20.515578303917227,21.148597550321405,19.24953981110887,19.39340782165528,3368700,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-02-12 00:00:00-05:00,19.39341434240341,19.911339354515075,17.954733753204344,18.415111541748047,3299600,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-02-19 00:00:00-05:00,18.242455922884005,18.415097461586377,17.321701049804688,17.321701049804688,3128500,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-02-26 00:00:00-05:00,17.551890506407616,18.271230281260387,17.43679614243117,17.925947189331055,3902400,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-03-04 00:00:00-05:00,17.954719912826718,18.069814271242272,16.573587611840047,17.235380172729492,4014800,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-03-11 00:00:00-05:00,16.976421448976357,20.83208326959133,16.947647853300126,20.112743377685547,6000100,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-03-18 00:00:00-05:00,20.170290708870724,21.465102523277544,19.10566766146956,20.86085700988769,4199200,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-03-25 00:00:00-05:00,20.860856250651832,21.350007362736083,19.91132762131182,20.74576187133789,4053200,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-04-01 00:00:00-05:00,20.975950249159453,22.069346832791908,20.31415758011876,20.40047836303711,4461500,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-04-08 00:00:00-04:00,20.342930135780207,22.4434024128834,20.285382950106147,20.60189247131348,5237800,0.45,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-04-15 00:00:00-04:00,20.77308228675356,21.092668168088224,20.10485726214469,20.4825496673584,2867400,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-04-22 00:00:00-04:00,20.8602478333394,22.31291133148281,19.52379741504745,20.27918243408203,4728900,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-04-29 00:00:00-04:00,19.988631447215845,20.8311755053107,19.05892765897325,19.37851333618164,3522500,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-05-06 00:00:00-04:00,19.349472003747085,21.266987247361666,19.349472003747085,21.03456115722656,2682700,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-05-13 00:00:00-04:00,21.03456164420919,21.49941383524144,20.337283357660823,20.4825496673584,2470800,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-05-20 00:00:00-04:00,20.5987560523898,22.893963003220257,20.540649547305485,22.45816421508789,3663500,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-05-27 00:00:00-04:00,22.71964086684505,26.72898925511183,22.6034278700837,26.264137268066406,5961300,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-06-03 00:00:00-04:00,26.031718053258054,26.23509085054913,24.43378893168529,25.24728012084961,5533500,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-06-10 00:00:00-04:00,25.218226798880654,26.264144039387222,23.242605344590466,23.76556396484375,8071300,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-06-17 00:00:00-04:00,23.76556396484375,24.462842125181464,23.18449883122899,23.76556396484375,5668100,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-06-24 00:00:00-04:00,23.76555693562825,24.259462153116864,21.55751008097331,21.789936065673828,6286100,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-07-01 00:00:00-04:00,22.312899665042632,23.939881932285324,22.138580136409487,23.85272216796875,3226600,0.0,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
2000-07-08 00:00:00-04:00,23.62028732019312,24.346618418600045,22.748690002104816,23.70744705200196,3608600,0.45,0.0,2045621,1703890,216.26,145.12,193.3344,186.67355,81691328512,Banks - Regional,Financial Services,NYQ,PNC
