Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,712.5999755859375,721.5900268554688,712.5999755859375,718.6799926757812,196233961,0.0,0.0,196233961,721.59,712.6,DJI,^DJUSEN
2025-08-29 00:00:00-04:00,751.969970703125,757.9000244140625,751.9299926757812,755.4500122070312,175026393,0.0,0.0,175026393,757.9,751.93,DJI,^DJUSEN
