Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,371.9200134277344,375.0199890136719,370.739990234375,371.75,8347851,0.0,0.0,8347851,375.02,370.74,DJI,^DJUSGU
2025-08-29 00:00:00-04:00,372.2099914550781,373.9599914550781,371.70001220703125,373.3299865722656,5284975,0.0,0.0,5284975,373.96,371.7,DJI,^DJUSGU
