Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,1614.56005859375,1622.8399658203125,1588.06005859375,1595.0799560546875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-01-08 00:00:00-05:00,1595.6700439453125,1616.6199951171875,1593.010009765625,1604.300048828125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-01-15 00:00:00-05:00,1596.7900390625,1605.949951171875,1574.1099853515625,1603.3299560546875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-01-22 00:00:00-05:00,1608.5,1624.449951171875,1603.5,1619.3599853515625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-01-29 00:00:00-05:00,1618.3699951171875,1639.6400146484375,1605.4200439453125,1632.7099609375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-02-05 00:00:00-05:00,1624.3900146484375,1648.3499755859375,1609.4200439453125,1646.800048828125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-02-12 00:00:00-05:00,1647.25,1662.9599609375,1611.9300537109375,1659.7099609375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-02-19 00:00:00-05:00,1644.510009765625,1675.5,1635.3800048828125,1671.780029296875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-02-26 00:00:00-05:00,1670.719970703125,1696.8399658203125,1666.9300537109375,1696.010009765625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-03-04 00:00:00-05:00,1696.27001953125,1724.760009765625,1682.239990234375,1710.93994140625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-03-11 00:00:00-04:00,1707.050048828125,1724.8599853515625,1692.489990234375,1701.3199462890625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-03-18 00:00:00-04:00,1706.5,1750.989990234375,1701.550048828125,1734.3599853515625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-03-25 00:00:00-04:00,1734.6099853515625,1762.760009765625,1730.72998046875,1759.43994140625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-04-01 00:00:00-04:00,1759.9000244140625,1760.489990234375,1721.9000244140625,1741.8900146484375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-04-08 00:00:00-04:00,1744.81005859375,1754.969970703125,1692.47998046875,1697.4100341796875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-04-15 00:00:00-04:00,1713.5,1716.010009765625,1657.530029296875,1663.469970703125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-04-22 00:00:00-04:00,1669.530029296875,1704.93994140625,1661.1600341796875,1699.5,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-04-29 00:00:00-04:00,1703.3399658203125,1710.31005859375,1669.0,1696.56005859375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-05-06 00:00:00-04:00,1705.75,1735.3800048828125,1702.4200439453125,1730.27001953125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-05-13 00:00:00-04:00,1736.0699462890625,1751.47998046875,1724.6199951171875,1748.3699951171875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-05-20 00:00:00-04:00,1748.75,1752.43994140625,1712.760009765625,1726.93994140625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-05-27 00:00:00-04:00,1727.5699462890625,1728.56005859375,1685.0,1710.219970703125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-06-03 00:00:00-04:00,1712.9100341796875,1713.3800048828125,1683.6800537109375,1695.27001953125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-06-10 00:00:00-04:00,1691.18994140625,1719.5400390625,1681.3399658203125,1693.18994140625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-06-17 00:00:00-04:00,1688.5999755859375,1717.219970703125,1685.9300537109375,1710.780029296875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-06-24 00:00:00-04:00,1712.2900390625,1726.27001953125,1694.780029296875,1704.949951171875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-07-01 00:00:00-04:00,1709.5400390625,1711.1800537109375,1690.760009765625,1702.8599853515625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-07-08 00:00:00-04:00,1706.219970703125,1754.3699951171875,1697.510009765625,1745.4300537109375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-07-15 00:00:00-04:00,1748.25,1778.5899658203125,1733.0999755859375,1736.469970703125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-07-22 00:00:00-04:00,1743.3800048828125,1754.7900390625,1715.8299560546875,1740.489990234375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-07-29 00:00:00-04:00,1745.6300048828125,1776.449951171875,1682.0799560546875,1699.93994140625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-08-05 00:00:00-04:00,1667.6300048828125,1714.1500244140625,1646.3599853515625,1710.530029296875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-08-12 00:00:00-04:00,1711.27001953125,1754.8199462890625,1698.5999755859375,1753.6800537109375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-08-19 00:00:00-04:00,1755.3599853515625,1792.3299560546875,1754.77001953125,1789.6500244140625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-08-26 00:00:00-04:00,1794.3399658203125,1807.1300048828125,1773.3299560546875,1806.280029296875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-09-02 00:00:00-04:00,1796.510009765625,1798.949951171875,1735.989990234375,1738.3900146484375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-09-09 00:00:00-04:00,1748.22998046875,1795.8800048828125,1725.949951171875,1792.5699462890625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-09-16 00:00:00-04:00,1799.3299560546875,1832.739990234375,1794.6199951171875,1824.219970703125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-09-23 00:00:00-04:00,1828.699951171875,1847.800048828125,1820.7900390625,1839.9300537109373,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-09-30 00:00:00-04:00,1836.06005859375,1843.7099609375,1818.43994140625,1840.7900390625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-10-07 00:00:00-04:00,1833.8199462890625,1865.3800048828125,1819.3599853515625,1862.969970703125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-10-14 00:00:00-04:00,1864.68994140625,1888.0,1861.56005859375,1886.6500244140625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-10-21 00:00:00-04:00,1885.050048828125,1887.52001953125,1847.5699462890625,1851.3599853515625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-10-28 00:00:00-04:00,1858.9599609375,1865.3800048828125,1829.260009765625,1831.739990234375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-11-04 00:00:00-05:00,1830.4300537109373,1939.3900146484373,1825.72998046875,1935.1600341796875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-11-11 00:00:00-05:00,1943.56005859375,1956.8800048828125,1905.8900146484373,1910.550048828125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-11-18 00:00:00-05:00,1910.43994140625,1974.949951171875,1903.0699462890625,1973.5400390625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-11-25 00:00:00-05:00,1987.8299560546875,1996.449951171875,1979.199951171875,1987.27001953125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-12-02 00:00:00-05:00,1989.530029296875,1989.760009765625,1971.6400146484373,1979.7900390625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-12-09 00:00:00-05:00,1981.5,1983.3499755859373,1927.68994140625,1930.989990234375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-12-16 00:00:00-05:00,1930.550048828125,1937.8900146484373,1834.7099609375,1871.8399658203125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-12-23 00:00:00-05:00,1866.239990234375,1891.3599853515625,1854.2900390625,1871.739990234375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2024-12-30 00:00:00-05:00,1855.93994140625,1875.5699462890625,1838.1199951171875,1873.3299560546875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2025-01-06 00:00:00-05:00,1881.75,1890.989990234375,1831.9300537109373,1835.3599853515625,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2025-01-13 00:00:00-05:00,1824.5699462890625,1918.8499755859373,1822.260009765625,1912.6199951171875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2025-01-20 00:00:00-05:00,1925.68994140625,1947.219970703125,1925.0,1939.7099609375,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2025-01-27 00:00:00-05:00,1919.239990234375,1951.8499755859373,1911.3900146484373,1930.199951171875,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2025-02-03 00:00:00-05:00,1905.1199951171875,1958.260009765625,1893.25,1939.1700439453125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2025-02-10 00:00:00-05:00,1948.239990234375,1957.199951171875,1920.93994140625,1949.719970703125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
2025-02-17 00:00:00-05:00,1953.760009765625,1965.5999755859373,1902.93994140625,1907.5899658203125,0,0.0,0.0,0,0,2072.88,1571.41,2012.8004,1912.3944,DJI,^DJUSM
