Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,858.8499755859375,862.9199829101562,849.0700073242188,853.9199829101562,4507110,0.0,0.0,4507110,862.92,849.07,DJI,^DJUSPB
2025-08-29 00:00:00-04:00,850.3499755859375,851.9500122070312,846.75,849.5700073242188,4247321,0.0,0.0,4247321,851.95,846.75,DJI,^DJUSPB
