Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-01 00:00:00-05:00,247.2890483230156,250.38585524130207,238.2064068748152,238.9979248046875,2361400,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-01-08 00:00:00-05:00,239.0672201400086,245.1124166448008,238.26581360629967,240.6106719970703,2810700,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-01-15 00:00:00-05:00,238.47356678691256,240.8481056727776,234.5159919125041,240.35340881347656,1701600,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-01-22 00:00:00-05:00,242.450934677956,248.3477128087896,242.450934677956,244.17247009277344,3373900,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-01-29 00:00:00-05:00,244.3307746799667,249.5547722827092,241.20428692011248,245.40921020507807,2637400,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-02-05 00:00:00-05:00,243.4996866647581,254.6105738051457,240.0566007797921,254.29396057128903,2498600,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-02-12 00:00:00-05:00,255.27349811973696,261.2296377887304,246.2700087083549,256.6883239746094,3932600,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-02-19 00:00:00-05:00,253.39362251178653,256.30244259468486,248.51591849974668,254.91729736328125,3375900,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-02-26 00:00:00-05:00,254.7490762043813,265.2960156536028,254.46214360473127,264.7518310546875,3360800,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-03-04 00:00:00-05:00,267.2055754887057,270.8564408168464,260.32927689548984,265.6719970703125,2991700,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-03-11 00:00:00-04:00,264.9002268776703,265.7511210554669,257.48967864144817,259.7949523925781,2945400,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-03-18 00:00:00-04:00,261.0020404334461,267.02747450897493,254.85791414136432,262.2684631347656,2379100,0.342,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-03-25 00:00:00-04:00,263.31002138895906,270.56169822991706,263.0227188052976,268.27325439453125,1386700,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-04-01 00:00:00-04:00,268.77846411657293,268.77846411657293,258.1386863501864,260.2884216308594,2196200,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
2024-04-08 00:00:00-04:00,262.39858550184726,262.93355541523334,251.62011326925096,252.97732543945312,3085500,0.0,0.0,0.0,136732,296550,317.62,219.19,289.3012,282.30536,13228994560,PCX,IWO
