Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,80.59321132133167,80.66238126206572,77.3422090289152,78.1524887084961,3933700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-01-08 00:00:00-05:00,78.3600149363925,79.91140453036593,78.32048817450644,78.59716796875,4414200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-01-15 00:00:00-05:00,78.10309006608925,79.5556664376475,76.64063011991293,79.50625610351562,3623400,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-01-22 00:00:00-05:00,80.02009820903028,81.18611125413553,79.8521075926395,80.37582397460938,3325800,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-01-29 00:00:00-05:00,80.42523256197896,81.59124558174362,78.71574356134069,80.85013580322266,2739700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-02-05 00:00:00-05:00,80.75133071080883,82.36200674240827,79.75330066549468,82.21378326416016,3398200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-02-12 00:00:00-05:00,82.3916406249005,83.77504703404138,79.90151511961366,82.15448760986328,3777200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-02-19 00:00:00-05:00,81.413372298386,82.67819834441542,80.51416309398859,81.95685577392578,2216500,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-02-26 00:00:00-05:00,81.98649610031855,84.52603167772612,81.52206615357404,84.39757537841797,2452600,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-03-04 00:00:00-05:00,84.69402559851869,86.10707522803838,82.89559948267168,84.64462280273438,5614200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-03-11 00:00:00-04:00,84.23947903520516,85.14857189696816,82.37188297701348,82.49046325683594,1904700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-03-18 00:00:00-04:00,82.81654145233951,86.24541042149941,82.02602891221551,85.02011108398438,2024000,0.266,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-03-25 00:00:00-04:00,85.0044092275503,87.13571662749979,84.76649812987563,86.97710418701172,1059900,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-04-01 00:00:00-04:00,87.05640945349658,87.32405849006615,83.76527697999995,84.39971160888672,2989000,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-04-08 00:00:00-04:00,84.77640750811081,86.1741513076787,81.96110469808576,82.20893096923828,4012200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-04-15 00:00:00-04:00,83.0911952428429,83.37867463654867,78.92771674467625,79.24493408203125,4150000,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-04-22 00:00:00-04:00,79.72074369276797,82.81361791490451,79.16561533099605,82.42700958251953,3402800,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-04-29 00:00:00-04:00,82.83344031672486,83.25970175348442,79.6910053980626,81.95117950439453,2874700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-05-06 00:00:00-04:00,82.62527465820312,83.2597092871036,81.42579645159262,82.62527465820312,1622700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-05-13 00:00:00-04:00,83.06145193231798,84.90527995001369,82.75414978372116,84.15188598632812,2390400,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-05-20 00:00:00-04:00,84.26093873679284,85.01433277727223,82.60546093203924,83.80493927001953,1331300,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-05-27 00:00:00-04:00,84.21135545826864,84.28074650470275,80.85083216385425,82.45674896240234,762200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-06-03 00:00:00-04:00,83.30926868005865,83.3489217855181,81.13830842525708,82.49639892578125,1786900,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-06-10 00:00:00-04:00,81.9908429167519,85.27206033768694,81.9115366945821,83.25971221923828,1267700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-06-17 00:00:00-04:00,83.1308456892906,84.47902122057626,82.68476142274271,83.68597412109375,814700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-06-24 00:00:00-04:00,83.38858856265244,84.61780478120097,82.70458561668264,83.71571350097656,1032800,0.177,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-07-01 00:00:00-04:00,84.11014559818723,84.89492289197106,82.91808323587755,84.61677551269531,844900,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-07-08 00:00:00-04:00,84.92473077056022,88.50092575042615,84.92473077056022,87.83535766601562,1114400,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-07-15 00:00:00-04:00,88.04395789731848,89.74265012414192,85.4512151356018,85.63996124267578,1281500,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-07-22 00:00:00-04:00,86.53400912602997,87.37838721352094,82.73926815326881,84.78564453125,3238700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-07-29 00:00:00-04:00,85.21281469276148,87.34860023975418,78.86506648075766,79.610107421875,2800900,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-08-05 00:00:00-04:00,75.35839633877455,80.44454441586662,75.35839633877455,80.1067886352539,3861000,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-08-12 00:00:00-04:00,80.27566794002352,84.3882929408391,79.4908906465803,84.13994598388672,1585900,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-08-19 00:00:00-04:00,84.13994356265705,86.32540126831736,83.80219534881581,86.26579284667969,1468700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-08-26 00:00:00-04:00,86.37507382060168,86.47441867254935,83.23597203591702,85.19294738769531,1188600,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-09-02 00:00:00-04:00,84.25915509865625,84.33862794368414,78.99419658924631,79.28227996826172,1426400,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-09-09 00:00:00-04:00,80.08692463014707,85.05386347297305,79.610095166499,84.78564453125,1231500,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-09-16 00:00:00-04:00,84.57704163978482,88.03403472101509,84.12008413449223,87.31879425048828,1653500,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-09-23 00:00:00-04:00,87.45786293284841,89.95126843612897,87.18964398229627,88.97774505615234,2736000,0.151,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-09-30 00:00:00-04:00,88.69302142905762,89.09106187559284,86.77248329711598,88.73282623291016,1082000,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-10-07 00:00:00-04:00,88.32483836151353,90.49415077643636,88.03625923384146,90.31503295898438,704800,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-10-14 00:00:00-04:00,90.65336111315452,91.49919228670848,89.37963780352176,90.4045867919922,816100,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-10-21 00:00:00-04:00,90.12595803731926,90.29512274850852,87.31978408327977,88.97164916992188,489700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-10-28 00:00:00-04:00,89.56871627461855,90.32498480853138,86.02616447980259,86.57347106933594,742200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-11-04 00:00:00-05:00,86.49384979344578,91.81761847917868,86.27492718715574,91.69821166992188,1009400,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-11-11 00:00:00-05:00,92.04650177617106,92.04650177617106,87.58846245777927,87.79743957519531,927600,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-11-18 00:00:00-05:00,88.23527936949026,92.29527834124194,87.77753550385015,92.2654266357422,1090700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-11-25 00:00:00-05:00,93.62870327791627,94.31532285876376,91.51910181651368,92.63360595703124,862900,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-12-02 00:00:00-05:00,93.2903745753905,94.77306746955148,93.2903745753905,94.50439453125,1184800,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-12-09 00:00:00-05:00,95.19100832465554,95.57909565191268,92.23556822324385,92.92218017578124,1645500,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-12-16 00:00:00-05:00,92.55400807788976,93.57895714949208,87.34964551658125,89.46920776367188,849900,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-12-23 00:00:00-05:00,89.40948706662022,91.48924428259824,88.93184463454163,89.97669219970703,835700,0.115,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2024-12-30 00:00:00-05:00,88.74683117507571,90.35099029541016,87.67074786422158,90.35099029541016,1690300,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-01-06 00:00:00-05:00,91.61636970301446,92.72234283693184,88.16892472404865,88.68704223632812,1252200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-01-13 00:00:00-05:00,87.19249183312922,92.44336748213054,86.88361142903761,92.11456298828124,1298700,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-01-20 00:00:00-05:00,93.06112001057178,95.07378753680592,92.63267986762963,94.1571273803711,847800,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-01-27 00:00:00-05:00,91.03848620244572,92.93158637679473,89.15534427199879,90.97869873046876,1158100,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-02-03 00:00:00-05:00,88.70697806814847,92.5529737345566,88.18886808899019,90.9886703491211,1142600,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-02-10 00:00:00-05:00,91.86546663629122,93.09100715786349,90.09192624708784,93.07108306884766,745000,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-02-17 00:00:00-05:00,93.80839850400402,95.80114193435264,90.25135178490024,90.5701904296875,1104200,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-02-24 00:00:00-05:00,90.85913487372146,90.95877052021868,84.79122746028979,86.5548095703125,1428100,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
2025-03-03 00:00:00-05:00,87.3120498892524,87.32201573479531,79.50049936043206,82.05120849609375,2585800,0.0,0.0,0.0,396654,354940,104.94,64.4,99.7072,90.1234,PCX,SPHB
