Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,101.0,101.31999969482422,99.6500015258789,100.1999969482422,3317075,0.0,0.0,3317075,101.32,99.65,DJI,^DJUSAL
2025-08-29 00:00:00-04:00,108.9800033569336,110.88999938964844,108.79000091552734,109.97000122070312,4180506,0.0,0.0,4180506,110.89,108.79,DJI,^DJUSAL
