Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,583.97998046875,588.3099975585938,582.97998046875,585.8499755859375,95833241,0.0,0.0,95833241,588.31,582.98,DJI,^DJUSBM
2025-08-29 00:00:00-04:00,598.0700073242188,601.260009765625,597.5,598.3200073242188,92006877,0.0,0.0,92006877,601.26,597.5,DJI,^DJUSBM
