Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,8602.830078125,8640.5595703125,8593.0400390625,8615.2998046875,0,0.0,0.0,0,8640.56,8593.04,DJI,^DJUSVM
2025-08-29 00:00:00-04:00,8710.6298828125,8740.2099609375,8684.6201171875,8707.9599609375,0,0.0,0.0,0,8740.21,8684.62,DJI,^DJUSVM
