Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,2480.530029296875,2483.0400390625,2452.0400390625,2468.280029296875,63558263,0.0,0.0,63558263,2483.04,2452.04,DJI,^DJUSHP
2025-08-29 00:00:00-04:00,2472.85009765625,2509.050048828125,2470.090087890625,2508.330078125,51465613,0.0,0.0,51465613,2509.05,2470.09,DJI,^DJUSHP
