Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,industry,sector,exchange,Symbol
2020-08-24 00:00:00-04:00,19.663525445486222,19.970066991726,19.551376342773438,19.551376342773438,621900,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-08-31 00:00:00-04:00,19.876279791082222,20.111008786135816,19.777845517101163,19.914138793945312,95800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-09-07 00:00:00-04:00,19.876276399743205,20.141293707252075,19.808129050834406,20.017114639282227,79000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-09-14 00:00:00-04:00,20.164006901338936,20.20186733891743,19.686976941674086,20.058000564575195,418000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-09-21 00:00:00-04:00,19.95199093337235,20.300298236214452,19.922460807896705,20.14128875732422,201300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-09-28 00:00:00-04:00,20.141290194187317,20.557744858899845,20.141290194187317,20.466882705688477,123500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-10-05 00:00:00-04:00,20.466882738081182,21.012059990895903,20.36844705368054,20.996915817260742,64300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-10-12 00:00:00-04:00,20.912869181257623,21.04234999855894,20.444168090820312,20.444168090820312,137600,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-10-19 00:00:00-04:00,20.45173737918137,20.591060591249107,19.95956331838539,20.247295379638672,80800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-10-26 00:00:00-04:00,20.19430012728819,20.353309670826437,19.92928277716274,20.31545066833496,78100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-11-02 00:00:00-05:00,20.247294722976633,20.705395102325017,20.073141074597082,20.111000061035156,182600,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-11-09 00:00:00-05:00,20.29272671705871,20.542599793889128,20.073141986136378,20.27001190185547,167500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-11-16 00:00:00-05:00,20.296515508237146,20.43281018997167,20.254869750570712,20.360876083374023,204600,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-11-23 00:00:00-05:00,20.338158068505212,20.50473962875439,19.929274087583035,20.050424575805664,111200,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-11-30 00:00:00-05:00,20.19755043019762,20.343243116080775,20.02118644666195,20.212886810302734,251300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-12-07 00:00:00-05:00,20.220553259127257,20.335573174895618,20.05952420700549,20.228219985961914,197600,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-12-14 00:00:00-05:00,20.220555110177774,20.849332072325346,20.18298053994886,20.795656204223633,384500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-12-21 00:00:00-05:00,20.734308893958378,21.071700429838938,20.588616230135074,20.648426055908203,89300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2020-12-28 00:00:00-05:00,20.764979534843086,20.833991770141665,20.711303676845844,20.73430824279785,358000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-01-04 00:00:00-05:00,20.80331999539068,20.81098818440253,20.29723122106891,20.427587509155273,75700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-01-11 00:00:00-05:00,20.32023811340332,20.749646509302487,19.68379297816507,20.32023811340332,72500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-01-18 00:00:00-05:00,20.358578211560776,20.358578211560776,20.09786559772608,20.335575103759766,52800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-01-25 00:00:00-05:00,20.304903807220796,20.46593288622629,20.128539809428254,20.442928314208984,88700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-02-01 00:00:00-05:00,20.396919598556902,20.810991635969145,20.396919598556902,20.642295837402344,55100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-02-08 00:00:00-05:00,20.68447075735948,20.818660434851594,20.465932446839297,20.55027961730957,60900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-02-15 00:00:00-05:00,20.557946420964704,20.61162228834054,20.320238381489844,20.504270553588867,47000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-02-22 00:00:00-05:00,20.603956070108325,20.603956070108325,19.446085678965364,19.936838150024414,80000,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-03-01 00:00:00-05:00,20.24925022662646,20.792959117056736,20.24925022662646,20.63761329650879,43000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-03-08 00:00:00-05:00,20.66868418680625,20.95529574513427,20.66868418680625,20.917236328125,61700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-03-15 00:00:00-04:00,20.948306158167156,20.9716084787013,20.567710478369253,20.707521438598633,74400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-03-22 00:00:00-04:00,20.723831552712337,21.025977997106814,20.707520373623634,20.932771682739258,63700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-03-29 00:00:00-04:00,21.002679120881805,21.05316526192638,20.746358028711832,20.948307037353516,80700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-04-05 00:00:00-04:00,21.04927820942639,21.064813087428504,20.89393239238025,20.97160530090332,162900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-04-12 00:00:00-04:00,21.0415128342119,21.0415128342119,20.81626152555073,20.855098724365234,87900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-04-19 00:00:00-04:00,20.956072137795456,21.041512492311405,20.86286582513044,21.01044273376465,50400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-04-26 00:00:00-04:00,21.03374587325045,21.049280753129878,20.746356521431736,20.870634078979492,190900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-05-03 00:00:00-04:00,20.948303362918377,20.97160568034316,20.73858843204547,20.83179473876953,138600,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-05-10 00:00:00-04:00,20.862866711258455,20.878400109703968,20.3502275253642,20.598779678344727,216500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-05-17 00:00:00-04:00,20.614313933549212,20.785193163172806,20.544408457456008,20.699752807617188,110600,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-05-24 00:00:00-04:00,20.746354481999827,20.88616542419547,20.389061168822106,20.63761329650879,69600,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-05-31 00:00:00-04:00,20.940466681946045,21.14499282836914,20.88540033439646,21.14499282836914,53900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-06-07 00:00:00-04:00,21.160724388532874,21.60124463108222,21.066327943903087,21.380985260009766,100400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-06-14 00:00:00-04:00,21.380983588284394,21.561911343348893,21.33378536965981,21.554044723510742,82700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-06-21 00:00:00-04:00,21.484820998432028,21.73497291250033,21.388850635137516,21.496620178222656,76500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-06-28 00:00:00-04:00,21.522583077627683,21.593381166730765,21.412451883242582,21.538314819335938,108000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-07-05 00:00:00-04:00,21.569777728392012,21.672040784366157,21.506846270776162,21.57764434814453,56300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-07-12 00:00:00-04:00,21.632713181847464,21.648446424258633,21.333789078058132,21.475383758544922,69500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-07-19 00:00:00-04:00,21.459652728129537,21.593382292249725,21.365254770936907,21.53045082092285,29600,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-07-26 00:00:00-04:00,21.412451813784646,21.585514475655042,21.373120209034763,21.5225830078125,75800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-08-02 00:00:00-04:00,23.048672134879006,23.048672134879006,21.447065257384782,21.632713317871094,100900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-08-09 00:00:00-04:00,21.624843753856233,21.8215047572566,21.471448411268643,21.78217315673828,29000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-08-16 00:00:00-04:00,21.790037610664577,21.790037610664577,21.38098240416101,21.54617691040039,75900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-08-23 00:00:00-04:00,21.522578882959717,21.679906772211538,21.40458109051553,21.664175033569336,61800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-08-30 00:00:00-04:00,21.491116397807346,21.84510684010102,21.302321995385565,21.83724021911621,66000,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-09-06 00:00:00-04:00,22.106951615164505,22.106951615164505,21.66099048418346,21.979534149169922,47200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-09-13 00:00:00-04:00,21.979532037735382,22.282148110668107,21.812295680347823,22.194549560546875,65100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-09-20 00:00:00-04:00,22.130846424237145,22.250300127440617,21.915828847109147,22.07509994506836,70200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-09-27 00:00:00-04:00,21.99546151290551,22.075096289228743,21.549498867028248,21.724699020385742,126400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-10-04 00:00:00-04:00,21.78840954001109,21.78840954001109,21.358374421699025,21.60524559020996,52200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-10-11 00:00:00-04:00,21.581354277883914,22.226405392029005,21.509681763097127,22.210477828979492,85900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-10-18 00:00:00-04:00,22.178625159907984,22.21844255027991,21.92617950253316,22.011388778686523,74000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-10-25 00:00:00-04:00,21.696031859188224,22.162699180880736,21.696031859188224,21.899900436401367,67100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-11-01 00:00:00-04:00,21.987501059297024,22.195350773315848,21.93175609985936,22.059173583984375,44900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-11-08 00:00:00-05:00,22.075099873239658,22.075099873239658,21.700811199370317,21.748592376708984,27500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-11-15 00:00:00-05:00,21.76451856392627,21.78283541489872,21.349615080177312,21.50968360900879,52800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-11-22 00:00:00-05:00,21.692846356040107,21.692846356040107,21.262812743145037,21.3830623626709,32300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-11-29 00:00:00-05:00,21.24688701849143,21.398195857861726,20.99205203782755,21.294668197631836,68000,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-12-06 00:00:00-05:00,21.637091509458752,21.854833761745027,21.403221397812914,21.49193000793457,62500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-12-13 00:00:00-05:00,21.467742302436577,21.51612896782077,20.94274152246362,21.314516067504883,56200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-12-20 00:00:00-05:00,21.29031945129965,21.49193232780473,21.20967399306078,21.354835510253906,43800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2021-12-27 00:00:00-05:00,21.443548009650435,21.443548009650435,21.000000248179997,21.088708877563477,449500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-01-03 00:00:00-05:00,21.145156836552815,21.19354503189502,20.846770656196373,21.016124725341797,1966700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-01-10 00:00:00-05:00,20.919350162136833,21.258059818390755,20.911285463394595,21.169349670410156,151100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-01-17 00:00:00-05:00,21.08870697753338,21.153223037719727,20.9193528963633,21.153223037719727,141500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-01-24 00:00:00-05:00,21.06451351082222,21.241932284161866,20.483867455921303,20.846771240234375,152400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-01-31 00:00:00-05:00,20.782256633318106,21.112901642909975,20.370966161785336,20.596773147583008,567400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-02-07 00:00:00-05:00,20.564513492144723,20.774997077708203,20.008061519901002,20.153223037719727,211000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-02-14 00:00:00-05:00,20.161287307739258,20.330641382795875,19.899997504144412,20.161287307739258,156800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-02-21 00:00:00-05:00,20.177413921877747,20.262090947718992,19.83547870860876,20.112897872924805,160600,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-02-28 00:00:00-05:00,20.28527895496721,21.078214930548473,20.191271202128856,20.73079490661621,130400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-03-07 00:00:00-05:00,20.714444997941165,20.714444997941165,20.232143275922013,20.477380752563477,96100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-03-14 00:00:00-04:00,20.35475949802925,20.444680622633452,19.798886289897187,20.150394439697266,144800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-03-21 00:00:00-04:00,20.027777013090468,20.150395744191407,19.733490811102815,19.82341194152832,73700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-03-28 00:00:00-04:00,19.86428446886106,20.902459413744438,19.82749869335947,20.79619026184082,321200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-04-04 00:00:00-04:00,20.616345370034757,20.853409572846694,19.954203054647408,20.011425018310547,157000,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-04-11 00:00:00-04:00,20.18227170324675,20.18227170324675,19.496423665839796,19.741661071777344,130900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-04-18 00:00:00-04:00,19.643572144667793,19.8503898186637,19.046824923241225,19.210317611694336,109500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-04-25 00:00:00-04:00,19.20786268405136,19.283886821717147,18.433727439784654,19.177616119384766,113200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-05-02 00:00:00-04:00,19.038648809546988,19.210314703168134,18.204839031205896,18.35198211669922,209800,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-05-09 00:00:00-04:00,18.270239039874593,18.793413162231445,18.025000000633412,18.793413162231445,73700,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-05-16 00:00:00-04:00,18.719840532103866,19.018213354086686,18.196666439770343,18.629920959472656,158300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-05-23 00:00:00-04:00,18.403484008034525,19.83158693038461,18.188491551444447,19.357460021972656,117500,0.336,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-05-30 00:00:00-04:00,19.549055844335673,19.5739279860023,18.86094240447889,19.242305755615234,152200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-06-06 00:00:00-04:00,19.275468522902305,19.38324464038017,18.28060499888088,18.529321670532227,106200,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-06-13 00:00:00-04:00,18.280606651225956,18.586528169195788,17.335487324882664,17.720996856689453,119400,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-06-20 00:00:00-04:00,16.95661057762443,18.239155568844094,16.95661057762443,18.15625,74100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-06-27 00:00:00-04:00,18.147954850798598,18.47625949491932,17.90835909622757,18.30547523498535,87100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-07-04 00:00:00-04:00,17.982147002430086,18.404963916271377,17.982147002430086,18.39667320251465,44300,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-07-11 00:00:00-04:00,18.247446471767123,18.3966761809648,17.675399780273438,17.675399780273438,425500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-07-18 00:00:00-04:00,17.716851716739423,18.322059631347656,17.683688859411372,18.322059631347656,202900,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-07-25 00:00:00-04:00,18.081636938207847,19.035047121175197,18.081636938207847,18.993595123291016,158100,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
2022-08-01 00:00:00-04:00,18.86094652319103,19.656836254819652,18.86094652319103,19.40812110900879,156500,0.0,0.0,6010,13400,24.42,19.3,21.48784,21.883015,Banks - Regional,Financial Services,NMS,FCNCP
