Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-02 00:00:00-05:00,10.0164777633291,10.115259026735856,9.83867017031724,9.897939682006836,126200,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-03 00:00:00-05:00,9.739887781516217,9.739887781516217,9.502811623334257,9.532445907592772,67700,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-04 00:00:00-05:00,9.483056008581038,9.581837272844355,9.4534207814508,9.522568702697754,49700,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-05 00:00:00-05:00,9.502811623334257,9.759644599059836,9.492933214562449,9.532445907592772,49700,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-08 00:00:00-05:00,9.433665153814207,9.581837525139113,9.433665153814207,9.512690544128418,58000,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-09 00:00:00-05:00,9.512690016707651,9.581836993884568,9.384273529052734,9.384273529052734,37200,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-10 00:00:00-05:00,9.354639053344728,9.413907620552544,9.26573526047611,9.354639053344728,41000,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-11 00:00:00-05:00,9.364517010665772,9.38427382880849,9.048415456837814,9.186710357666016,137800,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-12 00:00:00-05:00,9.34476116711078,9.65098525499034,9.34476116711078,9.48305606842041,75800,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
2024-01-16 00:00:00-05:00,9.344760535477484,9.364516410296693,9.097805976867676,9.097805976867676,95600,0.0,0.0,0.0,66915,132200,20.67,11.34,18.4496,15.06825,140154000,BTS,SLVP
