Date,Open,High,Low,Close,Volume
2024-01-02,3578.82,3578.82,3540.87,3555.9,0
2024-01-03,3555.9,3555.9,3523.74,3527.25,0
2024-01-04,3527.25,3544.2,3515.14,3515.8,0
2024-01-05,3515.8,3539.92,3511.08,3522.05,0
2024-01-08,3522.05,3573.57,3522.05,3572.9,0
2024-01-09,3572.9,3574.42,3548.32,3567.98,0
2024-01-10,3567.98,3593.86,3567.93,3588.46,0
2024-01-11,3588.46,3600.36,3555.84,3586.36,0
2024-01-12,3586.36,3603.06,3578.37,3589.03,0
2024-01-16,3589.03,3589.03,3561.32,3575.33,0
2024-01-17,3575.33,3575.33,3537.14,3555.34,0
2024-01-18,3555.34,3589.89,3555.34,3586.44,0
2024-01-19,3586.44,3632.22,3586.44,3631.14,0
2024-01-22,3631.14,3653.72,3631.14,3639.84,0
2024-01-23,3639.84,3651.71,3635.14,3650.38,0
2024-01-24,3650.38,3679.97,3650.38,3653.04,0
2024-01-25,3653.04,3674.13,3652.59,3670.92,0
2024-01-26,3670.92,3680.23,3661.95,3668.63,0
2024-01-29,3668.63,3698.65,3667.41,3697.92,0
2024-01-30,3697.92,3699.57,3688.39,3694.81,0
2024-01-31,3694.81,3694.81,3634.27,3635.09,0
2024-02-01,3635.09,3680.87,3635.09,3680.34,0
2024-02-02,3680.34,3732.5,3674.47,3720.55,0
2024-02-05,3720.55,3720.72,3689.04,3707.48,0
2024-02-06,3707.48,3719.81,3702.23,3717.32,0
2024-02-07,3717.32,3752.34,3717.32,3748.73,0
2024-02-08,3748.73,3753.67,3744.23,3751.73,0
2024-02-09,3751.73,3776.92,3751.73,3774.03,0
2024-02-12,3774.03,3789.9,3766.26,3769.48,0
2024-02-13,3769.48,3769.48,3693.55,3717.92,0
2024-02-14,3717.92,3756.54,3717.92,3755.06,0
2024-02-15,3755.06,3777.81,3753.11,3775.9,0
2024-02-16,3775.9,3782.57,3753.53,3757.67,0
2024-02-20,3757.67,3757.67,3718.65,3733.99,0
2024-02-21,3733.99,3737.8,3710.49,3736.96,0
2024-02-22,3736.96,3821.64,3736.96,3816.28,0
2024-02-23,3816.28,3834.51,3812.33,3817.74,0
2024-02-26,3817.74,3824.77,3803.8,3804.31,0
2024-02-27,3804.31,3812.57,3795.01,3810.78,0
2024-02-28,3810.78,3810.78,3795.36,3804.12,0
2024-02-29,3804.12,3829.71,3797.52,3823.37,0
2024-03-01,3823.37,3855.88,3822.0,3853.8,0
2024-03-04,3853.8,3862.44,3844.75,3848.57,0
2024-03-05,3848.57,3848.57,3790.63,3806.93,0
2024-03-06,3806.93,3844.76,3806.93,3827.46,0
2024-03-07,3827.46,3872.61,3827.46,3866.71,0
2024-03-08,3866.71,3890.17,3836.58,3841.09,0
2024-03-11,3841.09,3841.49,3816.67,3836.26,0
2024-03-12,3836.26,3881.96,3833.65,3878.56,0
2024-03-13,3878.56,3882.01,3862.4,3871.24,0
2024-03-14,3871.24,3880.07,3839.66,3860.01,0
2024-03-15,3860.01,3860.01,3825.16,3834.66,0
2024-03-18,3834.66,3877.27,3834.66,3858.57,0
2024-03-19,3858.57,3881.25,3843.7,3880.05,0
2024-03-20,3880.05,3916.54,3875.44,3915.55,0
2024-03-21,3915.55,3943.35,3915.55,3927.91,0
2024-03-22,3927.91,3930.93,3918.73,3922.18,0
2024-03-25,3922.18,3922.18,3908.24,3910.99,0
2024-03-26,3910.99,3924.19,3900.66,3900.94,0
2024-03-27,3900.94,3933.97,3900.94,3933.0,0
2024-03-28,3933.0,3944.31,3930.89,3936.69,0
2024-04-01,3936.69,3944.19,3917.92,3928.79,0
2024-04-02,3928.79,3928.79,3883.71,3900.48,0
2024-04-03,3900.48,3918.34,3892.19,3905.02,0
2024-04-04,3905.02,3939.31,3856.41,3857.05,0
2024-04-05,3857.05,3914.05,3857.05,3900.79,0
2024-04-08,3899.38,3911.63,3895.25,3899.38,0
2024-04-10,3899.38,3904.16,3852.37,3868.54,0
2024-04-11,3868.54,3907.45,3852.94,3898.38,0
2024-04-12,3898.38,3898.38,3829.96,3841.29,0
2024-04-15,3841.29,3874.52,3787.06,3793.51,0
2024-04-16,3793.51,3806.85,3777.9,3786.09,0
2024-04-17,3786.09,3805.77,3753.02,3763.83,0
2024-04-18,3763.83,3789.41,3749.29,3755.42,0
2024-04-19,3755.42,3760.99,3711.34,3721.45,0
2024-04-22,3721.45,3775.15,3721.45,3754.19,0
2024-04-23,3754.19,3804.41,3754.19,3800.24,0
2024-04-24,3800.24,3814.15,3782.43,3800.43,0
2024-04-25,3800.43,3800.43,3739.62,3783.39,0
2024-04-26,3783.39,3833.15,3783.39,3822.44,0
2024-04-29,3822.44,3839.33,3813.62,3833.83,0
2024-04-30,3833.83,3833.83,3772.32,3772.7,0
2024-05-01,3772.7,3818.79,3756.93,3760.8,0
2024-05-02,3760.8,3802.77,3756.47,3796.45,0
2024-05-03,3796.45,3852.0,3796.45,3842.95,0
2024-05-06,3842.95,3883.79,3842.95,3883.57,0
2024-05-07,3883.57,3897.22,3881.32,3887.76,0
2024-05-08,3887.76,3890.15,3872.05,3887.16,0
2024-05-09,3887.16,3907.12,3881.26,3906.12,0
2024-05-10,3906.12,3925.37,3902.93,3912.31,0
2024-05-13,3912.31,3922.81,3904.01,3911.02,0
2024-05-14,3911.02,3932.69,3908.4,3930.06,0
2024-05-15,3930.06,3980.24,3930.06,3977.64,0
2024-05-16,3977.64,3990.41,3968.86,3969.53,0
2024-05-17,3969.53,3977.19,3959.81,3974.57,0
2024-05-20,3974.57,3990.78,3974.11,3978.81,0
2024-05-21,3978.81,3990.12,3970.65,3988.24,0
2024-05-22,3988.24,3989.76,3961.97,3977.5,0
2024-05-23,3977.5,4003.9,3939.33,3947.4,0
2024-05-24,3947.4,3979.74,3947.4,3974.45,0
2024-05-28,3974.45,3983.56,3956.22,3974.65,0
2024-05-29,3974.65,3974.65,3942.18,3945.9,0
2024-05-30,3945.9,3945.9,3911.25,3921.12,0
2024-05-31,3921.12,3951.81,3885.11,3949.22,0
2024-06-03,3949.22,3967.83,3917.22,3953.65,0
2024-06-04,3953.65,3965.6,3935.31,3960.18,0
2024-06-05,3960.18,4008.16,3960.18,4007.92,0
2024-06-06,4007.92,4014.27,3995.15,4007.38,0
2024-06-07,4007.38,4023.5,3991.61,4002.76,0
2024-06-10,4002.76,4018.1,3992.24,4014.44,0
2024-06-11,4014.44,4026.76,3989.32,4026.34,0
2024-06-12,4026.34,4080.0,4026.34,4060.74,0
2024-06-13,4060.74,4076.52,4046.64,4069.5,0
2024-06-14,4069.5,4069.5,4048.06,4068.55,0
2024-06-17,4068.55,4111.46,4060.25,4100.25,0
2024-06-18,4100.25,4112.43,4098.27,4110.14,0
2024-06-20,4110.14,4123.74,4086.8,4100.05,0
2024-06-21,4100.05,4104.38,4083.89,4093.33,0
2024-06-24,4093.33,4112.78,4080.98,4081.2,0
2024-06-25,4081.2,4100.61,4081.09,4098.02,0
2024-06-26,4098.02,4108.13,4085.75,4104.37,0
2024-06-27,4104.37,4114.71,4098.14,4109.59,0
2024-06-28,4109.59,4139.98,4086.09,4092.63,0
2024-07-01,4092.63,4107.9,4083.49,4105.12,0
2024-07-02,4105.12,4131.0,4093.47,4130.44,0
2024-07-03,4130.44,4152.65,4129.16,4150.97,0
2024-07-05,4150.97,4176.83,4148.31,4174.76,0
2024-07-08,4174.76,4185.78,4170.86,4178.33,0
2024-07-09,4178.33,4190.6,4178.33,4180.68,0
2024-07-10,4180.68,4223.38,4180.68,4222.29,0
2024-07-11,4222.29,4228.01,4178.79,4185.07,0
2024-07-12,4185.07,4237.39,4185.07,4207.78,0
2024-07-15,4207.78,4246.8,4207.78,4220.55,0
2024-07-16,4220.55,4248.62,4220.55,4246.88,0
2024-07-17,4246.88,4246.88,4183.56,4186.07,0
2024-07-18,4186.07,4205.11,4136.4,4152.36,0
2024-07-19,4152.36,4162.61,4118.9,4124.5,0
2024-07-22,4124.5,4173.02,4124.5,4168.49,0
2024-07-23,4168.49,4185.57,4159.33,4162.86,0
2024-07-24,4162.86,4162.86,4059.96,4065.11,0
2024-07-25,4065.11,4113.2,4037.1,4044.53,0
2024-07-26,4044.53,4110.18,4044.53,4088.61,0
2024-07-29,4088.61,4109.8,4077.72,4091.58,0
2024-07-30,4091.58,4110.94,4045.02,4070.85,0
2024-07-31,4070.85,4155.85,4070.85,4134.85,0
2024-08-01,4134.85,4166.89,4050.84,4077.91,0
2024-08-02,4077.91,4077.91,3968.65,4001.63,0
2024-08-05,4001.63,4001.63,3842.6,3881.73,0
2024-08-06,3881.73,3975.41,3881.73,3921.81,0
2024-08-07,3921.81,3989.38,3889.02,3891.9,0
2024-08-08,3891.9,3988.59,3891.9,3982.59,0
2024-08-09,3982.59,4012.15,3970.79,4002.32,0
2024-08-12,4002.32,4022.16,3987.73,4002.04,0
2024-08-13,4002.04,4071.07,4002.04,4069.68,0
2024-08-14,4069.68,4091.59,4056.76,4085.93,0
2024-08-15,4085.93,4154.22,4085.93,4152.13,0
2024-08-16,4152.13,4165.96,4138.6,4160.62,0
2024-08-19,4160.62,4200.64,4158.1,4200.63,0
2024-08-20,4200.63,4210.36,4184.05,4192.5,0
2024-08-21,4192.5,4218.48,4189.09,4210.88,0
2024-08-22,4210.88,4226.95,4165.62,4172.59,0
2024-08-23,4172.59,4225.46,4172.59,4220.38,0
2024-08-26,4220.38,4233.11,4196.59,4206.93,0
2024-08-27,4206.93,4217.44,4189.37,4213.51,0
2024-08-28,4213.51,4214.69,4164.89,4187.68,0
2024-08-29,4187.68,4230.2,4183.36,4188.78,0
2024-08-30,4188.78,4233.66,4182.21,4231.58,0
2024-09-03,4231.58,4231.58,4124.08,4142.01,0
2024-09-04,4142.01,4159.82,4122.68,4134.93,0
2024-09-05,4134.93,4154.21,4105.68,4122.41,0
2024-09-06,4122.41,4134.96,4046.41,4050.76,0
2024-09-09,4050.76,4107.74,4050.76,4098.2,0
2024-09-10,4098.2,4119.09,4077.37,4117.32,0
2024-09-11,4117.32,4166.16,4051.53,4161.52,0
2024-09-12,4161.52,4196.45,4148.21,4192.69,0
2024-09-13,4192.69,4222.49,4192.69,4214.81,0
2024-09-16,4214.81,4222.15,4198.96,4219.9,0
2024-09-17,4219.9,4247.23,4205.93,4220.61,0
2024-09-18,4220.61,4259.51,4206.54,4208.55,0
2024-09-19,4208.55,4295.11,4208.55,4280.52,0
2024-09-20,4280.52,4281.91,4251.83,4272.96,0
2024-09-23,4272.96,4289.36,4272.96,4284.7,0
2024-09-24,4284.7,4296.6,4269.35,4294.86,0
2024-09-25,4294.86,4301.57,4279.59,4286.73,0
2024-09-26,4286.73,4320.81,4285.46,4303.13,0
2024-09-27,4303.13,4315.73,4290.06,4297.05,0
2024-09-30,4297.05,4316.97,4271.82,4315.08,0
2024-10-01,4315.08,4315.08,4253.06,4275.33,0
2024-10-02,4275.33,4283.2,4249.36,4276.29,0
2024-10-03,4276.29,4282.72,4252.76,4269.02,0
2024-10-04,4269.02,4310.09,4269.02,4308.75,0
2024-10-07,4308.75,4308.75,4260.86,4267.17,0
2024-10-08,4267.17,4313.15,4267.17,4308.42,0
2024-10-09,4308.42,4343.09,4303.69,4339.78,0
2024-10-10,4339.78,4343.26,4320.56,4332.01,0
2024-10-11,4332.01,4364.47,4327.96,4359.45,0
2024-10-14,4359.45,4401.13,4359.45,4392.47,0
2024-10-15,4392.47,4402.74,4351.9,4359.7,0
2024-10-16,4359.7,4382.52,4353.04,4379.82,0
2024-10-17,4379.82,4409.17,4378.31,4379.22,0
2024-10-18,4379.22,4401.96,4379.22,4396.78,0
2024-10-21,4396.78,4398.77,4367.0,4388.69,0
2024-10-22,4388.69,4395.38,4364.77,4386.87,0
2024-10-23,4386.87,4386.87,4320.35,4346.07,0
2024-10-24,4346.07,4361.59,4337.79,4355.91,0
2024-10-25,4355.91,4395.14,4348.33,4354.22,0
2024-10-28,4354.22,4380.16,4354.22,4365.89,0
2024-10-29,4365.89,4384.11,4350.16,4373.86,0
2024-10-30,4373.86,4387.57,4357.38,4359.33,0
2024-10-31,4359.33,4359.33,4277.12,4279.04,0
2024-11-01,4279.04,4329.82,4279.04,4297.3,0
2024-11-04,4297.3,4304.95,4272.42,4284.45,0
2024-11-05,4284.45,4338.04,4284.45,4337.53,0
2024-11-06,4337.53,4454.59,4337.53,4449.71,0
2024-11-07,4449.71,4492.1,4449.71,4484.12,0
2024-11-08,4484.12,4513.07,4484.12,4500.6,0
2024-11-11,4500.6,4519.39,4497.16,4508.01,0
2024-11-12,4508.01,4514.53,4477.98,4496.09,0
2024-11-13,4496.09,4514.48,4483.95,4496.16,0
2024-11-14,4496.16,4502.41,4463.43,4468.24,0
2024-11-15,4468.24,4468.24,4395.4,4408.61,0
2024-11-18,4408.63,4437.06,4405.4,4426.86,0
2024-11-19,4426.86,4450.8,4399.72,4446.74,0
2024-11-20,4446.74,4449.38,4404.47,4446.68,0
2024-11-21,4446.68,4482.4,4425.72,4471.28,0
2024-11-22,4471.28,4491.02,4469.74,4488.33,0
2024-11-25,4488.33,4527.52,4484.61,4501.78,0
2024-11-26,4501.78,4529.53,4501.78,4526.96,0
2024-11-27,4526.96,4526.96,4499.16,4509.58,0
2024-11-29,4509.58,4543.43,4509.58,4534.23,0
2024-12-02,4534.23,4550.67,4534.23,4545.99,0
2024-12-03,4545.99,4550.28,4536.39,4548.9,0
2024-12-04,4548.9,4583.9,4548.9,4581.21,0
2024-12-05,4581.21,4587.31,4570.45,4571.94,0
2024-12-06,4571.94,4591.86,4571.94,4585.64,0
2024-12-09,4585.64,4585.64,4551.34,4554.19,0
2024-12-10,4554.19,4562.85,4535.21,4539.08,0
2024-12-11,4539.08,4584.17,4539.08,4577.79,0
2024-12-12,4577.79,4577.79,4552.3,4552.3,0
2024-12-13,4552.3,4573.77,4541.62,4552.76,0
2024-12-16,4552.76,4579.94,4552.76,4571.54,0
2024-12-17,4571.54,4571.54,4541.65,4552.83,0
2024-12-18,4552.83,4566.19,4412.6,4415.87,0
2024-12-19,4415.87,4463.16,4411.58,4412.31,0
2024-12-20,4412.31,4498.98,4384.66,4461.23,0
2024-12-23,4461.23,4494.62,4439.06,4491.77,0
2024-12-24,4491.76,4542.01,4491.76,4541.96,0
2024-12-26,4541.96,4548.88,4517.26,4539.81,0
2024-12-27,4539.81,4539.81,4460.74,4488.92,0
2024-12-30,4488.92,4488.92,4412.27,4440.3,0
2024-12-31,4440.3,4456.58,4410.74,4420.11,0
2025-01-02,4420.11,4461.29,4382.9,4412.18,0
2025-01-03,4412.18,4474.04,4412.18,4469.11,0
2025-01-06,4469.11,4528.33,4469.11,4495.13,0
2025-01-07,4495.13,4512.29,4430.13,4443.92,0
2025-01-08,4443.92,4458.07,4418.34,4451.32,0
2025-01-10,4451.32,4451.32,4368.45,4383.11,0
2025-01-13,4383.11,4390.61,4342.19,4388.91,0
2025-01-14,4388.91,4415.82,4366.46,4393.85,0
2025-01-15,4393.85,4483.52,4393.85,4475.33,0
2025-01-16,4475.33,4487.46,4462.48,4467.05,0
2025-01-17,4467.05,4526.56,4467.05,4512.54,0
2025-01-21,4512.54,4553.66,4511.21,4551.98,0
2025-01-22,4552.17,4591.47,4547.86,4580.7,0
2025-01-23,4580.7,4605.05,4570.85,4605.03,0
2025-01-24,4605.03,4612.76,4583.13,4592.25,0
2025-01-27,4592.25,4592.25,4494.85,4524.27,0
2025-01-28,4524.27,4573.26,4512.15,4567.73,0
2025-01-29,4567.73,4569.84,4527.57,4547.66,0
2025-01-30,4547.66,4583.68,4539.4,4571.72,0
2025-01-31,4571.72,4611.2,4543.74,4550.79,0
2025-02-03,4550.79,4550.79,4463.58,4517.85,0
2025-02-04,4517.85,4553.54,4513.76,4550.28,0
2025-02-05,4550.28,4569.33,4528.2,4568.37,0
2025-02-06,4568.37,4584.74,4557.36,4584.54,0
2025-02-07,4584.54,4598.95,4537.79,4541.72,0
2025-02-10,4541.72,4578.3,4541.72,4573.29,0
2025-02-11,4573.29,4578.51,4554.4,4572.74,0
2025-02-12,4572.74,4572.74,4526.26,4560.69,0
2025-02-13,4560.69,4608.86,4560.0,4607.52,0
2025-02-14,4607.52,4616.09,4601.39,4606.84,0
2025-02-18,4606.84,4616.92,4594.08,4616.91,0
2025-02-19,4616.91,4628.8,4602.3,4626.23,0
2025-02-20,4626.23,4626.23,4579.14,4603.98,0
2025-02-21,4603.98,4606.08,4519.84,4523.09,0
2025-02-24,4523.09,4543.97,4493.67,4499.12,0
2025-02-25,4499.12,4504.87,4440.03,4475.65,0
2025-02-26,4475.65,4516.39,4458.7,4476.22,0
2025-02-27,4476.22,4505.89,4403.93,4406.08,0
2025-02-28,4406.08,4481.24,4389.73,4477.64,0
2025-03-03,4477.64,4503.01,4370.06,4398.9,0
2025-03-04,4398.9,4411.37,4309.49,4346.11,0
2025-03-05,4346.11,4408.2,4319.22,4395.39,0
2025-03-06,4395.39,4395.39,4292.34,4312.23,0
2025-03-07,4312.23,4343.41,4255.29,4334.18,0
2025-03-10,4334.18,4334.18,4175.05,4212.46,0
2025-03-11,4212.46,4230.77,4150.25,4183.4,0
2025-03-12,4183.4,4238.05,4164.57,4204.99,0
2025-03-13,4204.99,4204.99,4132.18,4144.9,0
2025-03-14,4144.9,4238.52,4144.9,4233.95,0
2025-03-17,4233.95,4283.45,4228.29,4262.3,0
2025-03-18,4262.3,4262.3,4202.84,4215.48,0
2025-03-19,4215.48,4292.63,4215.48,4262.96,0
2025-03-20,4262.96,4291.11,4233.37,4254.33,0
2025-03-21,4254.33,4261.62,4211.0,4259.16,0
2025-03-24,4259.16,4341.92,4259.16,4336.29,0
2025-03-25,4336.29,4351.61,4331.61,4343.73,0
2025-03-26,4343.73,4347.49,4279.27,4292.61,0
2025-03-27,4292.61,4306.92,4261.53,4275.83,0
2025-03-28,4275.83,4275.83,4183.9,4190.61,0
2025-03-31,4190.61,4223.51,4119.55,4212.54,0
2025-04-01,4212.54,4242.49,4173.08,4229.74,0
2025-04-02,4229.74,4276.84,4183.62,4259.03,0
2025-04-03,4259.03,4259.03,4047.28,4051.46,0
2025-04-04,4051.46,4051.46,3804.34,3807.46,0
2025-04-07,3807.46,3935.81,3627.14,3798.85,0
2025-04-08,3798.85,3954.43,3686.1,3740.07,0
2025-04-09,3740.07,4116.18,3714.74,4098.24,0
2025-04-10,4098.24,4098.24,3842.43,3956.1,0
2025-04-11,3956.1,4039.36,3920.86,4027.7,0
2025-04-14,4027.7,4097.72,4024.24,4059.29,0
2025-04-15,4059.29,4092.7,4045.93,4053.51,0
2025-04-16,4053.51,4053.51,3922.13,3963.19,0
2025-04-17,3963.19,4002.81,3949.06,3969.07,0
2025-04-21,3969.07,3969.07,3832.67,3874.8,0
2025-04-22,3874.8,3989.29,3874.8,3973.02,0
2025-04-23,3973.02,4110.63,3973.02,4040.68,0
2025-04-24,4040.68,4127.62,4039.35,4124.42,0
2025-04-25,4124.42,4158.06,4104.94,4156.25,0
2025-04-28,4156.25,4177.6,4114.48,4159.32,0
2025-04-29,4159.32,4192.23,4142.93,4184.41,0
2025-04-30,4184.41,4199.33,4087.74,4190.21,0
2025-05-01,4190.21,4258.36,4190.21,4216.97,0
2025-05-02,4216.97,4289.62,4216.97,4278.94,0
2025-05-05,4278.94,4278.94,4239.5,4252.15,0
2025-05-06,4252.15,4252.15,4203.0,4218.91,0
2025-05-07,4218.91,4253.55,4197.63,4236.71,0
2025-05-08,4236.71,4304.43,4236.71,4262.48,0
2025-05-09,4262.48,4284.35,4248.51,4259.24,0
2025-05-12,4259.24,4398.36,4259.24,4397.48,0
2025-05-13,4397.48,4446.0,4397.48,4430.95,0
2025-05-14,4430.95,4447.16,4420.84,4436.07,0
2025-05-15,4436.07,4458.24,4414.0,4452.78,0
2025-05-16,4452.78,4484.26,4446.06,4484.04,0
2025-05-19,4484.04,4492.06,4438.16,4488.55,0
2025-05-20,4488.55,4488.55,4447.72,4471.26,0
2025-05-21,4471.26,4471.26,4389.25,4399.43,0
2025-05-22,4399.43,4425.71,4387.01,4399.01,0
2025-05-23,4399.01,4399.01,4345.14,4369.22,0
2025-05-27,4369.22,4460.88,4369.22,4458.8,0
2025-05-28,4458.8,4472.75,4430.08,4434.97,0
2025-05-29,4434.97,4475.2,4424.54,4452.15,0
2025-05-30,4452.15,4461.44,4402.18,4453.82,0
2025-06-02,4453.82,4474.37,4416.53,4473.32,0
2025-06-03,4473.32,4507.43,4469.1,4499.31,0
2025-06-04,4499.31,4514.81,4496.48,4500.63,0
2025-06-05,4500.63,4523.15,4465.06,4478.0,0
2025-06-06,4478.0,4536.28,4478.0,4523.94,0
2025-06-09,4523.94,4538.2,4517.53,4526.68,0
2025-06-10,4526.68,4553.21,4521.74,4550.44,0
2025-06-11,4550.44,4566.0,4524.37,4538.44,0
2025-06-12,4538.44,4555.56,4525.05,4555.37,0
2025-06-13,4555.37,4555.37,4494.24,4504.2,0
2025-06-16,4504.2,4559.63,4504.2,4546.38,0
2025-06-17,4546.38,4546.38,4503.43,4509.17,0
2025-06-18,4509.17,4536.3,4501.72,4508.17,0
2025-06-20,4508.17,4535.27,4486.03,4497.21,0
2025-06-23,4497.21,4542.47,4478.93,4539.85,0
2025-06-24,4539.85,4598.62,4539.85,4591.6,0
2025-06-25,4591.61,4605.52,4583.54,4591.33,0
2025-06-26,4591.33,4632.22,4591.33,4628.19,0
