Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2024-01-02 00:00:00-05:00,62.84999847412109,63.20500183105469,61.83000183105469,62.31999969482422,1049500,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-03 00:00:00-05:00,62.27999877929688,62.52999877929688,61.7599983215332,62.150001525878906,985100,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-04 00:00:00-05:00,62.43000030517578,62.810001373291016,61.900001525878906,61.900001525878906,993900,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-05 00:00:00-05:00,61.810001373291016,62.77999877929688,61.52999877929688,62.2400016784668,738100,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-08 00:00:00-05:00,62.459999084472656,62.90999984741211,61.959999084472656,62.68999862670898,530900,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-09 00:00:00-05:00,62.34999847412109,62.78499984741211,61.900001525878906,62.09000015258789,620300,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-10 00:00:00-05:00,61.97999954223633,62.34799957275391,61.5,61.88999938964844,553700,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-11 00:00:00-05:00,61.91999816894531,62.13999938964844,61.43999862670898,62.060001373291016,712100,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-12 00:00:00-05:00,62.09999847412109,64.0,62.09999847412109,63.63999938964844,1066900,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
2024-01-16 00:00:00-05:00,63.56999969482422,63.56999969482422,62.400001525878906,63.11000061035156,864200,0.0,0.0,684006.0,945650.0,106.26,74.34,101.264,94.3863,24932601856.0,Entertainment,Communication Services,NMS,FWONK
