Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-02 00:00:00-05:00,56.54336944281068,56.54336944281068,55.48908914073948,55.6880111694336,96800,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-03 00:00:00-05:00,55.001732027511366,55.001732027511366,53.987233065126965,54.14636993408203,123300,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-04 00:00:00-05:00,53.83804300996555,54.266718105760255,53.78831345108482,53.97728729248047,53400,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-05 00:00:00-05:00,53.71868952818295,54.45171774709322,53.43025655822018,54.08669662475586,88100,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-08 00:00:00-05:00,54.12647752837589,55.20065424293051,54.12647752837589,55.15092468261719,78800,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-09 00:00:00-05:00,54.70335092386421,55.220546696984506,54.55415844915024,54.86248779296875,53400,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-10 00:00:00-05:00,55.30011315658358,55.45925002546396,54.77396704984066,55.29016876220703,49600,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-11 00:00:00-05:00,55.39957640627416,55.53384659884252,54.85254365331949,55.439361572265625,52000,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-12 00:00:00-05:00,55.916771531398695,56.24001556748328,55.39858170187238,55.4990348815918,57300,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-16 00:00:00-05:00,55.05146174316041,55.09124690904211,54.630742909560894,54.79286575317383,48000,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-17 00:00:00-05:00,53.81815008835727,53.82809448242188,53.370576473007546,53.82809448242188,89700,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-18 00:00:00-05:00,54.05685376173518,54.42486084407114,53.97728722644776,54.40496826171875,44600,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-19 00:00:00-05:00,54.46464529551714,54.90227454378046,54.06680500833145,54.89232635498047,141000,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-22 00:00:00-05:00,55.25038424303341,55.80736518769403,55.12108434989175,55.58855056762695,125100,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-23 00:00:00-05:00,55.688013171712335,55.88693141343649,55.38962822088158,55.79741668701172,67200,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-24 00:00:00-05:00,56.23504678727023,56.28477634846406,55.5984992980957,55.5984992980957,70200,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-25 00:00:00-05:00,56.12563691834537,56.13558131248201,55.62932780082763,55.83720016479492,60400,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-26 00:00:00-05:00,55.96650164160647,56.2539405491907,55.79741658350788,55.86703872680664,42200,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-29 00:00:00-05:00,55.59849608306941,56.4041247925413,55.499033172310966,56.32455825805664,73300,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-30 00:00:00-05:00,56.04606828328917,56.16542378127038,55.70989387477221,55.79741668701172,55600,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-01-31 00:00:00-05:00,55.49903558409788,55.66812064267401,54.544214364056295,54.653621673583984,86100,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-02-01 00:00:00-05:00,54.93211070765223,55.54876560982862,54.73318866994692,55.44930648803711,71700,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
2024-02-02 00:00:00-05:00,55.09124610589165,55.41946802844733,54.799827168595016,55.34984588623047,58000,0.0,0.0,0.0,72245.0,52580.0,64.27,43.17,60.8564,56.967304,1208592384.0,PCX,ROBO
