Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-02 00:00:00-05:00,101.63082488547536,102.21033405520404,101.28704762429884,101.679931640625,128800,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-03 00:00:00-05:00,100.39322177583968,100.39322177583968,98.7430833869175,99.08686065673828,82900,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-04 00:00:00-05:00,99.00829444249354,99.56816245746089,98.6645096577277,99.14580535888672,38700,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-05 00:00:00-05:00,98.60558090070188,99.64673714787725,98.36984896608884,99.05740356445312,24400,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-08 00:00:00-05:00,99.2636651627052,100.47180532024746,99.2636651627052,100.1574935913086,49400,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-09 00:00:00-05:00,99.3422447418546,100.00033375191614,99.21455817825216,99.7940673828125,40700,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-10 00:00:00-05:00,99.61726320366404,100.04944462554504,99.35206573628048,100.0101547241211,66700,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-11 00:00:00-05:00,99.82354332387372,100.25572480531964,98.87079118471512,99.97087860107422,213900,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-12 00:00:00-05:00,100.25571455873131,100.6780716468548,99.61726675197032,99.6958465576172,20200,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-16 00:00:00-05:00,98.615396190999,98.96899780732636,97.83943750482408,98.09481811523438,25700,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-17 00:00:00-05:00,96.7393443313394,97.12241150630672,96.5330779674172,97.01436614990234,31200,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-18 00:00:00-05:00,97.56441710716685,97.82961457637124,97.01436597723738,97.6724624633789,17900,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-19 00:00:00-05:00,97.54477273887318,98.2519760131836,96.97508787348563,98.2519760131836,24000,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-22 00:00:00-05:00,98.8806081904572,99.39136948635274,98.36985438834516,98.58594512939452,107800,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-23 00:00:00-05:00,98.69398522956776,98.96900706938656,97.8983777714827,98.4975357055664,77900,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-24 00:00:00-05:00,99.60744419699964,99.64672660379256,98.37966290570704,98.4189453125,44900,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-25 00:00:00-05:00,98.93954768733404,98.93954768733404,98.5564729650761,98.9198989868164,33300,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-26 00:00:00-05:00,99.54851954950554,99.54851954950554,99.01811705808518,99.30296325683594,27400,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
2024-01-29 00:00:00-05:00,98.89042566830167,99.95123059948774,98.7038004969496,99.94140625,64200,0.0,0.0,0.0,334572,197330,145.44,99.78,139.9736,125.9834,NGM,GRID
