Date,Open,High,Low,Close,Volume
2024-01-02,775.1,775.55,767.85,770.86,133124324
2024-01-03,766.89,766.89,754.09,754.64,140953063
2024-01-04,754.39,761.04,754.39,756.22,125036629
2024-01-05,754.62,761.2,754.22,756.74,131314887
2024-01-08,758.38,768.38,758.09,768.31,134116043
2024-01-09,764.41,767.21,762.21,766.22,106937625
2024-01-10,766.98,769.78,764.12,768.46,109391883
2024-01-11,767.88,770.03,761.23,769.49,108442076
2024-01-12,772.68,776.3,770.49,774.06,99536000
2024-01-16,771.37,771.87,765.41,769.16,133677657
2024-01-17,765.78,768.89,763.61,766.99,126934094
2024-01-18,770.92,776.35,768.1,776.01,133858326
2024-01-19,777.95,787.05,776.14,785.72,145359305
2024-01-22,789.15,794.56,789.15,792.83,174307695
2024-01-23,794.11,796.2,790.85,793.11,147326628
2024-01-24,795.95,797.34,785.51,785.82,154577579
2024-01-25,789.22,793.05,786.25,790.13,145407972
2024-01-26,790.32,796.38,790.32,793.37,123147315
2024-01-29,791.79,802.19,791.39,802.07,133440449
2024-01-30,800.88,805.23,799.71,803.23,118735649
2024-01-31,804.43,804.67,790.06,790.61,155163008
2024-02-01,791.81,802.74,788.98,802.73,126223118
2024-02-02,802.45,810.9,798.52,807.49,107890378
2024-02-05,805.5,805.5,794.98,799.02,99533593
2024-02-06,798.54,802.76,797.36,802.28,129962631
2024-02-07,804.66,809.14,800.54,806.08,139628857
2024-02-08,802.68,804.84,800.45,804.16,199884957
2024-02-09,804.25,809.46,803.63,808.13,162857882
2024-02-12,807.94,812.36,806.86,809.3,138792264
2024-02-13,803.92,803.92,792.44,797.43,149007373
2024-02-14,800.28,810.92,800.28,810.62,129625021
2024-02-15,812.82,819.08,812.82,818.56,138681743
2024-02-16,817.68,820.86,813.74,814.47,149778511
2024-02-20,812.81,813.46,809.02,810.34,137332592
2024-02-21,808.84,808.84,802.47,807.55,141624043
2024-02-22,813.89,823.49,813.89,821.56,138187206
2024-02-23,827.9,833.91,827.82,832.06,161134754
2024-02-26,831.48,834.51,830.51,831.53,122931670
2024-02-27,832.23,833.43,829.21,833.06,129465513
2024-02-28,832.0,836.31,831.27,832.65,124958977
2024-02-29,833.94,835.8,830.24,832.89,170757527
2024-03-01,832.63,837.47,831.13,836.32,120089228
2024-03-04,837.34,841.96,836.75,838.01,128116412
2024-03-05,836.54,836.54,822.49,826.2,124818727
2024-03-06,829.38,835.1,828.31,830.16,109140503
2024-03-07,833.28,837.54,832.71,836.48,103742564
2024-03-08,836.98,840.18,832.29,833.37,113293695
2024-03-11,831.37,833.27,824.31,830.34,95825243
2024-03-12,830.27,838.7,828.95,837.2,97306987
2024-03-13,836.64,841.99,836.11,839.06,119838270
2024-03-14,841.18,841.64,829.28,833.96,129610882
2024-03-15,832.1,834.59,826.65,831.28,216955851
2024-03-18,831.36,837.03,831.36,833.69,106874311
2024-03-19,833.75,840.91,832.88,840.47,112413006
2024-03-20,841.54,851.23,840.02,850.3,120883811
2024-03-21,845.87,851.07,843.66,845.17,125968441
2024-03-22,846.11,847.93,835.54,836.04,92994624
2024-03-25,836.49,836.49,830.66,832.31,90190969
2024-03-26,834.15,837.95,834.02,835.56,107641259
2024-03-27,841.0,845.97,839.92,845.37,110697530
2024-03-28,846.14,851.24,846.14,850.37,109976234
2024-04-01,850.09,850.09,838.19,838.39,91846932
2024-04-02,832.79,833.67,829.51,832.76,109869812
2024-04-03,832.0,834.75,830.73,831.82,99759932
2024-04-04,835.98,838.97,820.92,821.43,116602712
2024-04-05,822.72,831.31,821.55,829.78,91921763
2024-04-08,830.13,835.02,830.13,832.96,81796341
2024-04-09,834.32,837.06,827.51,836.39,85144824
2024-04-10,830.47,830.47,820.05,822.04,90862163
2024-04-11,823.16,823.16,813.37,819.08,91801169
2024-04-12,816.55,816.55,804.58,808.02,93142023
2024-04-15,812.0,818.08,797.18,799.63,100432678
2024-04-16,799.77,801.71,795.95,797.55,101959019
2024-04-17,798.59,802.14,792.2,794.98,91588507
2024-04-18,796.45,798.95,788.12,790.09,99867313
2024-04-19,791.27,795.2,789.32,792.06,104641388
2024-04-22,794.35,802.18,792.87,797.66,93320610
2024-04-23,800.04,809.89,800.04,808.27,99687613
2024-04-24,807.33,809.16,800.47,805.63,92816613
2024-04-25,803.85,806.47,794.38,805.08,104709758
2024-04-26,803.66,808.84,802.61,804.61,100841557
2024-04-29,805.82,809.05,804.34,807.42,106039571
2024-04-30,806.62,807.39,796.21,796.51,140336712
2024-05-01,798.05,801.71,789.7,790.3,147273096
2024-05-02,795.07,796.12,786.33,794.64,150011305
2024-05-03,803.19,804.62,797.07,800.25,153660670
2024-05-06,803.34,809.33,803.34,809.0,121896822
2024-05-07,811.38,816.35,810.99,813.91,124900510
2024-05-08,813.49,813.74,808.25,810.16,172250211
2024-05-09,809.07,813.21,807.62,813.01,134085161
2024-05-10,814.71,817.23,814.03,814.26,108542527
2024-05-13,815.98,819.27,813.97,814.21,105380191
2024-05-14,815.37,819.99,812.53,814.74,105470249
