Date,Open,High,Low,Close,Volume
2024-01-02,147.59,149.81,145.88,147.15,66558917
2024-01-03,144.3,144.74,141.19,141.39,79393995
2024-01-04,141.94,144.96,141.45,143.71,57245816
2024-01-05,143.05,149.41,143.05,148.81,71936740
2024-01-08,150.03,153.97,149.34,152.47,108650376
2024-01-09,152.34,154.91,151.96,153.47,70206101
2024-01-10,153.23,154.96,152.63,153.97,61635084
2024-01-11,153.56,154.85,151.38,154.73,62242260
2024-01-12,148.83,149.4,142.47,142.69,166658299
2024-01-16,141.3,141.56,136.57,140.62,114554685
2024-01-17,139.17,141.22,137.59,138.19,70672851
2024-01-18,139.09,144.59,138.49,144.49,104999906
2024-01-19,144.63,144.63,140.36,142.53,82787875
2024-01-22,144.07,145.51,141.91,142.22,84404306
2024-01-23,147.82,150.42,145.69,146.91,114321730
2024-01-24,148.38,148.97,146.49,147.14,76031963
2024-01-25,151.69,154.26,149.13,152.57,159081004
2024-01-26,153.06,154.92,149.86,150.67,75962356
2024-01-29,151.22,151.84,149.38,151.35,67458307
2024-01-30,149.47,150.9,149.16,149.31,48583751
2024-01-31,148.68,150.32,146.58,147.44,60889993
2024-02-01,148.53,149.79,145.01,149.1,68499443
2024-02-02,147.68,150.49,147.14,149.82,57382541
2024-02-05,147.66,147.86,145.63,146.43,52653892
2024-02-06,146.33,151.39,145.83,151.31,60541216
2024-02-07,151.36,151.91,149.98,150.79,55562953
2024-02-08,150.98,153.62,149.38,153.51,59859274
2024-02-09,154.58,155.94,152.13,154.59,58956320
2024-02-12,153.89,157.36,153.89,155.89,64187080
2024-02-13,153.58,154.21,150.74,153.03,70149933
2024-02-14,154.39,157.89,153.52,157.12,62042009
2024-02-15,158.07,160.03,157.33,158.15,53138758
2024-02-16,156.66,157.62,154.45,155.57,49511889
2024-02-20,155.57,159.68,155.57,157.54,67259449
2024-02-21,156.93,159.19,156.25,159.05,54974961
2024-02-22,160.14,163.44,159.97,161.47,78845527
2024-02-23,161.07,161.47,159.28,160.19,51274722
2024-02-26,160.22,162.36,160.09,160.36,52998709
2024-02-27,161.84,162.84,160.8,161.73,51122855
2024-02-28,159.91,161.89,159.91,161.26,42515815
2024-02-29,161.9,163.91,161.15,162.04,63207964
2024-03-01,161.98,162.16,158.96,160.85,51234492
2024-03-04,160.22,162.45,157.06,158.54,97717382
2024-03-05,157.13,159.04,156.71,158.68,68214771
2024-03-06,159.53,161.28,158.79,159.68,55442911
2024-03-07,160.21,162.07,160.04,161.21,48873854
2024-03-08,161.55,162.64,158.28,158.83,56572629
2024-03-11,158.16,158.9,156.79,158.75,51065784
2024-03-12,157.83,157.83,149.18,151.67,126510409
2024-03-13,151.11,155.02,151.02,153.37,74570086
2024-03-14,152.44,153.09,150.03,151.42,61153109
2024-03-15,151.23,152.88,151.01,152.24,65342241
2024-03-18,152.43,152.88,150.09,152.44,50989622
2024-03-19,152.52,153.37,151.49,152.86,42455966
2024-03-20,152.98,158.56,152.46,158.41,68072898
2024-03-21,158.76,160.14,157.94,160.05,57418229
2024-03-22,160.0,160.18,159.05,159.1,38553216
2024-03-25,157.66,158.26,155.55,158.08,55592111
2024-03-26,158.81,160.02,158.35,159.12,50245010
2024-03-27,160.02,164.47,159.73,164.28,61598713
2024-03-28,164.39,166.33,164.03,165.62,74659759
2024-04-01,166.71,168.62,165.62,165.64,59911863
2024-04-02,162.52,162.52,158.89,159.98,70484019
2024-04-03,159.48,160.88,157.91,158.13,67280474
2024-04-04,159.74,162.49,155.34,155.73,85272394
2024-04-05,155.53,157.57,154.72,156.5,58332518
2024-04-08,156.87,159.76,156.66,158.4,57929191
2024-04-09,158.96,159.79,157.03,159.58,59387742
2024-04-10,160.55,162.5,153.45,154.97,115780617
2024-04-11,155.52,158.89,155.06,158.46,62481595
2024-04-12,155.27,155.52,153.01,154.3,81115976
2024-04-15,155.91,157.4,152.81,153.56,63042491
2024-04-16,153.31,154.62,150.85,154.01,67895263
2024-04-17,158.97,163.9,158.27,163.13,149714706
2024-04-18,164.39,168.3,164.22,165.81,102676781
2024-04-19,165.62,168.77,165.45,166.05,67274511
2024-04-22,167.23,171.74,166.94,170.89,67613680
2024-04-23,167.94,172.35,167.5,170.51,76536168
2024-04-24,170.12,170.36,166.11,167.1,77986912
2024-04-25,167.0,168.64,160.7,168.24,125993345
2024-04-26,167.69,168.76,165.25,167.27,77763810
2024-04-29,166.33,168.04,165.99,167.86,66077270
2024-04-30,165.78,167.48,164.19,164.25,63367829
2024-05-01,164.23,165.38,161.46,163.33,67578142
2024-05-02,164.79,167.09,164.22,166.86,61201089
2024-05-03,168.07,168.76,165.7,167.18,55521860
2024-05-06,168.47,173.78,167.82,173.56,80104546
2024-05-07,171.4,172.18,169.96,170.41,51755872
2024-05-08,170.25,172.07,169.67,170.85,48882238
2024-05-09,170.51,172.2,169.83,171.78,45934506
2024-05-10,172.5,173.2,170.57,171.51,37536421
2024-05-13,172.61,176.7,172.61,174.63,63760502
2024-05-14,176.01,176.99,175.56,175.94,57539014
2024-05-15,176.8,177.06,174.7,175.08,53431167
2024-05-16,175.64,176.63,173.76,173.89,44871197
2024-05-17,174.73,176.17,173.91,174.06,41659182
2024-05-20,173.88,175.06,173.5,174.42,49879400
2024-05-21,173.54,174.17,171.28,171.35,48978155
2024-05-22,171.22,172.51,168.92,170.03,41034281
2024-05-23,170.4,170.4,165.79,166.85,56647675
2024-05-24,167.49,168.16,166.08,168.09,39745507
2024-05-28,167.77,167.95,163.7,164.12,56061453
2024-05-29,157.71,160.67,154.71,160.36,205215954
2024-05-30,161.14,161.29,159.04,161.01,82642103
2024-05-31,162.05,164.79,161.46,164.54,90189653
2024-06-03,165.99,168.16,164.09,165.11,82266117
2024-06-04,164.61,167.68,162.7,163.69,67318589
2024-06-05,163.83,168.35,162.68,166.42,69013352
2024-06-06,166.99,169.29,164.68,165.05,64897200
2024-06-07,163.97,165.27,163.68,164.65,51336727
