Date,Open,High,Low,Close,Volume
2024-01-02,679.85,697.15,678.62,691.25,34019454
2024-01-03,683.03,683.03,668.34,670.43,35002479
2024-01-04,669.53,675.59,668.4,670.8,27654469
2024-01-05,665.3,680.77,664.46,674.78,23976298
2024-01-08,674.02,687.67,672.39,686.65,32374914
2024-01-09,679.2,682.56,673.19,676.07,33385110
2024-01-10,675.17,676.36,665.56,667.32,26558988
2024-01-11,666.02,668.62,654.95,667.99,32123918
2024-01-12,670.05,674.78,658.79,661.22,29165593
2024-01-16,655.01,663.58,655.01,663.08,32217966
2024-01-17,654.68,663.37,652.09,660.97,42987764
2024-01-18,673.36,686.19,672.62,685.87,50772405
2024-01-19,689.13,689.13,675.18,684.65,41518217
2024-01-22,688.05,691.24,675.47,678.69,32523468
2024-01-23,685.35,691.37,680.94,686.21,28803902
2024-01-24,695.71,699.15,683.41,684.14,49808850
2024-01-25,696.83,696.83,685.66,691.34,33911814
2024-01-26,693.89,693.89,685.46,688.97,24104045
2024-01-29,688.65,698.73,683.2,698.61,34017276
2024-01-30,694.95,696.08,689.62,692.64,28879688
2024-01-31,690.07,697.25,681.64,681.69,27882743
2024-02-01,689.91,698.52,684.53,698.47,37655938
2024-02-02,692.76,703.51,686.21,699.52,32450557
2024-02-05,696.38,701.27,689.75,698.64,31170421
2024-02-06,702.64,713.09,698.71,707.26,31571649
2024-02-07,710.41,715.51,706.08,713.16,30258972
2024-02-08,723.57,733.76,722.64,729.02,37113205
2024-02-09,733.73,738.49,729.73,735.63,35459749
2024-02-12,729.86,741.25,727.21,739.46,36064817
2024-02-13,719.1,727.9,711.6,720.73,37385950
2024-02-14,722.84,725.69,714.63,724.89,44542805
2024-02-15,724.32,728.99,720.1,726.69,58939432
2024-02-16,713.51,729.41,713.15,723.5,58821514
2024-02-20,717.82,717.82,694.14,698.13,50146450
2024-02-21,692.63,702.94,689.4,698.55,36741108
2024-02-22,710.98,710.98,697.44,701.2,33227270
2024-02-23,705.4,719.83,705.2,711.88,39340683
2024-02-26,709.75,714.43,700.85,701.38,28978317
2024-02-27,706.6,714.67,705.25,708.49,31457592
2024-02-28,704.97,716.25,704.54,713.28,26669701
2024-02-29,719.53,731.22,716.71,730.16,33893273
2024-03-01,723.74,723.74,706.76,717.16,36523340
2024-03-04,715.01,716.06,708.05,710.95,31003496
2024-03-05,705.55,706.63,697.06,698.81,26980624
2024-03-06,705.31,706.82,693.76,694.89,22411029
2024-03-07,698.0,710.77,698.0,707.88,26133626
2024-03-08,710.02,719.04,701.86,702.85,26740990
2024-03-11,700.84,713.5,699.21,708.98,23612321
2024-03-12,710.45,717.79,710.2,713.97,24780157
2024-03-13,712.88,723.43,712.37,713.04,22478347
2024-03-14,711.01,712.29,700.41,704.42,27641580
2024-03-15,698.94,708.86,696.08,696.76,38950602
2024-03-18,698.87,708.91,696.05,704.27,33125821
2024-03-19,702.41,709.54,698.23,709.47,24703825
2024-03-20,710.77,725.46,709.62,724.77,32176452
2024-03-21,729.56,737.53,729.56,731.83,29928154
2024-03-22,731.78,734.98,723.93,724.75,21813060
2024-03-25,725.46,728.92,722.2,726.93,28544864
2024-03-26,736.51,746.74,735.7,742.18,33957280
2024-03-27,748.11,749.45,728.93,736.82,45423684
2024-03-28,742.2,746.16,737.69,738.67,28965833
2024-04-01,741.31,753.18,740.75,744.14,27660980
2024-04-02,735.01,737.0,726.26,735.19,25543757
2024-04-03,733.42,746.08,730.58,743.78,24748663
2024-04-04,752.46,758.69,732.3,732.95,33559057
2024-04-05,732.81,747.69,731.56,745.08,25888519
2024-04-08,747.96,749.39,735.86,736.9,22353518
2024-04-09,737.17,741.86,732.34,741.2,19141417
2024-04-10,727.94,732.3,718.25,723.46,25772183
2024-04-11,722.71,729.86,715.25,726.33,25636449
2024-04-12,716.6,718.25,701.71,703.3,30706223
2024-04-15,710.16,719.36,697.56,700.41,26853055
2024-04-16,699.05,708.42,693.12,703.63,30951587
2024-04-17,706.61,709.46,685.49,685.7,37624370
2024-04-18,680.85,680.85,666.37,667.89,46331776
2024-04-19,668.67,676.12,659.9,663.2,34036461
2024-04-22,669.24,676.65,666.61,671.84,32153908
2024-04-23,678.01,683.91,676.88,680.33,27225754
2024-04-24,678.9,684.2,668.84,676.02,31914295
2024-04-25,671.17,679.26,667.76,675.37,32427038
2024-04-26,672.5,677.69,663.27,670.7,39007422
2024-04-29,679.05,685.17,671.37,675.23,32374107
2024-04-30,669.49,670.6,652.41,652.5,36421622
2024-05-01,647.3,669.7,647.26,657.0,46159967
2024-05-02,674.09,674.09,655.94,670.64,65056860
2024-05-03,686.43,687.45,669.03,670.47,51756214
2024-05-06,676.57,683.9,676.57,683.9,35383510
2024-05-07,682.18,692.99,682.18,682.98,32853259
2024-05-08,679.67,680.73,674.06,677.58,31840198
2024-05-09,678.59,685.61,674.84,684.95,26216161
2024-05-10,687.29,687.71,674.45,677.1,24858507
2024-05-13,683.68,685.46,676.82,678.61,22327887
2024-05-14,679.58,684.3,676.94,683.26,30552398
2024-05-15,689.29,689.82,682.18,689.56,32937015
2024-05-16,689.72,692.7,685.56,685.61,25096154
2024-05-17,685.51,687.28,680.51,681.01,28657454
2024-05-20,682.06,684.63,678.28,684.03,26671701
2024-05-21,682.45,683.85,678.81,679.41,28519676
2024-05-22,677.57,677.57,665.14,667.43,29495734
2024-05-23,668.84,668.93,644.41,649.86,44151993
2024-05-24,652.98,658.49,652.98,654.75,27885430
2024-05-28,643.5,643.89,630.4,634.13,63632736
2024-05-29,626.34,629.34,622.58,624.77,33795316
2024-05-30,625.75,628.63,620.27,622.1,31489379
2024-05-31,627.63,640.96,625.14,640.55,82217039
2024-06-03,643.78,645.47,633.59,644.78,38127295
2024-06-04,644.14,644.88,633.55,636.28,36162095
2024-06-05,637.76,646.99,635.68,646.22,44392604
2024-06-06,645.3,652.18,642.25,650.29,33856220
2024-06-07,645.13,654.99,643.41,650.9,30583179
2024-06-10,649.86,656.12,647.9,653.94,29551737
2024-06-11,651.11,654.25,643.94,653.07,25943696
2024-06-12,664.16,670.85,654.6,658.75,44223791
2024-06-13,657.55,660.58,654.34,658.17,28929236
2024-06-14,652.97,652.97,640.32,646.56,32854252
2024-06-17,645.78,665.95,645.12,665.64,39081201
2024-06-18,663.59,675.8,663.59,673.82,33464983
2024-06-20,673.17,687.33,672.9,681.46,50700872
2024-06-21,681.93,686.12,677.41,685.61,90333693
2024-06-24,684.39,684.39,675.41,675.51,37137690
2024-06-25,672.31,672.67,661.09,662.44,35824834
2024-06-26,658.97,663.74,656.76,662.9,36653426
2024-06-27,663.57,669.85,661.52,668.03,35896067
2024-06-28,669.36,678.7,667.71,674.8,70582421
2024-07-01,673.64,674.04,652.29,656.75,34390241
2024-07-02,657.11,660.36,648.66,651.4,27980756
2024-07-03,655.18,666.56,654.36,658.59,17314100
2024-07-05,657.19,661.73,652.41,654.76,29588545
2024-07-08,657.77,662.15,655.12,656.9,25899145
2024-07-09,656.58,659.11,650.38,652.12,23819585
2024-07-10,655.63,655.79,647.12,652.15,26216349
2024-07-11,656.71,669.14,656.04,667.38,34061978
2024-07-12,670.63,680.58,670.35,676.63,28812618
2024-07-15,678.91,683.07,675.26,678.82,31153569
2024-07-16,680.78,685.48,675.86,684.11,29084457
2024-07-17,676.44,683.53,668.79,670.82,29199607
2024-07-18,669.44,675.6,650.28,652.43,29454465
2024-07-19,652.25,654.91,647.53,653.05,22229814
2024-07-22,655.18,657.95,646.64,652.23,27391876
2024-07-23,651.06,657.84,650.21,657.81,21640893
2024-07-24,652.92,653.9,632.46,633.35,28265482
2024-07-25,631.52,640.22,626.86,626.89,34159312
2024-07-26,635.07,643.45,633.26,639.59,28628215
2024-07-29,637.89,650.1,636.54,648.9,30988919
2024-07-30,650.24,656.37,641.56,645.24,30552219
2024-07-31,656.12,670.08,654.33,657.51,45715661
2024-08-01,654.08,654.44,622.57,625.28,61315178
2024-08-02,609.25,609.25,586.88,596.33,59082925
2024-08-05,560.35,584.83,559.95,578.16,55481424
2024-08-06,580.9,596.76,580.44,589.62,43010405
2024-08-07,599.39,604.36,585.27,586.05,46983117
2024-08-08,591.39,604.47,591.39,601.54,33253963
2024-08-09,601.7,601.7,589.52,592.32,35204216
2024-08-12,594.68,598.75,588.78,590.57,30526540
2024-08-13,593.33,604.02,589.81,602.77,36813233
2024-08-14,611.22,611.69,595.25,603.09,44790193
2024-08-15,613.73,622.82,613.73,622.64,43128793
2024-08-16,619.62,628.11,618.37,624.9,27724330
2024-08-19,625.63,631.66,624.45,631.65,25660747
2024-08-20,629.18,633.72,628.59,629.29,25361975
2024-08-21,632.27,639.0,631.9,638.94,25394291
2024-08-22,640.67,641.92,631.57,632.8,23326768
2024-08-23,635.13,642.56,633.27,640.54,28998277
2024-08-26,643.56,645.31,629.76,631.19,26349535
2024-08-27,631.26,634.15,627.18,631.33,24333408
2024-08-28,627.2,627.95,612.54,619.98,27951461
2024-08-29,624.11,629.77,618.58,619.07,27098553
2024-08-30,623.84,625.83,614.93,625.62,44430693
2024-09-03,622.43,625.43,610.84,613.07,30778285
2024-09-04,613.39,630.43,611.89,624.23,33154645
2024-09-05,626.06,630.38,619.29,627.1,27411096
2024-09-06,628.7,629.86,613.68,618.18,34179904
2024-09-09,622.21,629.99,620.05,623.59,31847027
2024-09-10,627.12,629.23,614.04,621.94,27840579
2024-09-11,620.67,633.3,613.31,632.64,31576602
2024-09-12,634.93,637.03,623.33,637.01,32459769
2024-09-13,640.23,655.13,640.12,645.69,37756649
2024-09-16,647.89,652.7,644.45,648.96,29152650
2024-09-17,654.68,661.52,653.82,659.19,31925890
2024-09-18,661.52,667.22,651.95,652.8,30089051
2024-09-19,668.22,671.09,663.98,667.46,30729666
2024-09-20,665.42,666.19,655.89,664.29,44802352
2024-09-23,665.27,669.35,660.33,662.92,31777476
2024-09-24,662.73,667.61,653.4,654.48,39155830
2024-09-25,678.93,680.83,670.51,670.73,43825980
2024-09-26,687.12,695.02,686.44,688.08,48239369
2024-09-27,694.24,694.47,687.05,691.96,49604722
2024-09-30,690.89,691.45,679.33,684.49,35704924
2024-10-01,684.7,686.54,674.69,682.33,37530151
2024-10-02,681.74,687.72,680.68,682.9,37478882
2024-10-03,675.04,688.98,675.04,688.64,26615739
2024-10-04,698.73,701.61,692.69,700.94,27705211
2024-10-07,702.84,704.83,692.63,697.82,30060576
2024-10-08,692.09,696.38,687.61,691.44,32008834
2024-10-09,689.45,698.98,686.57,696.68,27318450
2024-10-10,693.52,700.48,689.3,697.57,18688030
2024-10-11,695.86,710.3,681.35,682.15,28995148
2024-10-14,692.29,692.29,686.29,690.78,24807069
2024-10-15,687.94,687.94,679.57,680.86,24922360
2024-10-16,683.96,686.48,680.54,683.86,19463672
2024-10-17,687.73,691.04,682.41,690.6,23816000
2024-10-18,696.2,697.92,689.77,690.94,21199657
2024-10-21,685.36,686.16,676.07,679.8,24834895
2024-10-22,677.37,684.98,675.35,683.94,19327797
2024-10-23,681.09,682.4,672.69,674.47,18585591
2024-10-24,679.41,683.15,674.78,681.19,23786524
2024-10-25,683.42,685.77,679.73,681.49,26922084
2024-10-28,685.44,692.63,682.71,689.38,23378699
2024-10-29,687.91,693.83,683.27,692.95,28053100
2024-10-30,701.17,704.74,692.99,694.04,34092834
2024-10-31,688.11,688.11,672.5,673.47,39326364
2024-11-01,677.47,682.11,669.98,670.33,24701017
2024-11-04,668.16,673.89,665.47,665.76,24350660
2024-11-05,663.03,663.48,659.57,662.91,37358259
2024-11-06,680.14,687.58,678.33,686.26,40980587
2024-11-07,688.38,696.0,687.9,692.45,42872936
2024-11-08,689.2,705.85,689.2,700.41,54501799
