Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,industry,sector,exchange,Symbol
2024-01-02 00:00:00-05:00,19.62352146092197,19.62352146092197,19.486677169799805,19.486677169799805,6100,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-03 00:00:00-05:00,19.76948772861663,19.76948772861663,19.31333895937312,19.36807632446289,12900,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-04 00:00:00-05:00,19.35895398947897,19.632644307072585,19.34070936036169,19.495800018310547,11600,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-05 00:00:00-05:00,19.632644756901257,19.632644756901257,19.43193817138672,19.43193817138672,8400,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-08 00:00:00-05:00,19.66001342326049,19.860720017473213,19.66001342326049,19.85159683227539,17100,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-09 00:00:00-05:00,19.85159812774755,19.988442434505696,19.66913789202351,19.76949119567871,15300,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-10 00:00:00-05:00,19.90633262767612,20.01580910131452,19.76948834068025,19.842472076416016,10500,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-11 00:00:00-05:00,19.769489849938505,20.03405525965223,19.705629293803103,19.951950073242188,10700,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-12 00:00:00-05:00,19.97931705470481,20.198268269487905,19.91545650123511,20.116161346435547,13300,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-16 00:00:00-05:00,20.116161619778243,20.116161619778243,19.851596217513134,19.915456771850582,9600,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-17 00:00:00-05:00,19.93370190487742,19.99756245525259,19.79685761977784,19.89720916748047,11100,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-18 00:00:00-05:00,19.997564934513186,20.043179121845043,19.76949051771448,19.933704376220703,23300,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-19 00:00:00-05:00,19.89903479993966,20.14353022794361,19.89903479993966,20.13440704345703,25200,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-22 00:00:00-05:00,20.11616279901545,20.39897632775967,20.11616279901545,20.32599258422852,19800,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
2024-01-23 00:00:00-05:00,20.344236319404736,20.499326985089294,20.298622134232065,20.444589614868164,15100,0.0,0.0,8935.0,14550.0,24.83,20.57,22.98372,22.721615,Banks - Regional,Financial Services,NMS,FCNCO
