Date,Open,High,Low,Close,Volume
2024-01-02,537.39,539.3,526.42,530.08,4698367
2024-01-03,526.73,526.73,506.47,507.11,4650821
2024-01-04,504.68,507.54,501.24,503.36,4614746
2024-01-05,502.44,512.96,500.26,509.95,6629041
2024-01-08,507.87,518.76,506.72,516.64,4757468
2024-01-09,511.76,518.11,510.72,514.63,4178230
2024-01-10,515.89,520.74,508.99,520.2,3754814
2024-01-11,515.81,519.47,508.27,513.29,3781221
2024-01-12,515.33,520.85,505.73,507.66,3111237
2024-01-16,504.69,508.0,499.17,507.11,3948162
2024-01-17,505.35,509.61,500.1,503.07,4522998
2024-01-18,503.56,513.0,503.56,512.84,3930241
2024-01-19,513.07,520.01,508.75,517.17,3508981
2024-01-22,518.78,531.27,518.78,530.86,4652161
2024-01-23,533.55,536.87,519.8,520.68,3663578
2024-01-24,523.21,526.56,505.2,508.61,4298572
2024-01-25,510.06,511.84,503.06,505.2,4177967
2024-01-26,505.33,510.14,501.82,503.06,3137146
2024-01-29,503.73,512.82,500.1,511.92,4053932
2024-01-30,508.92,509.45,501.02,501.16,5569307
2024-01-31,500.91,506.22,491.25,492.56,5870615
2024-02-01,495.25,504.1,490.07,503.62,8048515
2024-02-02,499.02,507.22,488.05,502.07,5790714
2024-02-05,501.24,501.24,488.8,491.62,4628366
2024-02-06,491.06,497.76,490.56,497.58,3721453
2024-02-07,499.05,505.51,492.67,502.81,4899731
2024-02-08,505.15,511.62,502.78,510.88,3776088
2024-02-09,512.46,515.07,508.96,513.39,3562264
2024-02-12,514.06,526.34,513.3,523.65,4239981
2024-02-13,521.57,521.57,498.83,502.41,7087467
2024-02-14,506.95,514.38,504.69,514.35,11070421
2024-02-15,518.01,524.09,517.93,522.41,5240080
2024-02-16,519.49,522.26,514.18,517.78,4505571
2024-02-20,512.52,517.34,511.19,517.21,3186970
2024-02-21,516.86,521.63,512.95,520.25,3177745
2024-02-22,504.7,534.33,504.7,513.66,3764081
2024-02-23,513.68,520.54,510.01,519.08,3546968
2024-02-26,519.06,522.94,514.46,515.17,3630081
2024-02-27,517.81,520.11,515.97,519.6,3993592
2024-02-28,515.02,521.67,513.12,521.37,3663134
2024-02-29,522.85,528.76,522.85,525.94,3837109
2024-03-01,525.9,533.39,516.34,531.23,3080128
2024-03-04,529.34,535.2,528.53,529.44,3011324
2024-03-05,527.24,537.36,526.19,534.32,3645116
2024-03-06,534.32,535.42,529.19,530.04,3019676
2024-03-07,531.16,541.05,530.53,539.59,2660436
2024-03-08,541.87,552.69,541.22,541.45,4436924
2024-03-11,541.16,545.05,529.64,531.18,3143813
2024-03-12,530.3,536.33,527.39,531.56,3502578
2024-03-13,531.54,535.88,528.83,532.44,3769995
2024-03-14,532.91,533.97,510.79,516.76,4322193
2024-03-15,515.6,525.94,514.31,525.19,9711788
2024-03-18,525.02,526.85,519.09,521.36,3882984
2024-03-19,521.14,532.42,520.78,531.69,3826038
2024-03-20,532.68,545.18,530.43,543.82,15603690
2024-03-21,546.58,556.23,546.37,554.8,5135588
2024-03-22,554.55,555.87,550.88,552.15,3988149
2024-03-25,554.93,556.42,544.96,545.81,3821171
2024-03-26,551.22,552.53,542.62,542.88,2628161
2024-03-27,547.79,559.92,546.1,559.66,3662153
2024-03-28,552.83,559.41,549.23,553.82,3998190
2024-04-01,553.26,554.65,548.68,551.07,4169845
2024-04-02,548.6,548.6,535.0,539.23,4513016
2024-04-03,535.97,542.07,535.4,540.59,3134202
2024-04-04,546.37,551.37,537.84,540.33,4242743
2024-04-05,538.52,543.9,538.03,542.9,3784659
2024-04-08,542.9,549.38,542.02,542.67,3040362
2024-04-09,542.95,547.59,542.66,546.1,2496202
2024-04-10,542.71,542.71,522.55,523.0,3860945
2024-04-11,523.42,524.87,518.08,519.27,3009676
2024-04-12,515.26,515.98,511.02,515.28,3039418
2024-04-15,515.28,520.59,505.17,506.68,2900292
2024-04-16,505.24,506.75,498.68,501.67,2941746
2024-04-17,504.33,507.23,493.64,493.64,2804176
2024-04-18,494.6,499.98,490.35,490.89,3390252
2024-04-19,490.13,497.74,490.13,493.33,3239391
2024-04-22,493.33,503.48,493.33,499.37,3360186
2024-04-23,500.82,510.5,495.68,506.99,4215321
2024-04-24,507.06,510.74,503.07,507.18,4092750
2024-04-25,496.52,497.42,482.15,490.94,6671855
2024-04-26,488.12,499.62,487.22,494.02,2718195
2024-04-29,496.48,499.13,492.99,498.64,3992894
2024-04-30,495.71,496.47,488.22,489.04,4339331
2024-05-01,488.81,494.47,480.03,484.37,3011934
2024-05-02,492.21,494.6,483.12,486.92,2503851
2024-05-03,494.59,500.03,489.86,490.17,2718232
2024-05-06,493.21,497.71,492.41,497.32,2356617
2024-05-07,499.59,505.34,498.19,498.21,3356642
2024-05-08,495.35,495.53,489.0,492.96,4030445
