Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-02 00:00:00-05:00,113.21407877142327,114.86712666749445,113.03696622873726,113.46990966796876,25600,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-03 00:00:00-05:00,112.180937049333,112.66307386610242,110.3310931281021,110.69515991210938,35600,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-04 00:00:00-05:00,110.49837444505305,111.43313059514986,110.43933192011276,110.47869110107422,29500,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-05 00:00:00-05:00,109.9867087279158,111.02970071219328,109.4258535562011,109.94734954833984,35000,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-08 00:00:00-05:00,110.29172430199512,112.00381469726562,109.4750457878322,112.00381469726562,17700,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-09 00:00:00-05:00,110.8132301323507,111.61023282883497,110.30156833419142,111.05921936035156,24400,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-10 00:00:00-05:00,111.22649737938544,111.4134516069154,110.16382204447189,111.03954315185548,14900,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-11 00:00:00-05:00,110.478689532071,110.69516127078658,108.67804644038716,109.70136260986328,79300,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-12 00:00:00-05:00,111.33472669330776,111.33472669330776,109.53408373297933,109.68167877197266,15800,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
2024-01-16 00:00:00-05:00,108.86499676175448,109.06178514970512,107.66456807706662,108.10735321044922,44700,0.0,0.0,0.0,33360.0,26840.0,139.98,95.25,131.1722,125.2317,PCX,IWC
