Date,Open,High,Low,Close,Volume
2024-01-02,11233.68,11237.6,10928.8,11012.4,250697930
2024-01-03,10844.38,10926.44,10779.47,10813.15,221140486
2024-01-04,10741.45,10897.7,10715.1,10788.11,256253060
2024-01-05,10839.87,10994.11,10817.05,10905.46,239862372
2024-01-08,10985.52,11368.57,10976.93,11364.37,280811111
2024-01-09,11294.29,11574.45,11244.73,11447.1,258974763
2024-01-10,11497.44,11531.87,11371.61,11510.63,227438247
2024-01-11,11565.94,11652.13,11351.12,11591.52,250056121
2024-01-12,11606.47,11639.06,11492.07,11561.59,184052183
2024-01-16,11601.81,11871.12,11582.01,11798.86,293075242
2024-01-17,11732.97,11739.32,11494.9,11701.23,275916629
2024-01-18,11981.98,12060.07,11820.08,12007.89,353505106
2024-01-19,12168.02,12541.36,12103.48,12538.65,389813362
2024-01-22,12635.08,12713.71,12454.47,12572.83,319524110
2024-01-23,12556.23,12631.72,12411.58,12623.63,237647084
2024-01-24,12748.69,13076.5,12662.97,12860.01,352307185
2024-01-25,13086.97,13086.97,12750.81,12843.23,373374780
2024-01-26,12596.4,12710.6,12500.75,12542.05,379546641
2024-01-29,12586.49,12729.33,12541.65,12728.36,265068232
2024-01-30,12717.02,12788.62,12555.68,12620.82,295968077
2024-01-31,12385.09,12598.21,12281.19,12414.85,356587574
2024-02-01,12475.88,12603.66,12366.36,12573.98,293878447
2024-02-02,12654.79,12967.05,12627.83,12916.22,296239161
2024-02-05,13116.62,13270.77,12953.23,13236.85,279426516
2024-02-06,13287.88,13288.48,12815.04,13035.07,282098909
2024-02-07,13126.18,13325.49,12999.43,13314.32,259140864
2024-02-08,13339.69,13508.59,13291.9,13368.69,234223888
2024-02-09,13452.5,13733.21,13419.44,13724.23,265238162
2024-02-12,13766.05,14037.97,13617.83,13719.28,276823022
2024-02-13,13340.61,13718.87,13274.9,13555.36,295664163
2024-02-14,13716.05,13877.12,13601.35,13859.62,251281403
2024-02-15,13929.3,13935.89,13729.52,13769.41,238321315
2024-02-16,13937.08,14033.58,13698.24,13718.9,232278114
2024-02-20,13593.66,13619.57,13097.86,13348.04,306114057
2024-02-21,13154.03,13227.62,12973.14,13183.24,265754276
2024-02-22,14080.23,14453.07,13988.88,14426.53,370282124
2024-02-23,14628.52,14770.86,14226.0,14352.11,264357167
2024-02-26,14513.24,14598.16,14370.16,14457.06,213349946
2024-02-27,14504.63,14531.04,14282.63,14417.31,192955285
2024-02-28,14235.34,14377.32,14176.49,14242.9,172209311
2024-02-29,14434.58,14650.6,14372.92,14577.42,319071583
2024-03-01,14756.55,15243.71,14741.49,15220.47,317636009
2024-03-04,15449.73,15794.5,15349.22,15520.8,317616869
2024-03-05,15409.83,15503.34,15187.16,15371.8,268816968
2024-03-06,15725.32,15940.49,15558.94,15752.58,311024125
2024-03-07,15988.74,16360.24,15958.49,16329.18,318803060
