Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-02 00:00:00-05:00,58.9214898584825,59.75402240409494,58.48539904172363,58.79264450073242,4083400,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-03 00:00:00-05:00,57.92047034720152,58.455670685159234,57.24651520624398,57.652870178222656,3870400,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-04 00:00:00-05:00,57.72225006400984,58.37638253544854,57.40509137469631,57.77180480957031,2697500,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-05 00:00:00-05:00,57.54385124785482,58.22771582583313,57.296073733702336,57.652870178222656,2568800,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-08 00:00:00-05:00,57.474471395509134,57.989845275878906,56.55273877970395,57.989845275878906,2792600,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-09 00:00:00-05:00,57.692509621897344,57.692509621897344,57.09784516070877,57.14739990234375,3120600,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-10 00:00:00-05:00,57.127582879538295,57.14740553430273,56.33469559288521,56.64194107055664,3638800,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-11 00:00:00-05:00,56.69149163695408,56.72122372651604,55.81931379555292,56.4437141418457,2443300,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-12 00:00:00-05:00,57.127577387831536,57.98984199287772,56.78069041476251,57.0185546875,3006400,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-16 00:00:00-05:00,56.63202354987698,56.75095568864226,55.38322664088015,55.53189086914063,2535100,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-17 00:00:00-05:00,54.64980699436326,55.20482997778167,54.41194270203019,55.105716705322266,2542100,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-18 00:00:00-05:00,55.70037693333901,55.84904114932716,55.026421901330295,55.72019958496094,2557300,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-19 00:00:00-05:00,56.05718776994036,56.05718776994036,55.056164466828335,55.90851974487305,2376200,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-22 00:00:00-05:00,55.72020184426004,56.41397577523707,55.53188853660824,56.32477951049805,2387500,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-23 00:00:00-05:00,56.98883007094686,57.46456245958405,56.55274299322567,56.91945266723633,1944200,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-24 00:00:00-05:00,57.82136067315405,57.96011547572024,56.60229576102778,56.64194107055664,2318000,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-25 00:00:00-05:00,57.28615640089564,57.28615640089564,55.70038193654364,56.1860237121582,2936100,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-26 00:00:00-05:00,56.34460601611728,56.830251614384366,56.057186968964174,56.55274200439453,2424000,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-29 00:00:00-05:00,56.51309113135928,57.30597835384377,55.77966808757081,57.2861557006836,1655600,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-30 00:00:00-05:00,56.899625104493154,57.623134952779125,56.61220229631822,57.59340286254883,2198400,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-01-31 00:00:00-05:00,57.60330714983766,58.31690749785259,56.64193310407786,56.67166519165039,3464100,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-01 00:00:00-05:00,57.08793180633022,57.61322265259143,56.5725579576272,57.2762451171875,3857500,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-02 00:00:00-05:00,56.72122593251208,57.16722619720987,56.22567092302225,56.82033920288086,2615800,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-05 00:00:00-05:00,56.00762417867024,56.00762417867024,54.78855933797534,55.21473693847656,4001600,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-06 00:00:00-05:00,55.26428955149232,55.59135765215412,54.97687053729235,55.29402542114258,2961100,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-07 00:00:00-05:00,55.40305131098111,55.72020621309032,54.96696048499246,55.581451416015625,2941100,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-08 00:00:00-05:00,55.1156268512912,55.958068825929566,54.84802670174166,55.7301139831543,2544500,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-09 00:00:00-05:00,55.84904910394744,55.86887175839272,55.26429403055821,55.69047164916992,2414600,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-12 00:00:00-05:00,55.74993540329729,56.79060010800195,55.73011275034865,56.30495834350586,1839700,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-13 00:00:00-05:00,54.97687457894755,55.1156293782346,53.757809695630925,54.12451934814453,3507800,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-14 00:00:00-05:00,54.54078134266685,55.32375913932443,54.2632717563212,55.14535903930664,2350000,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
2024-02-15 00:00:00-05:00,55.274202439715104,56.69148997258865,55.274202439715104,56.592376708984375,2601700,0.0,0.0,0.0,1333438,2016410,81.64,45.89,72.4966,63.04165,1349265408,PCX,XME
