Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-02 00:00:00-05:00,133.50943097283687,134.38165780148898,131.7649924394546,132.35968017578125,70100,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-03 00:00:00-05:00,131.3883607253508,131.70553965205244,129.5447998046875,129.5447998046875,92400,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-04 00:00:00-05:00,130.1989573627334,131.4676426985714,130.050289207722,130.10975646972656,77900,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-05 00:00:00-05:00,130.198961883286,130.67471511976302,129.03930486216674,129.71328735351562,150200,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-08 00:00:00-05:00,128.10759649930432,129.62407206033018,126.8686448890596,129.37628173828125,133300,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-09 00:00:00-05:00,128.36530580621042,128.42478819353482,127.3146771556506,127.9985809326172,161900,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-10 00:00:00-05:00,128.85095936252796,129.59433028192714,128.66263630978628,129.0194549560547,87500,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-11 00:00:00-05:00,129.27717805393905,129.27717805393905,127.17592066201848,128.31576538085938,61900,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-12 00:00:00-05:00,128.9699166450069,129.99081167801654,128.57345813421736,129.4258575439453,90200,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-16 00:00:00-05:00,128.9005421399577,128.9203696025092,126.03608632013298,126.49201965332033,98600,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-17 00:00:00-05:00,125.84776047480072,127.2453016375301,125.44138068298484,126.33342742919922,108300,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-18 00:00:00-05:00,127.136283490168,128.02832274604742,126.58122793575473,127.94902801513672,47900,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-19 00:00:00-05:00,128.79152371081048,128.79152371081048,127.33451514136338,128.39505004882812,79500,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-22 00:00:00-05:00,129.0789418090951,130.14939791043815,128.75185674002452,129.96107482910156,64600,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-23 00:00:00-05:00,130.77384889353584,131.32889690591412,129.53489703593286,129.77276611328125,120200,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-24 00:00:00-05:00,130.91258801235404,131.31896778035204,129.14832208544522,129.3663787841797,86200,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-25 00:00:00-05:00,129.33662374638752,129.6339599918806,127.35430144886624,128.28598022460938,124200,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-26 00:00:00-05:00,128.69237560583215,129.75292542370954,128.0084719100302,128.5238800048828,83300,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-29 00:00:00-05:00,128.80140620280525,129.66372680664062,128.30582555937474,129.66372680664062,105100,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-30 00:00:00-05:00,129.63400744334405,129.63400744334405,128.20674757078385,128.7122344970703,130600,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-01-31 00:00:00-05:00,129.0194837398622,130.32782410937273,128.0679772201486,128.11752319335938,106000,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-01 00:00:00-05:00,128.63292935527065,129.13841624066478,126.76954858657244,129.07894897460938,74100,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-02 00:00:00-05:00,128.3653043853051,129.2573586982264,128.03821931629287,128.9104461669922,64200,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-05 00:00:00-05:00,127.8597979542988,128.424767111718,126.6208464237339,127.96882629394533,86600,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-06 00:00:00-05:00,127.9787532868842,129.89170262579898,127.82017895934716,129.86196899414062,61100,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-07 00:00:00-05:00,129.703392673696,130.41703015358922,129.37630756841793,129.77276611328125,62300,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-08 00:00:00-05:00,130.14939880371094,130.55577860055044,129.7033792060707,130.14939880371094,118300,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-09 00:00:00-05:00,130.67473006846907,131.586596844332,130.3972060551162,131.57669067382812,54200,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-12 00:00:00-05:00,131.68571641461097,132.95440191428875,131.68571641461097,132.58767700195312,64600,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-13 00:00:00-05:00,130.83330957530958,131.5865868221914,129.60426394983824,130.6053466796875,68600,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
2024-02-14 00:00:00-05:00,132.25065999633273,134.29246520996094,132.25065999633273,134.29246520996094,73800,0.0,0.0,0.0,177517,162980,224.17,137.09,211.348,180.59676,PCX,XAR
