Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-02 00:00:00-05:00,39.59706505178559,40.56098328803625,39.55888913493357,40.36056518554688,535200,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-03 00:00:00-05:00,39.96926773881274,39.96926773881274,39.05306401559526,39.09123992919922,498300,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-04 00:00:00-05:00,39.167596508850494,39.77839663800392,39.091244672378345,39.444366455078125,199600,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-05 00:00:00-05:00,39.24394324683796,40.42737118360285,39.1771372127345,40.12197113037109,208000,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-08 00:00:00-05:00,40.01698760267714,40.43691174916075,39.702041762322686,40.41782379150391,459200,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-09 00:00:00-05:00,39.988355201283404,40.10287930002404,39.79747927627871,39.88337326049805,146100,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-10 00:00:00-05:00,39.8929123736862,39.997894306458974,39.511164193468616,39.95017623901367,132700,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-11 00:00:00-05:00,39.6924986531998,39.6924986531998,38.776298551547896,39.39664077758789,278400,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-12 00:00:00-05:00,39.46344675340883,39.72112871426842,38.53770449475279,38.82401657104492,241600,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-16 00:00:00-05:00,38.34683072886361,38.54724882951882,37.87918485334566,38.26093673706055,1077700,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-17 00:00:00-05:00,37.74557191509871,38.54724793987318,37.67876588308881,38.09869003295898,297200,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-18 00:00:00-05:00,38.26093204452363,38.48043807650871,37.48788621310679,38.050968170166016,355300,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-19 00:00:00-05:00,38.17503987819595,39.3775520324707,38.02233986430939,39.3775520324707,424400,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-22 00:00:00-05:00,39.56843037442223,39.854742462848094,39.32983636062471,39.67341232299805,335100,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-23 00:00:00-05:00,39.75930317501079,39.88337307177508,39.29165734299488,39.5493392944336,265900,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-24 00:00:00-05:00,39.85474022146781,40.33192822222638,39.71158600563355,40.04561614990234,262800,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-25 00:00:00-05:00,40.40828169103196,40.40828169103196,39.54934179851874,39.98835754394531,157800,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-26 00:00:00-05:00,40.00743811195254,40.49417188565102,40.00743811195254,40.22694778442383,130500,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-29 00:00:00-05:00,40.13150874415511,40.72322082519531,40.07424851606904,40.72322082519531,180500,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-30 00:00:00-05:00,40.62778623324865,40.94273206234858,40.62778623324865,40.80911636352539,829500,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-01-31 00:00:00-05:00,39.434815846564085,40.19831591490571,39.081697747578986,39.13895797729492,624400,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-01 00:00:00-05:00,39.16759631077508,39.24394450620518,37.06796814693632,38.06052017211914,1198400,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-02 00:00:00-05:00,37.335192262880334,38.5377081957083,37.335192262880334,38.39455032348633,485500,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-05 00:00:00-05:00,38.01279825684516,38.070058487472345,37.55469456789431,37.77420425415039,263200,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-06 00:00:00-05:00,37.78374710172511,38.14641101182143,37.41154103323535,37.6501350402832,329300,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-07 00:00:00-05:00,37.69785462362852,37.86964260683676,36.64804240682776,37.4974365234375,440700,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-08 00:00:00-05:00,37.29701914983276,37.71694331660249,37.07750944650257,37.611961364746094,469400,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-09 00:00:00-05:00,37.61196215080042,38.07006224430194,37.22066809339355,37.917362213134766,789800,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-12 00:00:00-05:00,37.888730663427694,38.93854288295446,37.888730663427694,38.54724884033203,357000,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-13 00:00:00-05:00,37.55469203543706,37.71693783946953,36.72438598143355,37.33518600463867,490200,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-14 00:00:00-05:00,37.69785470020737,38.00325475083,37.41154260783062,37.97462463378906,403300,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-15 00:00:00-05:00,38.18458117437319,39.02443305211988,38.18458117437319,38.83355712890625,338200,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-16 00:00:00-05:00,38.470890806886246,38.89081485914681,38.23229685069517,38.58541488647461,477300,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-20 00:00:00-05:00,38.1368660179308,38.56633596781519,38.07960578505002,38.28956604003906,213200,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-21 00:00:00-05:00,38.07006305713585,38.25139685096947,37.57378703508257,38.17504501342773,244100,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
2024-02-22 00:00:00-05:00,38.31819982337763,38.73812397429901,38.022341937553385,38.24184799194336,239600,0.0,0.0,0.0,191727,286780,57.69,38.3,50.2284,49.56785,PCX,IAT
