Date,Open,High,Low,Close,Volume
2024-01-02,534.72,539.51,530.81,536.66,42799081
2024-01-03,535.73,535.73,517.6,518.87,26985277
2024-01-04,518.87,521.0,516.64,516.64,23419794
2024-01-05,515.78,525.88,513.09,519.73,33792367
2024-01-08,519.79,531.26,519.42,531.02,23432663
2024-01-09,526.96,535.5,526.96,535.5,23804215
2024-01-10,535.5,535.5,526.72,529.87,23629369
2024-01-11,529.89,537.63,522.64,537.21,23348629
2024-01-12,539.23,540.41,525.97,526.49,27980498
2024-01-16,526.23,526.23,514.09,517.61,22923439
2024-01-17,515.72,515.72,506.03,509.35,23805060
2024-01-18,508.68,510.41,504.14,508.68,16835607
2024-01-19,510.27,510.27,499.65,503.88,23264240
2024-01-22,504.05,504.05,495.95,499.12,37590882
2024-01-23,505.61,516.66,505.61,509.51,23789699
2024-01-24,510.39,513.38,499.74,499.94,19414006
2024-01-25,502.21,509.17,501.02,507.96,18882695
2024-01-26,508.24,520.41,508.24,512.68,20139304
2024-01-29,512.95,523.3,511.19,523.05,17417896
2024-01-30,520.36,522.69,514.42,519.72,16427310
2024-01-31,520.15,522.7,513.54,514.23,19275603
2024-02-01,514.72,521.97,513.17,521.18,17769099
2024-02-02,512.59,524.9,511.01,521.89,23010970
2024-02-05,523.84,560.45,523.84,542.51,30288515
2024-02-06,542.68,544.82,536.13,539.12,25390820
2024-02-07,539.24,540.07,526.61,528.58,41882756
2024-02-08,530.54,530.54,514.18,515.29,61720088
2024-02-09,516.75,523.61,513.59,519.57,36248959
2024-02-12,519.17,529.66,519.17,525.88,28996013
2024-02-13,525.09,525.09,510.2,513.99,24439428
2024-02-14,515.39,520.83,511.35,513.11,22736058
2024-02-15,515.46,523.9,514.69,520.5,27022395
2024-02-16,520.22,524.66,517.28,521.48,22342869
2024-02-20,521.06,521.06,514.31,519.42,23958120
2024-02-21,518.58,527.35,518.58,527.12,24634393
2024-02-22,530.88,536.46,526.06,532.05,20460047
2024-02-23,533.06,538.52,530.57,535.49,21068636
2024-02-26,533.63,539.06,528.41,530.39,24815136
2024-02-27,530.78,537.81,529.65,536.49,23150390
2024-02-28,536.02,537.69,529.77,537.33,23114885
2024-02-29,537.85,543.96,536.3,538.12,28022171
2024-03-01,538.64,542.82,528.3,539.91,21263820
2024-03-04,539.91,542.44,532.88,536.41,25088096
2024-03-05,532.83,536.52,530.13,533.93,26285747
2024-03-06,531.96,543.25,531.96,539.73,24865182
2024-03-07,539.88,551.85,539.88,547.16,27650912
2024-03-08,547.61,554.23,547.43,548.53,18038455
2024-03-11,548.53,556.93,548.24,554.0,18563678
2024-03-12,554.1,559.41,550.81,555.0,16999286
2024-03-13,555.67,569.41,555.67,567.17,29907690
2024-03-14,565.55,566.09,548.71,552.9,23669262
2024-03-15,552.9,553.69,546.73,550.97,79905237
2024-03-18,550.94,552.6,543.74,545.02,25415448
2024-03-19,544.88,546.38,538.82,539.96,24452604
2024-03-20,538.29,547.58,536.47,546.96,18947395
2024-03-21,547.84,555.49,547.44,551.62,23794938
2024-03-22,551.44,551.44,541.86,544.88,16401974
2024-03-25,544.86,547.0,535.85,536.95,17233544
2024-03-26,538.93,543.46,538.81,539.64,20344557
2024-03-27,542.73,553.87,542.42,553.85,20267670
2024-03-28,564.78,569.8,559.27,567.87,23769147
2024-04-01,567.72,568.94,556.76,560.52,16698724
2024-04-02,557.82,563.16,550.83,554.27,23684606
2024-04-03,549.78,549.78,528.84,529.85,29853898
2024-04-04,530.11,540.09,524.56,524.68,22920656
2024-04-05,524.97,529.42,523.17,525.26,19205543
2024-04-08,525.26,531.88,524.95,526.47,14899059
2024-04-09,526.47,536.64,526.47,536.4,16947154
2024-04-10,535.85,535.85,524.96,528.17,18456626
2024-04-11,528.6,528.6,516.1,520.05,30756559
2024-04-12,519.78,519.78,502.41,503.7,17955364
2024-04-15,505.58,511.43,498.73,501.51,20692729
2024-04-16,500.96,503.85,497.38,502.44,28544348
2024-04-17,502.44,510.97,502.44,505.6,18418371
2024-04-18,505.21,523.09,505.21,520.62,23270250
2024-04-19,519.74,519.74,514.63,516.43,20648526
2024-04-22,517.31,523.6,511.9,522.95,27676970
2024-04-23,523.46,532.5,522.91,529.49,29512899
2024-04-24,529.04,529.15,521.33,524.43,31895452
2024-04-25,521.14,525.51,515.77,518.64,22127391
2024-04-26,519.74,522.85,515.66,521.93,21579079
2024-04-29,523.45,526.29,517.45,520.53,21666014
2024-04-30,519.53,520.97,512.82,514.23,34504604
2024-05-01,514.04,514.04,476.48,483.78,29456225
2024-05-02,491.48,500.97,489.86,499.52,31844084
2024-05-03,499.93,504.96,494.76,497.33,23605905
2024-05-06,497.6,500.3,490.51,493.11,35490697
2024-05-07,497.09,504.25,492.24,501.96,44715229
2024-05-08,501.67,506.35,497.82,504.81,33732008
2024-05-09,505.24,513.79,503.7,512.94,20950208
2024-05-10,513.36,514.19,509.56,511.16,20359307
2024-05-13,511.59,516.95,507.76,512.38,27230980
2024-05-14,514.6,519.33,511.21,513.8,30470009
2024-05-15,512.83,520.48,512.34,517.89,104224993
2024-05-16,518.03,527.07,517.17,520.06,78457863
2024-05-17,521.6,521.6,511.22,511.51,38460164
2024-05-20,511.06,511.06,497.46,497.6,33875640
2024-05-21,497.6,503.59,495.82,502.52,35259365
2024-05-22,501.01,503.44,496.11,497.24,25096078
2024-05-23,497.24,506.26,494.41,495.51,31880145
2024-05-24,495.89,501.03,494.56,496.91,32089272
2024-05-28,495.68,496.92,492.43,496.73,26556119
2024-05-29,490.81,492.36,481.37,481.46,21926024
2024-05-30,481.44,483.93,480.47,482.11,24222519
2024-05-31,483.51,491.07,480.57,490.49,40243352
2024-06-03,491.57,499.61,489.76,493.9,22667401
2024-06-04,494.53,494.53,487.36,489.15,24933818
2024-06-05,488.91,488.91,481.69,484.96,28243740
2024-06-06,484.79,487.56,480.09,481.31,34639472
2024-06-07,479.78,480.39,471.45,471.73,23598764
2024-06-10,469.85,472.22,465.77,469.42,24064320
2024-06-11,468.39,472.93,462.79,472.32,30580549
2024-06-12,473.76,478.06,463.67,464.17,27494902
2024-06-13,464.64,469.16,463.26,466.02,23049444
2024-06-14,464.8,465.76,458.84,463.3,22019046
2024-06-17,462.85,475.5,460.04,474.01,27071027
2024-06-18,472.81,479.57,469.21,471.14,30698351
2024-06-20,470.04,476.49,470.04,476.33,33741011
2024-06-21,476.4,479.34,472.18,473.34,76388225
2024-06-24,473.34,483.06,473.34,479.38,26593631
2024-06-25,477.82,480.23,471.58,476.03,21930916
2024-06-26,474.98,475.73,469.61,473.05,21696877
2024-06-27,472.31,474.01,467.21,472.13,25660247
2024-06-28,469.06,469.21,457.9,460.4,77178344
2024-07-01,460.4,467.29,452.0,453.42,29188766
2024-07-02,452.78,458.49,452.78,457.55,20977309
2024-07-03,458.13,460.78,456.56,458.37,9159926
2024-07-05,458.28,459.11,454.66,457.81,20033337
2024-07-08,458.36,460.0,453.32,458.63,21547921
2024-07-09,457.86,459.39,453.46,456.0,18031741
2024-07-10,455.39,456.8,444.37,444.58,31072990
2024-07-11,445.79,453.3,445.79,450.01,44559456
2024-07-12,453.32,460.68,453.32,458.93,21954225
2024-07-15,458.52,458.52,446.39,446.74,23799346
2024-07-16,447.15,447.8,443.43,446.33,23048890
2024-07-17,444.65,450.55,440.59,441.74,25999493
2024-07-18,446.83,448.51,434.29,434.71,24909078
2024-07-19,434.87,439.7,433.75,439.44,23018123
2024-07-22,439.15,440.47,432.31,439.15,24703216
2024-07-23,437.47,441.83,436.58,436.73,18986279
2024-07-24,438.22,439.9,434.57,437.5,18217757
2024-07-25,436.52,444.01,436.52,437.42,19985916
2024-07-26,442.09,450.2,441.16,448.51,18794205
2024-07-29,448.39,449.33,440.64,446.46,19419631
2024-07-30,439.71,443.98,435.97,442.91,19457229
2024-07-31,444.61,447.01,438.94,441.17,48225943
2024-08-01,443.36,445.34,432.1,436.91,19687237
2024-08-02,433.58,435.95,425.39,435.76,26206738
2024-08-05,423.38,428.92,421.8,426.33,32629890
2024-08-06,452.3,465.31,450.15,462.44,53024568
2024-08-07,465.6,467.0,456.02,456.02,33211962
2024-08-08,456.82,467.59,455.31,466.11,34369153
2024-08-09,465.4,465.4,448.52,450.09,35755218
2024-08-12,449.74,449.74,438.58,440.24,33140912
2024-08-13,441.84,454.75,441.83,453.73,29742319
2024-08-14,450.1,454.38,446.65,450.11,27141226
2024-08-15,455.87,465.72,455.76,464.0,24086263
2024-08-16,460.16,466.87,457.88,466.65,22033148
2024-08-19,468.07,472.81,462.97,463.39,29413833
2024-08-20,462.03,462.78,453.54,460.01,29287681
2024-08-21,462.06,469.08,462.06,466.77,24314832
2024-08-22,473.26,473.26,463.16,465.01,27944757
2024-08-23,465.39,473.58,465.39,471.34,17636368
2024-08-26,468.61,470.39,465.78,468.39,19540489
2024-08-27,467.92,469.39,459.71,463.7,18270725
2024-08-28,464.13,464.26,457.82,461.2,16433542
2024-08-29,463.38,464.26,455.9,457.33,20410356
2024-08-30,458.46,461.6,456.21,461.44,21766610
2024-09-03,458.96,463.21,454.9,461.32,23712529
2024-09-04,459.92,466.49,459.92,464.8,31397478
2024-09-05,465.23,466.12,458.98,460.47,22399818
2024-09-06,459.91,464.3,455.86,456.04,29937069
2024-09-09,455.01,457.02,450.16,456.3,33905569
2024-09-10,455.77,459.1,447.47,450.39,26600667
2024-09-11,449.98,451.63,443.01,451.31,21299706
2024-09-12,451.38,453.22,446.65,451.05,16787202
2024-09-13,451.72,457.8,451.43,456.3,22889020
2024-09-16,454.99,460.51,453.87,456.25,17622730
2024-09-17,458.3,460.99,456.73,460.27,20615404
2024-09-18,460.93,464.37,457.25,458.53,24414800
2024-09-19,465.85,467.08,454.26,454.59,22043456
2024-09-20,454.43,454.87,447.49,451.5,93550739
2024-09-23,450.74,457.62,446.63,453.77,28996002
2024-09-24,454.38,464.17,454.38,462.23,28992632
2024-09-25,463.2,464.17,457.78,459.17,24547682
2024-09-26,460.45,477.18,460.45,475.45,29966623
2024-09-27,475.77,480.4,474.66,476.16,23814200
2024-09-30,481.26,483.97,471.76,472.88,29391952
2024-10-01,472.05,472.55,460.9,463.72,23856358
2024-10-02,463.3,464.52,459.84,461.49,24216726
2024-10-03,459.75,459.75,453.49,454.3,18645709
2024-10-04,457.42,458.65,453.66,454.03,14300110
2024-10-07,456.03,457.33,449.15,451.61,20444438
2024-10-08,448.53,448.62,442.9,447.25,19601872
2024-10-09,447.01,447.01,442.64,443.36,20136051
2024-10-10,443.95,444.19,440.56,443.19,20344863
2024-10-11,443.86,449.28,442.59,447.97,24215217
2024-10-14,446.14,450.1,443.81,449.13,28568081
2024-10-15,445.41,447.66,442.01,442.59,36937086
2024-10-16,440.98,442.33,437.21,440.0,26377334
2024-10-17,441.16,441.16,435.13,436.76,26112022
2024-10-18,436.71,438.86,435.65,438.46,24631709
2024-10-21,454.21,459.35,450.62,452.69,49530241
2024-10-22,448.06,452.63,444.01,448.14,29941891
2024-10-23,446.4,447.77,442.17,446.33,20724181
2024-10-24,448.48,451.46,445.93,450.49,18380360
2024-10-25,450.43,451.27,445.58,445.74,15816598
2024-10-28,447.08,453.97,446.87,450.78,21461041
2024-10-29,450.12,453.2,446.47,450.94,23718348
2024-10-30,449.77,451.97,443.91,448.29,25934130
2024-10-31,414.46,428.34,410.04,420.92,72035757
2024-11-01,419.88,423.59,414.54,414.55,35099411
2024-11-04,415.01,424.07,415.01,418.25,32268479
2024-11-05,417.29,424.6,415.15,420.91,30743093
2024-11-06,424.28,424.28,403.99,407.38,42677392
2024-11-07,410.46,430.95,407.27,420.95,53833844
2024-11-08,419.02,427.57,417.81,427.07,32903832
2024-11-11,428.85,437.46,428.85,434.5,29647453
2024-11-12,431.87,434.88,427.52,429.6,26061049
2024-11-13,427.14,428.84,419.37,420.69,29677265
2024-11-14,421.53,431.76,421.53,429.54,25778907
2024-11-15,429.61,433.95,427.42,428.98,30267094
2024-11-18,427.12,432.82,427.12,429.15,27276442
2024-11-19,426.93,429.77,421.2,428.82,21103548
2024-11-20,428.7,430.14,419.62,429.83,27943137
