Date,Open,High,Low,Close,Volume
2024-01-02,311.57,317.68,310.77,316.9,138602365
2024-01-03,316.78,318.71,314.74,318.05,145145211
2024-01-04,318.57,319.99,316.73,317.01,128662265
2024-01-05,316.37,319.79,315.27,318.17,125078326
2024-01-08,317.5,320.59,316.68,320.47,108085939
2024-01-09,318.54,319.21,317.29,318.1,109618234
2024-01-10,317.94,319.2,316.77,317.73,103568520
2024-01-11,316.75,316.75,309.51,310.4,129422060
2024-01-12,312.76,313.41,311.07,312.14,111930151
2024-01-16,310.74,311.31,307.87,308.63,139100622
2024-01-17,306.46,309.51,301.94,304.13,134935125
2024-01-18,302.86,302.94,299.33,300.94,139120994
2024-01-19,301.66,301.8,298.84,300.73,136825824
2024-01-22,300.83,302.96,298.28,299.47,136193639
2024-01-23,299.72,301.01,298.42,300.15,151659744
2024-01-24,302.24,302.64,295.4,295.86,166242496
2024-01-25,299.95,301.18,297.13,301.17,143913801
2024-01-26,301.85,303.06,301.09,302.07,127361460
2024-01-29,302.11,305.04,300.43,304.02,113831061
2024-01-30,303.24,305.54,301.26,303.81,117446454
2024-01-31,305.9,307.38,301.24,302.76,223127781
2024-02-01,301.97,308.82,300.49,308.78,131079271
2024-02-02,305.64,306.42,301.42,303.47,149466874
2024-02-05,300.56,300.56,296.95,297.15,134085742
2024-02-06,296.71,298.96,295.93,298.11,143399212
2024-02-07,299.24,299.63,296.77,298.25,142897435
2024-02-08,296.96,297.02,293.57,296.02,133613913
2024-02-09,295.02,297.43,294.81,297.27,120107776
2024-02-12,297.28,300.91,296.62,300.68,124959909
2024-02-13,299.09,299.87,291.54,295.53,154308307
2024-02-14,295.94,297.7,294.91,297.14,130754890
2024-02-15,298.15,302.08,298.15,302.01,145297125
2024-02-16,300.79,302.89,298.59,301.52,149637797
2024-02-20,301.42,304.82,300.57,301.26,141924349
2024-02-21,302.97,305.62,301.99,305.18,138552613
2024-02-22,303.25,304.16,300.59,302.99,157497861
2024-02-23,303.43,306.27,302.84,304.95,141227848
2024-02-26,303.28,303.33,298.1,298.67,143992335
2024-02-27,300.3,304.55,299.32,304.39,143623006
2024-02-28,303.94,305.82,303.35,305.44,148525712
2024-02-29,306.56,308.18,304.16,305.67,226867332
2024-03-01,304.75,304.75,299.99,303.69,179196783
2024-03-04,302.57,309.39,302.57,308.84,143391723
2024-03-05,309.81,314.84,307.0,308.2,180869324
2024-03-06,310.36,312.71,309.91,311.23,158252233
2024-03-07,314.04,314.22,312.77,313.35,147437817
2024-03-08,314.19,314.83,311.37,313.88,153883312
2024-03-11,313.8,316.05,312.32,315.29,132469973
2024-03-12,313.78,314.76,310.54,312.49,128651929
2024-03-13,315.16,317.27,313.95,314.39,148044443
2024-03-14,313.54,314.69,309.77,311.93,163330829
2024-03-15,310.64,313.84,310.53,312.16,293845865
2024-03-18,312.3,315.45,310.83,313.5,147425202
2024-03-19,314.08,316.69,313.56,316.37,140228247
2024-03-20,315.79,318.43,315.25,317.18,136124304
2024-03-21,318.09,320.14,316.71,316.73,160417020
2024-03-22,318.29,319.13,316.76,317.18,117372991
2024-03-25,318.17,318.94,316.9,318.73,118510152
2024-03-26,318.98,320.13,314.84,314.93,140216843
2024-03-27,317.17,323.44,317.17,323.4,152054357
2024-03-28,323.67,326.38,322.74,326.0,137319213
2024-04-01,325.93,325.93,322.14,324.12,116574201
2024-04-02,323.6,326.23,323.36,324.63,118105308
2024-04-03,324.54,325.45,322.26,323.58,111885685
2024-04-04,325.82,326.95,320.61,322.68,130141610
2024-04-05,320.68,324.71,319.12,324.06,123596825
2024-04-08,324.07,326.56,323.45,326.07,105204972
2024-04-09,327.45,328.22,325.38,327.32,113075376
2024-04-10,320.88,322.86,318.95,321.62,133864088
2024-04-11,323.57,323.57,318.9,321.17,111900916
2024-04-12,321.51,322.59,317.22,318.57,118980297
2024-04-15,320.65,322.03,314.49,315.73,122804893
2024-04-16,314.91,314.91,310.31,311.48,142080430
2024-04-17,313.66,318.59,312.87,317.74,125104552
2024-04-18,318.92,320.43,316.7,319.48,110526856
2024-04-19,320.09,324.95,319.75,324.29,151179514
2024-04-22,324.26,328.31,322.4,327.34,119618477
2024-04-23,326.83,330.77,326.65,329.01,114584394
2024-04-24,326.71,332.1,324.77,331.18,129367340
2024-04-25,330.1,333.29,327.62,332.08,129501975
2024-04-26,332.16,332.51,328.49,328.49,120694814
2024-04-29,330.72,333.74,330.72,333.42,115667214
2024-04-30,331.35,333.91,329.33,331.42,147606740
2024-05-01,330.73,338.29,330.05,335.2,153655019
2024-05-02,336.51,337.68,334.1,337.08,135134803
2024-05-03,340.0,340.9,336.98,340.02,137432701
2024-05-06,341.18,341.91,338.8,341.71,136953166
2024-05-07,343.31,345.51,342.54,345.14,231631475
2024-05-08,344.2,348.67,343.86,348.46,147608911
2024-05-09,347.92,353.83,347.6,353.65,145468195
