Date,Open,High,Low,Close,Volume
2024-01-02,6635.01,6662.56,6585.1,6614.33,0
2024-01-03,6548.48,6548.48,6441.43,6446.05,0
2024-01-04,6438.72,6479.24,6428.54,6432.95,0
2024-01-05,6403.77,6478.2,6397.48,6432.01,0
2024-01-08,6436.15,6551.11,6433.76,6551.11,0
2024-01-09,6507.23,6555.73,6499.33,6528.58,0
2024-01-10,6539.91,6560.84,6493.74,6553.56,0
2024-01-11,6552.59,6560.0,6473.6,6542.28,0
2024-01-12,6578.13,6605.86,6512.02,6531.14,0
2024-01-16,6490.07,6524.84,6466.23,6496.02,0
2024-01-17,6431.93,6462.42,6420.13,6459.4,0
2024-01-18,6498.96,6520.88,6445.15,6516.01,0
2024-01-19,6548.38,6583.42,6500.57,6577.7,0
2024-01-22,6628.49,6693.18,6628.49,6663.12,0
2024-01-23,6701.64,6706.48,6624.83,6655.29,0
2024-01-24,6709.49,6713.65,6579.45,6582.29,0
2024-01-25,6634.13,6643.57,6572.73,6601.98,0
2024-01-26,6619.42,6650.97,6602.04,6612.09,0
2024-01-29,6614.54,6702.07,6608.82,6701.78,0
2024-01-30,6690.51,6700.47,6665.25,6678.96,0
2024-01-31,6666.04,6692.09,6551.68,6557.91,0
2024-02-01,6595.79,6666.63,6546.06,6664.71,0
2024-02-02,6640.85,6721.2,6604.42,6695.34,0
2024-02-05,6652.98,6660.41,6579.85,6638.58,0
2024-02-06,6653.33,6698.56,6645.16,6697.66,0
2024-02-07,6720.63,6775.15,6684.73,6746.15,0
2024-02-08,6751.25,6830.6,6747.76,6826.87,0
2024-02-09,6849.01,6898.38,6843.59,6889.37,0
2024-02-12,6896.0,6972.5,6894.33,6933.57,0
2024-02-13,6800.53,6871.43,6754.18,6801.42,0
2024-02-14,6870.88,6939.61,6847.79,6936.44,0
2024-02-15,6978.99,7028.61,6966.89,7025.32,0
2024-02-16,7006.44,7034.41,6951.65,6951.83,0
2024-02-20,6898.15,6902.5,6844.13,6883.82,0
2024-02-21,6833.5,6861.67,6810.05,6853.18,0
2024-02-22,6923.17,6989.81,6905.53,6980.19,0
2024-02-23,6983.34,7004.0,6945.77,6979.75,0
2024-02-26,6987.94,7023.33,6987.13,7001.69,0
2024-02-27,7027.0,7038.25,7003.84,7031.58,0
2024-02-28,7000.18,7056.52,6992.75,7036.76,0
2024-02-29,7095.8,7115.64,7048.34,7094.02,0
2024-03-01,7094.45,7151.15,7064.3,7148.7,0
2024-03-04,7194.74,7239.19,7189.95,7202.54,0
2024-03-05,7141.76,7167.55,7072.74,7102.26,0
2024-03-06,7173.01,7211.45,7138.51,7173.64,0
2024-03-07,7213.61,7272.99,7212.84,7265.44,0
2024-03-08,7299.06,7345.91,7207.5,7229.25,0
2024-03-11,7203.55,7212.71,7148.3,7179.16,0
2024-03-12,7199.47,7241.91,7160.92,7235.72,0
2024-03-13,7233.06,7275.98,7227.32,7246.28,0
2024-03-14,7243.79,7247.7,7091.06,7143.98,0
2024-03-15,7094.06,7158.13,7094.06,7125.9,0
2024-03-18,7151.19,7174.47,7107.15,7108.77,0
2024-03-19,7056.82,7130.84,7048.83,7127.05,0
2024-03-20,7127.62,7225.94,7114.42,7217.63,0
2024-03-21,7265.27,7330.98,7260.35,7302.02,0
2024-03-22,7293.78,7295.59,7229.96,7251.57,0
2024-03-25,7257.6,7285.01,7255.27,7260.47,0
2024-03-26,7297.14,7306.79,7258.06,7258.23,0
2024-03-27,7317.1,7348.08,7277.77,7348.05,0
2024-03-28,7356.88,7384.47,7350.65,7353.69,0
2024-04-01,7347.97,7351.66,7284.32,7294.78,0
2024-04-02,7215.27,7215.27,7147.4,7179.08,0
2024-04-03,7148.26,7214.6,7148.22,7189.25,0
2024-04-04,7240.91,7256.43,7078.97,7084.84,0
2024-04-05,7085.39,7163.75,7081.91,7131.85,0
2024-04-08,7161.27,7182.68,7137.76,7162.07,0
2024-04-09,7184.08,7192.4,7116.71,7187.7,0
2024-04-10,7061.11,7110.03,7040.64,7068.21,0
2024-04-11,7084.34,7098.5,7032.9,7081.29,0
2024-04-12,7029.49,7040.2,6925.17,6944.39,0
2024-04-15,6989.13,7002.78,6817.79,6830.6,0
2024-04-16,6811.5,6846.11,6771.37,6817.06,0
2024-04-17,6845.8,6849.83,6746.3,6757.34,0
2024-04-18,6778.17,6827.22,6725.13,6735.27,0
2024-04-19,6724.59,6751.23,6639.97,6668.31,0
2024-04-22,6709.87,6767.64,6670.67,6729.23,0
2024-04-23,6752.71,6871.11,6752.31,6848.65,0
2024-04-24,6861.74,6894.26,6780.74,6827.1,0
2024-04-25,6766.48,6847.35,6732.87,6828.16,0
2024-04-26,6828.55,6893.96,6819.12,6869.84,0
2024-04-29,6891.65,6932.38,6885.09,6919.4,0
2024-04-30,6869.5,6892.36,6775.1,6776.07,0
2024-05-01,6753.33,6874.53,6708.92,6745.71,0
2024-05-02,6801.61,6850.38,6727.89,6840.39,0
2024-05-03,6942.5,6976.89,6906.01,6922.01,0
2024-05-06,6976.64,7039.87,6976.64,7039.56,0
2024-05-07,7042.54,7087.03,7037.29,7043.73,0
2024-05-08,6996.76,7002.41,6957.0,6979.9,0
2024-05-09,6991.22,7064.81,6980.24,7064.03,0
2024-05-10,7090.44,7098.0,7036.52,7048.38,0
2024-05-13,7082.65,7103.08,7035.1,7039.59,0
2024-05-14,7072.68,7107.48,7070.96,7105.06,0
2024-05-15,7175.27,7209.63,7147.6,7205.27,0
2024-05-16,7194.72,7201.47,7145.77,7146.15,0
2024-05-17,7176.21,7176.21,7136.91,7170.6,0
2024-05-20,7178.28,7210.06,7172.06,7208.31,0
2024-05-21,7183.29,7185.91,7159.62,7173.47,0
2024-05-22,7169.8,7198.36,7127.4,7152.69,0
2024-05-23,7184.67,7191.67,7028.79,7043.41,0
2024-05-24,7078.73,7149.93,7076.58,7143.25,0
2024-05-28,7156.22,7159.98,7066.21,7088.94,0
2024-05-29,7016.45,7027.5,6990.1,6990.38,0
2024-05-30,6992.76,7025.12,6968.35,6989.51,0
2024-05-31,7006.22,7040.88,6918.72,7023.95,0
2024-06-03,7063.57,7065.81,6933.87,6996.7,0
2024-06-04,6970.22,6978.01,6917.6,6928.4,0
2024-06-05,6961.58,7036.44,6945.87,7033.26,0
2024-06-06,7020.2,7036.81,6988.08,7004.37,0
2024-06-07,6966.9,7001.66,6929.17,6942.94,0
2024-06-10,6903.42,7004.2,6903.42,6988.89,0
2024-06-11,6958.89,6988.79,6908.54,6982.55,0
2024-06-12,7091.37,7164.28,7076.78,7096.98,0
2024-06-13,7083.22,7094.9,7012.22,7055.59,0
2024-06-14,6997.17,7001.29,6927.93,6957.54,0
2024-06-17,6942.79,7023.86,6925.82,7006.79,0
2024-06-18,6999.06,7037.23,6999.06,7019.83,0
2024-06-20,7014.4,7035.8,6955.06,6989.13,0
2024-06-21,6988.96,7008.51,6937.04,7008.21,0
2024-06-24,6994.69,7047.19,6989.6,7003.74,0
2024-06-25,6999.73,6999.73,6936.26,6962.78,0
2024-06-26,6936.46,6954.28,6921.12,6940.06,0
2024-06-27,6941.05,6998.89,6933.2,6998.0,0
