Date,Open,High,Low,Close,Volume
2024-01-02,2369.45,2369.45,2323.53,2350.3,7828836
2024-01-03,2340.31,2340.31,2292.09,2319.6,9351909
2024-01-04,2319.6,2337.23,2307.87,2309.4,7113538
2024-01-05,2305.28,2347.67,2297.76,2327.71,7148388
2024-01-08,2341.86,2378.94,2341.86,2377.86,7133058
2024-01-09,2371.83,2375.75,2355.44,2367.4,5987160
2024-01-10,2408.24,2438.51,2401.66,2419.43,8905120
2024-01-11,2413.45,2441.19,2396.36,2439.36,7981467
2024-01-12,2439.38,2443.0,2401.83,2409.99,6510296
2024-01-16,2405.06,2408.52,2381.6,2394.26,7741157
2024-01-17,2385.51,2389.97,2367.25,2377.79,7406883
2024-01-18,2395.37,2411.4,2367.52,2393.24,7288235
2024-01-19,2393.24,2431.22,2385.19,2423.89,7970239
2024-01-22,2426.66,2479.25,2426.66,2478.44,9660691
2024-01-23,2416.38,2420.37,2303.6,2319.22,20500636
2024-01-24,2332.74,2345.59,2269.64,2276.13,11328955
2024-01-25,2285.58,2329.7,2285.55,2328.62,10501669
2024-01-26,2328.62,2341.74,2309.51,2320.39,8543690
2024-01-29,2322.57,2342.95,2310.93,2337.26,10794114
2024-01-30,2343.15,2388.79,2343.15,2357.31,10168623
2024-01-31,2353.12,2385.02,2333.69,2341.03,9272737
2024-02-01,2357.45,2403.46,2344.63,2399.9,8511648
2024-02-02,2369.24,2423.48,2344.61,2401.27,7859602
2024-02-05,2382.07,2382.07,2342.95,2366.58,6629082
2024-02-06,2368.92,2374.76,2327.11,2352.87,7599892
2024-02-07,2360.33,2397.56,2360.33,2378.58,6162711
2024-02-08,2380.31,2399.03,2366.89,2391.47,5925107
2024-02-09,2388.42,2400.67,2366.81,2391.25,6162803
2024-02-12,2394.52,2462.15,2394.52,2455.7,8614008
2024-02-13,2424.12,2424.12,2324.72,2359.88,10138285
2024-02-14,2365.9,2413.8,2365.9,2405.3,6533697
2024-02-15,2410.41,2421.79,2392.45,2414.49,6077113
2024-02-16,2414.49,2414.49,2353.29,2353.79,7163089
2024-02-20,2347.9,2377.76,2330.6,2374.8,8857941
2024-02-21,2405.47,2424.95,2368.43,2388.22,8415597
2024-02-22,2398.24,2438.32,2398.24,2425.4,6575787
2024-02-23,2433.08,2463.27,2433.08,2447.91,5274354
2024-02-26,2449.01,2466.41,2444.95,2444.95,5639902
