Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-02 00:00:00-05:00,53.32377094839498,53.32377094839498,52.37579370226371,52.54366302490234,25600,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-03 00:00:00-05:00,52.03017400885024,52.059800887326574,51.7141815958984,51.8623046875,22900,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-04 00:00:00-05:00,51.57593775381263,51.970930171598845,51.47719153282952,51.65493774414063,26300,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-05 00:00:00-05:00,51.67468482710749,52.0400503444495,51.43768863641772,51.52656173706055,22000,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-08 00:00:00-05:00,51.83268523091918,52.78066253662109,51.83268523091918,52.78066253662109,17200,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-09 00:00:00-05:00,52.44491460544946,52.88928009807849,52.33629151092608,52.6917839050293,20600,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-10 00:00:00-05:00,52.83003246133282,52.98802866941862,52.57329003579093,52.770782470703125,17200,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-11 00:00:00-05:00,53.00777712889877,53.01765024358734,52.286919214981616,52.90903091430664,17600,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-12 00:00:00-05:00,53.12627397289572,53.32377017136017,52.849781555201496,52.89915466308594,22300,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
2024-01-16 00:00:00-05:00,52.68190822063565,53.03740062281657,52.46466579357915,52.73128509521485,18800,0.0,0.0,0.0,439525.0,337150.0,96.24,57.34,92.1796,81.2431,NGM,QTUM
