Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-02 00:00:00+01:00,16828.75,16963.470703125,16648.80078125,16769.359375,59893300,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-03 00:00:00+01:00,16771.349609375,16784.0703125,16479.919921875,16538.390625,70845800,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-04 00:00:00+01:00,16563.689453125,16626.83984375,16501.400390625,16617.2890625,65869400,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-05 00:00:00+01:00,16504.880859375,16645.890625,16448.7109375,16594.2109375,66762900,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-08 00:00:00+01:00,16618.509765625,16716.470703125,16517.490234375,16716.470703125,55073400,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-09 00:00:00+01:00,16743.26953125,16743.26953125,16611.529296875,16688.359375,59798500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-10 00:00:00+01:00,16703.119140625,16753.689453125,16654.990234375,16689.810546875,61300900,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-11 00:00:00+01:00,16775.919921875,16839.490234375,16541.380859375,16547.029296875,72206800,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-12 00:00:00+01:00,16649.44921875,16752.240234375,16608.0,16704.560546875,62163000,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-15 00:00:00+01:00,16723.240234375,16736.16015625,16609.220703125,16622.220703125,47795000,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-16 00:00:00+01:00,16497.5390625,16581.9296875,16476.08984375,16571.6796875,73101900,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-17 00:00:00+01:00,16400.419921875,16435.6796875,16345.01953125,16431.689453125,71437800,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-18 00:00:00+01:00,16440.66015625,16579.119140625,16421.19921875,16567.349609375,72318600,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-19 00:00:00+01:00,16626.529296875,16647.849609375,16513.4609375,16555.130859375,66146800,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-22 00:00:00+01:00,16684.099609375,16705.490234375,16607.720703125,16683.359375,67438700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-23 00:00:00+01:00,16753.08984375,16753.08984375,16626.58984375,16627.08984375,64365600,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-24 00:00:00+01:00,16793.26953125,16921.41015625,16760.919921875,16889.919921875,74569200,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-25 00:00:00+01:00,16849.759765625,16916.599609375,16785.689453125,16906.919921875,62016700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-26 00:00:00+01:00,16879.009765625,16967.720703125,16849.310546875,16961.390625,84664200,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-29 00:00:00+01:00,16925.390625,16941.7109375,16860.05078125,16941.7109375,65956600,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-30 00:00:00+01:00,16991.369140625,16999.580078125,16946.560546875,16972.33984375,61107500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-01-31 00:00:00+01:00,16972.470703125,16991.83984375,16884.869140625,16903.759765625,84388500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-01 00:00:00+01:00,16834.130859375,16915.919921875,16821.599609375,16859.0390625,89451400,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-02 00:00:00+01:00,16977.75,17004.55078125,16894.669921875,16918.2109375,85847300,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-05 00:00:00+01:00,16925.970703125,16972.619140625,16859.0,16904.060546875,69935700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-06 00:00:00+01:00,16965.890625,17049.51953125,16871.3203125,17033.240234375,75544200,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-07 00:00:00+01:00,17020.76953125,17021.55078125,16907.150390625,16921.9609375,93039700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-08 00:00:00+01:00,16936.140625,17029.5390625,16889.130859375,16963.830078125,67419300,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-09 00:00:00+01:00,16973.580078125,16993.119140625,16876.359375,16926.5,61639700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-12 00:00:00+01:00,16975.990234375,17042.740234375,16958.80078125,17037.349609375,53286500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-13 00:00:00+01:00,16987.08984375,16991.609375,16831.529296875,16880.830078125,62956700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-14 00:00:00+01:00,16872.890625,16957.779296875,16857.33984375,16945.48046875,53717300,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-15 00:00:00+01:00,17022.5390625,17089.119140625,17003.8203125,17046.689453125,83791100,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-16 00:00:00+01:00,17117.369140625,17198.44921875,17060.380859375,17117.439453125,76375500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-19 00:00:00+01:00,17075.740234375,17098.609375,17049.220703125,17092.259765625,43224700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-20 00:00:00+01:00,17066.23046875,17084.869140625,17019.150390625,17068.4296875,62710700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-21 00:00:00+01:00,17102.080078125,17157.94921875,17063.25,17118.119140625,59403800,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-22 00:00:00+01:00,17326.759765625,17429.66015625,17279.73046875,17370.44921875,86130500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-23 00:00:00+01:00,17372.009765625,17443.740234375,17354.759765625,17419.330078125,76799700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-26 00:00:00+01:00,17396.740234375,17460.529296875,17396.400390625,17423.23046875,53156400,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-27 00:00:00+01:00,17431.369140625,17563.41015625,17428.169921875,17556.490234375,59725400,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-28 00:00:00+01:00,17569.609375,17605.609375,17552.98046875,17601.220703125,56644500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-02-29 00:00:00+01:00,17634.609375,17742.48046875,17620.109375,17678.189453125,102738500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-01 00:00:00+01:00,17793.470703125,17816.51953125,17690.890625,17735.0703125,85782600,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-04 00:00:00+01:00,17743.439453125,17756.390625,17684.73046875,17716.169921875,1220700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-05 00:00:00+01:00,17682.779296875,17746.5703125,17643.109375,17698.400390625,74178400,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-06 00:00:00+01:00,17685.919921875,17745.16015625,17682.509765625,17716.7109375,91487700,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-07 00:00:00+01:00,17648.890625,17879.109375,17619.400390625,17842.849609375,86702800,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-08 00:00:00+01:00,17849.849609375,17860.509765625,17795.130859375,17814.509765625,67940300,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-11 00:00:00+01:00,17690.94921875,17750.720703125,17662.55078125,17746.26953125,66646400,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-12 00:00:00+01:00,17810.150390625,17973.220703125,17746.890625,17965.109375,91388300,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-13 00:00:00+01:00,17984.5,18001.419921875,17939.560546875,17961.380859375,92880500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-14 00:00:00+01:00,18002.970703125,18039.05078125,17899.9296875,17942.0390625,93590600,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-15 00:00:00+01:00,17938.140625,18038.109375,17926.720703125,17936.650390625,202910600,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-18 00:00:00+01:00,17936.310546875,18015.490234375,17902.919921875,17932.6796875,63024300,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-19 00:00:00+01:00,17932.1796875,17998.0390625,17914.1796875,17987.490234375,73421100,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-20 00:00:00+01:00,17987.91015625,18044.490234375,17955.689453125,18015.130859375,61711000,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
2024-03-21 00:00:00+01:00,18019.859375,18179.810546875,18019.859375,18179.25,79118500,0.0,0.0,0,50105930,24639.1,18208.84,23974.768,22237.91,GER,^GDAXI
