Date,Open,High,Low,Close,Volume
2024-01-02,149.04,151.53,147.72,149.81,4054182
2024-01-03,149.33,149.33,143.07,143.07,4276912
2024-01-04,142.87,143.83,142.22,143.69,4012327
2024-01-05,143.39,146.44,142.79,145.43,6550035
2024-01-08,145.43,148.58,145.43,148.22,4251496
2024-01-09,147.99,150.73,146.84,150.11,5611475
2024-01-10,150.43,150.8,148.64,149.33,4250482
2024-01-11,148.91,149.53,146.45,148.42,3406320
2024-01-12,149.17,150.12,142.85,143.52,5215455
2024-01-16,142.62,142.62,139.94,140.57,4656277
2024-01-17,140.27,140.42,138.21,138.75,4350358
2024-01-18,139.09,139.71,137.44,138.99,4095115
2024-01-19,139.2,140.55,137.94,140.12,3868312
2024-01-22,140.12,144.0,140.12,143.52,6593354
2024-01-23,143.92,145.48,141.94,142.04,5817611
2024-01-24,142.99,143.3,139.92,140.28,4556003
2024-01-25,141.01,144.15,141.01,143.9,5168407
2024-01-26,144.2,146.84,144.2,146.34,4320164
2024-01-29,146.31,147.4,144.92,146.84,6765015
2024-01-30,143.45,143.45,140.68,140.71,7581528
2024-01-31,140.71,142.52,137.11,137.62,8446603
2024-02-01,138.39,140.07,137.39,139.93,4853850
2024-02-02,137.98,140.76,136.4,139.58,5130209
2024-02-05,139.13,139.13,135.22,135.93,4753385
2024-02-06,135.9,137.71,135.53,137.21,5056961
2024-02-07,137.25,137.73,136.0,136.35,4921886
2024-02-08,136.33,140.53,136.29,140.34,6433111
2024-02-09,138.84,138.91,134.17,134.44,19472802
2024-02-12,134.47,140.57,134.25,139.7,14358572
2024-02-13,139.03,139.03,133.22,135.61,12581857
2024-02-14,136.58,138.73,136.14,138.14,8968236
2024-02-15,139.03,141.88,139.03,141.19,8637291
2024-02-16,140.04,140.68,138.78,138.98,7771902
2024-02-20,138.02,140.74,137.56,140.26,7256360
2024-02-21,140.15,141.63,139.71,140.91,10475174
2024-02-22,141.6,142.21,140.67,141.43,7275411
2024-02-23,141.1,141.67,140.09,140.1,8254331
2024-02-26,139.84,140.15,137.77,138.07,8725614
2024-02-27,138.07,140.05,138.07,139.21,14154219
2024-02-28,138.56,139.84,137.75,138.79,8499564
2024-02-29,138.23,140.65,138.08,139.32,6975593
2024-03-01,139.32,140.71,137.29,139.91,7024174
2024-03-04,139.91,140.66,138.8,139.79,7147466
2024-03-05,139.42,140.78,136.96,137.03,6832566
2024-03-06,137.48,139.0,137.02,138.42,5675752
2024-03-07,138.92,141.04,138.92,140.69,5939638
2024-03-08,140.91,142.59,140.9,142.48,6055945
2024-03-11,142.26,143.04,139.79,140.24,5958890
2024-03-12,140.23,141.68,139.1,140.39,6997138
2024-03-13,140.31,142.15,140.31,142.03,7475892
2024-03-14,141.64,141.64,138.25,139.06,8044858
2024-03-15,138.66,141.07,138.66,140.62,69875446
2024-03-18,140.48,141.46,137.79,137.97,9148101
2024-03-19,137.91,140.38,137.26,139.9,6877996
2024-03-20,139.61,142.67,139.11,142.05,9209700
2024-03-21,142.09,144.72,141.99,142.91,6609886
2024-03-22,142.98,143.08,141.73,141.91,5165750
2024-03-25,141.91,145.35,141.91,143.7,4292768
2024-03-26,144.06,145.01,141.98,142.0,6822460
2024-03-27,142.34,148.41,142.34,148.19,7179099
2024-03-28,148.5,149.86,147.8,149.48,5393250
2024-04-01,149.61,150.01,148.08,148.15,6539050
2024-04-02,147.94,147.94,143.06,143.8,6608596
2024-04-03,143.75,144.7,143.09,144.27,5200725
2024-04-04,145.52,147.06,143.2,143.25,5084935
2024-04-05,142.93,143.93,142.72,143.25,6261049
2024-04-08,143.25,145.48,143.25,144.33,4270186
2024-04-09,144.43,146.54,144.43,145.5,4986518
2024-04-10,145.5,145.5,139.34,140.09,5410737
2024-04-11,140.34,141.3,139.06,139.82,4573849
2024-04-12,139.36,139.36,135.85,135.91,5012925
2024-04-15,136.32,137.62,133.87,134.75,5550056
2024-04-16,134.36,135.02,132.69,134.2,5728980
2024-04-17,134.59,135.31,132.88,133.02,6063792
2024-04-18,133.96,134.57,132.03,133.07,7087295
2024-04-19,132.9,133.88,132.32,133.53,5635341
2024-04-22,133.53,134.69,132.54,134.08,5258178
2024-04-23,134.05,136.73,134.05,135.23,6367113
2024-04-24,135.15,135.15,131.13,133.02,7645839
2024-04-25,133.02,133.02,125.0,126.91,15877991
2024-04-26,126.91,132.24,126.91,130.43,13854490
2024-04-29,131.17,133.81,131.17,133.41,8832592
2024-04-30,132.17,133.13,130.79,131.68,6781634
2024-05-01,131.49,134.1,130.38,130.93,7177578
2024-05-02,131.3,132.61,129.55,131.29,7557006
2024-05-03,132.47,134.4,132.35,132.75,5034242
2024-05-06,133.41,134.99,133.12,133.45,5416012
2024-05-07,133.69,135.27,133.69,134.32,6093858
2024-05-08,133.52,135.13,132.61,134.78,5780552
2024-05-09,135.25,138.75,135.25,138.44,9009310
2024-05-10,138.52,139.34,137.32,138.13,4942899
2024-05-13,138.71,141.27,138.71,139.18,7863952
2024-05-14,140.18,143.47,140.18,142.29,7443114
2024-05-15,142.81,143.62,140.48,140.68,7758852
2024-05-16,140.27,140.74,139.33,139.48,5710983
2024-05-17,139.37,139.9,138.44,138.98,5336971
2024-05-20,139.09,140.76,138.96,139.26,6389988
2024-05-21,139.21,139.81,138.53,139.22,6182533
2024-05-22,139.06,139.37,135.97,136.72,5912393
2024-05-23,136.54,136.65,134.05,134.49,6213923
2024-05-24,134.83,135.9,134.74,135.66,4417738
2024-05-28,136.03,137.19,133.69,134.07,7696383
2024-05-29,134.07,134.07,131.08,131.73,6266625
2024-05-30,132.35,136.96,132.35,135.86,6473161
2024-05-31,135.7,138.99,135.67,138.98,7897884
2024-06-03,139.56,140.91,138.44,138.51,5673774
2024-06-04,137.81,138.11,135.51,135.53,5779108
2024-06-05,135.79,136.87,134.57,136.8,5279198
2024-06-06,136.27,137.22,134.65,134.72,4621214
2024-06-07,133.27,133.98,132.52,133.33,4285775
2024-06-10,132.74,133.33,131.36,132.84,4462064
2024-06-11,132.75,133.67,131.31,133.12,4478658
2024-06-12,135.46,139.05,135.46,137.17,8179274
2024-06-13,137.19,137.32,134.14,135.84,6035220
2024-06-14,135.47,135.47,132.81,133.86,5065000
2024-06-17,133.86,136.74,133.4,134.7,7749076
2024-06-18,134.48,135.61,132.35,132.43,5794139
2024-06-20,132.12,133.27,131.23,131.55,5796874
2024-06-21,131.45,133.31,131.23,133.13,18516820
2024-06-24,133.44,134.53,132.43,133.65,7860691
2024-06-25,133.33,133.33,128.54,128.55,7152305
2024-06-26,128.48,136.94,128.05,136.29,15231245
2024-06-27,136.15,136.15,133.28,134.61,7322928
2024-06-28,134.65,136.29,134.2,135.02,13937065
2024-07-01,135.02,135.36,133.71,134.35,6504376
2024-07-02,134.35,135.36,133.54,134.33,5801515
2024-07-03,134.33,136.08,133.77,133.78,2637635
2024-07-05,133.71,133.94,130.48,131.11,9542698
2024-07-08,131.19,133.71,131.19,133.02,5777084
2024-07-09,126.1,126.18,123.34,123.47,15186748
2024-07-10,123.29,124.92,121.31,123.93,10286244
2024-07-11,125.33,129.77,125.33,129.68,9221910
2024-07-12,130.36,132.23,130.27,131.12,6720873
2024-07-15,130.96,132.17,129.92,131.02,7227043
2024-07-16,131.36,133.64,131.36,133.38,7737897
2024-07-17,132.14,134.59,131.83,132.54,6345997
2024-07-18,132.08,135.25,127.29,127.87,7384635
2024-07-19,127.72,128.81,126.67,126.67,5981192
2024-07-22,126.92,128.17,125.76,127.42,6363638
2024-07-23,127.65,127.65,123.97,124.38,6986231
2024-07-24,124.05,124.65,121.86,122.24,8534312
2024-07-25,122.52,124.56,121.2,123.77,12121534
2024-07-26,128.0,134.64,128.0,134.4,29218657
2024-07-29,134.55,136.42,132.77,135.67,15788067
2024-07-30,135.75,137.45,133.61,137.45,12063373
2024-07-31,138.33,138.92,135.09,136.01,11628378
2024-08-01,136.37,137.6,131.64,132.51,6941344
2024-08-02,131.23,131.23,126.69,130.54,11094099
2024-08-05,130.54,130.54,123.36,126.66,8794208
2024-08-06,126.57,128.15,124.6,124.85,7647435
