Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2026-06-26,ADEA,29.639999389648438,31.049999237060547,29.09939956665039,30.700000762939453,30.700000762939453,3760737.0
2026-06-26,ALFUU,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,0.0
2026-06-26,ASPCU,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,0.0
2026-06-26,BH-A,1889.0,2018.0,1866.75,1997.489990234375,1997.489990234375,18392.0
2026-06-26,BKHAU,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0.0
2026-06-26,CNTA,40.5,40.5,40.5,40.5,40.5,0.0
2026-06-26,CUBWU,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0.0
2026-06-26,DMAAU,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,0.0
2026-06-26,DYNCU,10.890000343322754,10.920000076293945,10.880000114440918,10.880000114440918,10.880000114440918,1921.0
2026-06-26,EVOXU,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,101.0
2026-06-26,FGMCU,12.010000228881836,12.010000228881836,12.0,12.0,12.0,385.0
2026-06-26,FITBI,25.18000030517578,25.270000457763672,25.149999618530273,25.270000457763672,25.270000457763672,69006.0
2026-06-26,FITBM,25.950000762939453,25.950000762939453,25.692100524902344,25.729999542236328,25.729999542236328,15507.0
2026-06-26,FITBO,18.09000015258789,18.09000015258789,17.911800384521484,18.059999465942383,18.059999465942383,39270.0
2026-06-26,FITBP,23.350000381469727,23.5,23.200000762939453,23.274999618530273,23.274999618530273,9189.0
2026-06-26,FSHPU,11.010000228881836,11.010000228881836,11.010000228881836,11.010000228881836,11.010000228881836,0.0
2026-06-26,FVNNU,11.020000457763672,11.020000457763672,11.020000457763672,11.020000457763672,11.020000457763672,0.0
2026-06-26,GRAF-U,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,0.0
2026-06-26,HCICU,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0.0
2026-06-26,HUBB,525.5900268554688,530.5399780273438,515.4849853515625,517.02001953125,517.02001953125,775562.0
2026-06-26,HVIIU,10.770000457763672,10.770000457763672,10.770000457763672,10.770000457763672,10.770000457763672,0.0
2026-06-26,IPEXU,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,0.0
2026-06-26,NOEMU,11.25,11.25,11.25,11.25,11.25,0.0
2026-06-26,NTWOU,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,0.0
2026-06-26,PGACU,10.680000305175781,10.680000305175781,10.680000305175781,10.680000305175781,10.680000305175781,0.0
2026-06-26,POLEU,10.800100326538086,10.800100326538086,10.800100326538086,10.800100326538086,10.800100326538086,0.0
2026-06-26,RDIB,8.510000228881836,8.510000228881836,8.510000228881836,8.510000228881836,8.510000228881836,0.0
2026-06-26,SATS,94.9000015258789,100.19999694824219,94.62370300292969,97.38999938964844,97.38999938964844,23935943.0
2026-06-26,SHEL,77.05000305175781,77.08000183105469,76.38500213623047,76.52999877929688,76.52999877929688,4588643.0
2026-06-26,SKLZ,8.239999771118164,9.729999542236328,8.239999771118164,9.520000457763672,9.520000457763672,277677.0
2026-06-26,TAVIU,10.729999542236328,10.729999542236328,10.729999542236328,10.729999542236328,10.729999542236328,0.0
2026-06-26,TDACU,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,0.0
2026-06-26,UHAL-B,58.13999938964844,58.9900016784668,57.79999923706055,58.77000045776367,58.77000045776367,1592138.0
2026-06-26,WLY,45.72999954223633,48.310001373291016,45.599998474121094,48.189998626708984,48.189998626708984,2722942.0
2026-06-26,WLYB,47.040000915527344,47.040000915527344,47.040000915527344,47.040000915527344,47.040000915527344,334.0
2026-06-26,YHNAU,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0.0
2026-06-26,ZIONP,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,269.0
