ticker
GHC
DJCO
GPI
ABG
CALM
FLR
CVCO
VRTS
HOV
MHO
DHIL
ITIC
AGM
WLFC
HIFS
PNRG
WRLD
MATX
POWL
IDCC
STNG
BH
IESC
NUTX
PIPR
PRSU
HCI
WINA
AGIO
MKTW
VC
PRK
MGRC
ANF
NBN
ALG
SKYW
PFBC
ENVA
WTS
STRL
FN
IBP
KAI
DY
NNI
MTH
ENS
GATX
NIC
UMBF
OSIS
TMHC
UFPT
AZZ
PLPC
CSW
EAT
CHCO
CRAI
CCS
UNF
TNK
NRIM
GRBK
CBT
KBH
CFFI
CASH
AX
DORM
CRC
ALX
PFSI
AGX
GBX
SM
MCY
PTCT
LNN
BANF
BFC
BHRB
ESNT
BCC
OTTR
SITC
ARCB
NHC
VAC
QCRH
LGIH
IBOC
CZFS
MOG-A
FCFS
WDFC
BOOT
RBCAA
SENEA
ATGE
MCB
SIGI
LEU
MZTI
NOG
LRN
LCII
BLX
BFH
PLXS
SNEX
GSBC
ITRI
NPK
PJT
SRCE
NATH
ICFI
HURN
SAFT
UFPI
PLMR
ATLC
ABCB
RRBI
FBIZ
CPK
AMWD
TMP
ENSG
BDC
ASO
MMS
HWC
RIGL
ESQ
GTLS
MCRI
EFSC
BANR
THFF
DXPE
HBCP
SLVM
SMBC
OXM
CTBI
PRG
GEF-B
MBWM
JBSS
QLYS
IPAR
NTB
IIIV
UNTY
KRYS
ACLS
PLBC
CLMB
PSIX
STRA
INSW
MYRG
WABC
URBN
ROOT
PSMT
NMIH
SANM
TBBK
BSVN
SXI
SR
IIPR
KFY
BMI
STRT
SFBS
WSFS
MBIN
ADUS
REPX
SAH
KTB
SPXC
ESE
INDB
PRIM
ACT
BCPC
USLM
SYBT
GIII
PLUS
JJSF
PBH
NC
OFG
FSBW
NSIT
OGS
ROCK
BBW
CCSI
CATY
UVV
RHP
EIG
FDBC
NJR
BELFB
HWKN
VCTR
EQBK
CUBI
WMK
VTOL
NPO
BKE
RDN
BKH
FCAP
ONIT
TPH
KALU
TGLS
VLGEA
FELE
TDW
FRME
VAL
BOH
IDT
DAVE
HG
LNTH
CRI
SKY
GOLF
UTMD
BCO
PRKS
PATK
APAM
NWE
NXT
LKFN
CBU
MLR
FUNC
MGEE
FSS
WNS
TRMK
GEF
CNMD
FLXS
FMBH
UFCS
RUSHB
RUSHA
BLBD
MOD
BELFA
ENR
RM
HRTG
ODC
VHI
HTB
CCBG
BKU
STBA
TSBK
FTDR
JAKK
TCBK
BXC
HMN
NECB
AMAL
PFIS
CSV
GCT
NWPX
FSTR
VABK
CNXN
CBNA
HAE
FRAF
AWR
CCB
CAKE
WD
REX
TNC
SPFI
FOR
HLF
SXT
SKWD
ALE
CAC
ASGN
CNS
GNTY
FSUN
NHI
FDP
ATKR
PEBK
STC
HRMY
FSFG
NBHC
HNI
IBCP
BKTI
HTO
SCSC
NVEC
TCBX
DIN
GVA
IMKTA
HWBK
DFH
SMP
OVBC
TNET
IBTA
OVLY
LMB
PEBO
SEZL
UTL
BSRR
GMS
INVX
CSGS
PLYM
ASIX
DFIN
UBSI
CADE
SBSI
LARK
TRST
PDEX
TGNA
CFBK
NBTB
PLOW
UVSP
POR
FCBC
MRX
CNO
ACNB
SFST
KNF
SWX
WEYS
TEX
SPB
CBNK
BY
AMPH
WHD
DCO
AMSF
MPTI
GABC
RRR
WAFD
AREN
IMMR
FNLC
PHIN
BWFG
CBRL
BHB
MCBS
PKBK
BHLB
OBT
MC
RNST
SCL
NWN
CIVB
ACU
TCBI
TRNO
BFST
FFBC
RCKY
SMBK
FEIM
NREF
EBS
FG
FSBC
SFBC
SMLR
HBT
MSEX
PKOH
WLDN
AAMI
CAL
TPB
SCVL
MPB
DGICA
CCNE
ALRM
CHMG
CMRE
KFRC
ACIW
HBB
ANDE
FBNC
APOG
PRAA
ULH
TOWN
PRDO
CWT
USPH
UVE
IBEX
PZZA
SMID
ITGR
ATMU
NVAX
LEGH
MBCN
JILL
ISTR
ORRF
CPF
OBK
AVA
FCCO
HTH
FIBK
VVX
WS
YELP
BZH
AEIS
UCB
VALU
CENT
CENTA
CNR
VEL
HOMB
LZB
BCML
SPSC
INSE
EFSI
ORA
HAFC
NTGR
CBFV
FMAO
PCB
EVTC
STEL
CTS
RMBS
VBTX
CRMT
CBL
ALKS
LMAT
AUB
SD
BBSI
UNB
ETD
EML
KINS
AIN
NUS
NEWT
ASTE
FIZZ
EXPO
VSCO
OII
GRC
MMSI
CMCL
TXNM
CRVL
TMDX
NE
MUR
FBK
GBCI
PLAB
MGY
WOR
FBP
NGVC
ACA
YOU
REVG
RICK
CASS
SBH
FUL
REFI
AROW
FLNG
OSBC
GCBC
SBFG
LTC
CNK
PGC
SSTK
USNA
CVLT
ARDT
UPBD
NKSH
PFS
RCMT
NATL
INBK
MFIN
XPEL
VSEC
CZNC
UPWK
CBZ
FFIN
GIC
FULT
OPOF
WTBA
NOVT
LAUR
OFLX
ONB
ALRS
WSBC
HUBG
ACIC
CPRX
ACMR
IMXI
SBCF
EPAC
CHEF
TILE
CPS
IRMD
SHBI
EBMT
IIIN
HSII
KRT
CWAN
CBAN
THR
ATEX
AOMR
AVAV
WLY
ATLO
OSPN
HNVR
FRBA
HASI
EBF
CIX
GTN
LCNB
AMRK
OPBK
USCB
BOW
CVBF
SAFE
ZD
VICR
TRNS
HFWA
CECO
EMBC
GTX
IVT
SMPL
PPBI
NGS
MRBK
JOE
GT
SWKH
OCFC
HUT
CWBC
HQY
YORW
DIOD
ROAD
GBFH
CARE
EPC
FMNB
GFF
ACAD
JMSB
NBBK
RGCO
AROC
BFS
FCF
CVLG
PRGS
LBRT
MVBF
TIPT
UHT
OLP
AVNT
RBB
MD
DLX
DOCN
SHOO
CDP
SFNC
NVGS
MTW
OPCH
GHM
CIM
ABM
HY
INOD
VIRC
BL
TR
BOX
EVER
CARG
COFS
CZWI
FNWD
PAGS
ZEUS
LOB
FPI
SPNS
AAT
BWB
FRD
EFC
ODP
CTRE
ANGI
KMT
NSSC
BJRI
EPRT
DHT
MYFW
HBNC
HVT
SDRL
CON
AMRC
RMR
LPG
TRN
GTY
SIGA
SUPN
GSHD
DGII
UTI
WSBF
BUR
VITL
NWBI
BUSE
PMTS
MARA
CENX
FVCB
NL
GLRE
COCO
KSS
FCPT
CMT
ALEX
SEM
SNCY
EE
SUNS
APEI
GLDD
BHE
HLIO
NSP
SEVN
VTS
GENC
COLL
WWW
BVFL
SCS
ASC
LEG
BTU
LTH
CDNA
THRM
VECO
PLAY
ZWS
LNKB
NTCT
CCRD
FXNC
RNGR
CWCO
PBYI
FINW
FBRT
AEO
CXW
PRA
MWA
BRSL
RMBI
BPRN
TBCH
CDRE
SIG
ESCA
TRS
LXFR
BTMD
TZOO
TTMI
KGS
SKT
ABR
BRKL
CWK
SNFCA
CLSK
SPNT
MFA
SAMG
TTI
BCAL
MITT
NFBK
HRI
SXC
CNOB
HPK
ALNT
WERN
ADMA
MEC
STOK
DCOM
LOCO
PBFS
ARIS
UE
SPOK
LQDT
FTLF
MOV
PWP
CPSS
HIMS
SBGI
ELMD
CTLP
FC
SSRM
LYTS
KRG
DX
PNTG
PAHC
VLY
VRNT
HCC
DNOW
MTRN
TCI
NRC
SBRA
ASB
NESR
MSGE
APLE
IOSP
CRMD
NATR
ADEA
KAR
NEXN
PMT
KNTK
MBC
PDLB
KOP
PTGX
SILA
INDV
LOVE
LADR
LFVN
CRD-A
LWAY
ATEN
OSW
KE
HSTM
AIRJ
WSR
GCI
UBFO
HONE
TRTX
IDR
BANC
GEO
LC
ECBK
XHR
HTBK
ABEO
RVLV
PVBC
TCMD
CLB
NRDS
BYRN
BWMN
CARS
XPRO
OUT
RDVT
PRLB
STRW
IMAX
HCKT
NX
CNX
SEI
PGNY
POWI
WNEB
KRO
HLIT
HGV
CVGW
PCYO
FORM
PBI
NPKI
KGEI
GDEN
AHCO
PCH
PECO
AVO
ASTH
BNL
SGC
ARHS
CMPR
AGYS
OMCL
EVI
SSP
ACCO
WAY
TRIP
RMAX
CFFN
SHAK
PRCH
PAX
LINC
PTLO
HBI
GNW
MCS
FTK
SRBK
TFIN
BMRC
AUPH
SB
NMRK
PRM
RPD
KLG
WHG
KRNY
ERII
CXM
ACEL
GAMB
AMSC
MPX
HDSN
IVR
DEA
THS
CDE
WT
PSTL
TGTX
EGY
MG
GOOD
PBPB
HOPE
TSSI
RLGT
GNK
PKE
AXL
GLUE
VMD
IAS
CRCT
AIR
VCYT
TRAK
INVA
LIF
MED
MITK
INSG
ZGN
SBC
NAVI
HLX
WTTR
GNE
KROS
CMC
RGR
JBI
DENN
BGC
SWBI
BTSG
BSET
ORN
MGNI
FRPH
CRDO
KN
DRH
LXP
SGHC
OEC
MYE
PAYO
MCW
SFL
PRTH
MRTN
TRUP
FUBO
DOLE
RES
RVSB
GRNT
ESRT
UNIT
SIEB
NWFL
VRRM
SMTC
TBPH
EPSN
BBCP
PLTK
CIA
GWRS
PANL
PINC
DEI
MDXG
RAMP
NAGE
RLJ
SVV
UTZ
GDYN
EWCZ
RSI
ORC
CSTM
BCBP
NYMT
BORR
LFT
CWST
HQI
NAT
ESOA
AKR
LZ
CURB
BFIN
HL
III
VIAV
HSHP
HCSG
GCMG
ASLE
LE
UMH
AESI
SHLS
PX
VCEL
PAYS
IRT
FRST
PRVA
RSVR
OIS
MAMA
HLMN
MNKD
TH
CXDO
EGAN
CURV
KTOS
AHH
FIVN
MAPS
DSGR
GO
KLIC
MPAA
QNST
ARKO
VMEO
AVAH
PLX
NODK
SLSN
GMRE
FWRG
BRY
RELY
QTWO
CLBK
OPAL
HNST
VTEX
DCTH
MTX
GOGO
FLYW
FIGS
MIR
EEX
DSP
BV
CNDT
CLDT
BOC
PDFS
SHO
MNTK
WGS
CLFD
GYRE
TALK
NABL
TG
STGW
ZUMZ
PI
AMRX
BE
PENG
TTSH
OLPX
BRBS
BVS
OLO
SEMR
UAMY
HRTX
PHLT
AOUT
ARAY
TRC
ACR
DBRG
EPM
AMBP
AVDL
SLQT
ARQ
CTRI
VOXR
PINE
AVDX
LFST
SCHL
RMNI
AVPT
CTKB
IRWD
ZVRA
EXTR
STKL
PUBM
ACTG
OOMA
JXN
REAX
RELL
BXMT
ARLO
GMGI
NTST
UPST
WRBY
BLMN
XPER
CURI
CLOV
KOPN
MFH
VPG
KRMD
CERS
KODK
AXGN
COMP
MAX
EVCM
ORGO
BLFS
ECVT
INN
SWIM
FOLD
KLTR
MQ
GBTG
AEHR
GERN
LMNR
MLAB
ARI
JYNT
BRCC
ULCC
PRO
RR
ETON
FOA
BLND
ATRO
CTOS
EGHT
ELME
DAN
NXDR
EXFY
BARK
AKBA
BCRX
CSPI
CRGY
UEC
KELYA
FRSH
TVGN
EYE
YEXT
DCGO
RPT
ZETA
AMTB
NB
CWH
OPRT
GAIA
EXPI
RDNT
UDMY
BRSP
LFMD
XERS
NCMI
AHR
EB
BKV
MYO
VSTS
ZVIA
INNV
APPN
INTA
ARR
ARDX
BLDE
MRC
WOOF
GEVO
OPK
AIRS
MYPS
NG
RBBN
HI
CRK
VRE
HLLY
CCRN
GRPN
FLNC
DC
ALMU
COOK
PARR
ALHC
AVNW
BFLY
GETY
SKIN
STXS
ABUS
BWIN
ACNT
MLNK
AIOT
HROW
BEEP
AMBC
PTON
MGPI
QUAD
PPTA
TWI
GENI
EBC
MMI
COUR
LAB
LIND
HYLN
VERX
SLS
HP
HE
TRUE
BATRA
BATRK
KOS
ACRE
EHTH
LDI
AEYE
DBD
BAND
