ticker
GHC
NEU
RNR
LAD
UTHR
FLR
MUSA
EME
CACI
BLD
PRI
NXST
FIX
CHE
KNSL
CSL
AN
THC
THG
CASY
PAG
DKS
RS
TOL
EXP
MEDP
AMG
WSO
WCC
AYI
CW
BIO
R
JLL
RGA
EVR
SAIA
VMI
WTFC
VC
INGR
ANF
AIT
OSK
MORN
WTS
CFR
BHF
FN
ALV
AFG
PVH
LECO
ARW
ENS
GATX
UMBF
TMHC
LEA
EWBC
SNX
UNM
LOPE
BURL
RBC
WEX
CIVI
ILMN
MIDD
SSD
MTN
CBT
WAL
KBH
PNFP
CRS
EEFT
SAIC
CLH
FCN
SAM
MSA
ESNT
RGLD
MTDR
SSB
VAC
IBOC
TXRH
CHH
FCFS
WFRD
BYD
CRUS
ITT
WWD
MLI
OZK
SIGI
MZTI
COKE
WING
HLI
POST
CHDN
ATR
TNL
UFPI
IDA
APPF
ENSG
WMS
BDC
PB
ZION
MMS
HWC
GTLS
RPM
SEIC
KMPR
CR
DOCU
KEX
SNV
HLNE
CMA
PPC
SF
OLED
EHC
QLYS
VOYA
WBS
ACM
SFM
LFUS
FIVE
LSTR
CCK
EGP
SR
FHI
HRB
TKR
HALO
SKX
BJ
LAMR
WH
LPX
H
RH
OGS
ESAB
THO
CBSH
NJR
VNO
ONTO
PCTY
BKH
LNW
FNF
MKSI
COLM
CHRD
TTC
AA
VAL
OC
PEN
LNTH
RRX
BBWI
BCO
CROX
DTM
SCI
NWE
NXT
CNXC
MANH
PSN
GEF
MSM
ORI
NVT
RLI
VNOM
CG
NBIX
BMRN
MTZ
HAE
OLLI
BWXT
FBIN
ALE
ASGN
MTG
G
DCI
KBR
ATI
XPO
UBSI
GGG
CADE
SLGN
AVT
POR
DLB
CNO
FOUR
KNF
SWX
TEX
NFG
JHG
WU
JEF
VNT
CXT
GLPI
GMED
COLB
TCBI
ALK
OGE
DUOL
RYN
USFD
WTRG
GAP
FLEX
OVV
PLNT
FLS
HOMB
PFGC
ORA
CNM
VVV
RMBS
NNN
YETI
EXEL
RBA
FR
EPR
AXTA
EXPO
RRC
SLM
M
FND
ENTG
NYT
TXNM
HOG
MUR
GBCI
IBKR
UGI
ELS
KRC
FAF
CVLT
GPK
GNTX
BRBR
TREX
CART
FFIN
NOVT
ELF
ONB
ADC
CUBE
ACI
DBX
DT
OHI
MAT
FHN
AVAV
PR
ALLY
WPC
ACHC
AAON
EXLS
AR
SGI
GT
HQY
ARMK
REXR
AGCO
AVNT
FNB
CDP
STAG
OPCH
EQH
AMKR
KD
NOV
CAVA
DOCS
PEGA
AMH
BRX
STWD
HXL
NSP
FLO
KNX
AVTR
NLY
IRDM
WEN
AM
CHWY
OKTA
TTEK
HIMS
KRG
VLY
AAL
SMG
SBRA
ASB
ST
CIEN
CGNX
CNH
DAR
BC
NSA
CNX
POWI
HGV
WMG
GXO
PCH
BRKR
GME
GWRE
PSTG
CUZ
CELH
APG
NVST
CMC
PK
GTM
LITE
UA
UAA
LSCC
VFC
IRT
SHC
RYAN
BILL
OLN
RGEN
ALGM
MAN
COTY
DINO
WLK
COHR
PRGO
ROIV
SON
SRPT
MTSI
SATS
HR
SYNA
FYBR
FLG
PII
WHR
SLAB
CLF
LIVN
XRAY
IPGP
CYTK
BLKB
JAZZ
MASI
PBF
CPRI
ASH
CAR
