Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,2690.35009765625,2719.5,2616.530029296875,2621.27001953125,13258317,0.0,0.0,13258317,2719.5,2616.53,DJI,^DJUSHB
2025-08-29 00:00:00-04:00,2691.909912109375,2703.330078125,2674.610107421875,2699.159912109375,6984966,0.0,0.0,6984966,2703.33,2674.61,DJI,^DJUSHB
