Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,16852.890625,16894.509765625,16690.51953125,16758.240234375,15253660000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-01-08 00:00:00-05:00,16758.240234375,16909.169921875,16673.0,16799.5390625,18017190000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-01-15 00:00:00-05:00,16799.5390625,16799.5390625,16462.859375,16729.55078125,16495350000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-01-22 00:00:00-05:00,16729.55078125,16970.900390625,16729.55078125,16949.109375,19914270000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-01-29 00:00:00-05:00,16949.109375,17167.6796875,16906.169921875,17101.970703125,20417850000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-02-05 00:00:00-05:00,17101.970703125,17286.470703125,16932.560546875,17275.869140625,21614960000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-02-12 00:00:00-05:00,17275.869140625,17502.5390625,16965.939453125,17409.30078125,19924770000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-02-19 00:00:00-05:00,17409.30078125,17642.099609375,17278.140625,17616.01953125,15547770000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-02-26 00:00:00-05:00,17616.01953125,17738.140625,17530.599609375,17728.26953125,21367100000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-03-04 00:00:00-05:00,17728.26953125,18021.869140625,17613.470703125,17889.619140625,22082750000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-03-11 00:00:00-04:00,17889.619140625,18064.119140625,17755.029296875,17848.080078125,24701470000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-03-18 00:00:00-04:00,17848.080078125,18272.720703125,17846.08984375,18112.0390625,19715260000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-03-25 00:00:00-04:00,18112.0390625,18342.240234375,18059.189453125,18312.669921875,15051920000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-04-01 00:00:00-04:00,18312.669921875,18315.150390625,17956.75,18122.259765625,18378230000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-04-08 00:00:00-04:00,18122.259765625,18233.23046875,17593.55078125,17639.0390625,17997390000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-04-15 00:00:00-04:00,17639.0390625,17827.3203125,17336.80078125,17458.76953125,19051050000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
2024-04-22 00:00:00-04:00,17458.76953125,17810.359375,17452.439453125,17763.26953125,18790580000,0.0,0.0,0,4710688000,20959.27,0.0,20486.47,19758.35,NYS,^NYA
