Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2018-01-01 00:00:00-05:00,9.959734938107799,10.211681320335304,8.755118949547063,9.825888633728027,152092500,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-02-01 00:00:00-05:00,9.825889356731071,10.251048767238098,8.306341217146933,8.314214706420898,73006200,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-03-01 00:00:00-05:00,8.416564670556427,8.857470183395904,5.912853609299313,6.243532180786133,94436800,0.035,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-04-01 00:00:00-04:00,6.300461941802785,7.636444541860795,5.818243657915561,7.043552875518799,63584800,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-05-01 00:00:00-04:00,7.051455839721082,7.209560078613834,5.478316966462114,5.944725036621094,91475800,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-06-01 00:00:00-04:00,5.976346762360344,7.138414031312232,5.889389229719634,6.838015556335449,58773300,0.035,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-07-01 00:00:00-04:00,6.786357615718408,7.619770087290163,6.191063101303742,7.1514716148376465,41424900,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-08-01 00:00:00-04:00,7.167347447101407,7.615803178567563,6.675237288920605,7.103849411010742,65053700,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-09-01 00:00:00-04:00,7.111787641429806,7.810266872645527,6.583959684942907,7.453090190887451,63151400,0.035,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-10-01 00:00:00-04:00,7.539477866591868,7.603236603555783,5.714382310855584,6.168663501739502,43121400,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-11-01 00:00:00-04:00,6.176633916725183,6.6867046041165485,5.6267142062774145,6.224452972412109,33827400,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2018-12-01 00:00:00-05:00,6.336029027563921,6.336029027563921,4.7101800609430216,4.789878845214844,48080700,0.035,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2019-01-01 00:00:00-05:00,4.756587769957973,5.9337229478216384,4.707740760825928,5.781576156616211,37602000,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2019-02-01 00:00:00-05:00,5.869661403001032,6.650414768156679,5.733530039192601,6.406178951263428,25166100,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
2019-03-01 00:00:00-05:00,6.462232675133482,6.582348986861587,4.872699821775939,5.1169352531433105,83427600,0.0,0.0,19526474,10258690,8.885,6.675,8.5338,7.9411,7134704640,Security & Protection Services,Industrials,NYQ,ADT
