Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,554.5999755859375,555.27001953125,548.719970703125,552.5999755859375,5524029,0.0,0.0,5524029,555.27,548.72,DJI,^DJUSNF
2025-08-29 00:00:00-04:00,593.530029296875,598.2100219726562,590.3200073242188,593.9299926757812,7370074,0.0,0.0,7370074,598.21,590.32,DJI,^DJUSNF
