Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,1021.6400146484376,1030.4300537109375,1008.989990234375,1009.1400146484376,12031177,0.0,0.0,12031177,1030.43,1008.99,DJI,^DJUSAF
2025-08-29 00:00:00-04:00,1025.4599609375,1035.989990234375,1021.5900268554688,1024.75,12332243,0.0,0.0,12332243,1035.99,1021.59,DJI,^DJUSAF
