Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,748.4600219726562,758.3300170898438,747.6199951171875,751.9199829101562,21203124,0.0,0.0,21203124,758.33,747.62,DJI,^DJUSCC
2025-08-29 00:00:00-04:00,753.2999877929688,758.0499877929688,749.9199829101562,750.9299926757812,17482286,0.0,0.0,17482286,758.05,749.92,DJI,^DJUSCC
