Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,1094.280029296875,1104.4000244140625,1092.6800537109375,1098.719970703125,36862061,0.0,0.0,36862061,1104.4,1092.68,DJI,^DJUSCX
2025-08-29 00:00:00-04:00,1113.530029296875,1118.6800537109375,1107.6300048828125,1110.1800537109375,32839867,0.0,0.0,32839867,1118.68,1107.63,DJI,^DJUSCX
