Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-01 00:00:00-05:00,91.08586038428102,91.59183995743945,89.08179615271803,89.46871948242188,565200,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-01-08 00:00:00-05:00,88.84369136506858,90.202880859375,88.22857879348115,90.202880859375,749100,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-01-15 00:00:00-05:00,89.845718743305,90.03422256807688,88.16905351968452,89.93501281738281,630000,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-01-22 00:00:00-05:00,90.17312407587237,91.0957892037452,89.03219293958794,90.28225708007812,1197800,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-01-29 00:00:00-05:00,90.48066894699208,92.0184465531966,89.95485046347738,91.66128540039062,713500,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-02-05 00:00:00-05:00,91.17516097232308,93.39749135769674,90.46083859900526,93.36772918701172,971300,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-02-12 00:00:00-05:00,93.28835025653562,95.1733657849328,92.19702786721686,94.62770080566406,846700,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-02-19 00:00:00-05:00,94.40944207490932,96.03650619241051,94.16141391590952,95.91744995117188,597200,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-02-26 00:00:00-05:00,96.1059591854611,97.42546331302924,95.4908465915886,97.40562438964844,580000,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-03-04 00:00:00-05:00,97.67349110834672,99.8561435635326,97.38578508973238,98.69537353515624,735900,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-03-11 00:00:00-04:00,98.31837704968233,98.60609067023312,96.76076025512783,97.56436920166016,734800,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-03-18 00:00:00-04:00,97.52467099056832,100.03471464161026,97.13774768455418,99.59818267822266,622700,0.114,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-03-25 00:00:00-04:00,99.99190966347636,101.19375848982114,99.37609068188095,100.88584899902344,712700,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-04-01 00:00:00-04:00,101.03483796734972,101.03483796734972,98.97878132903678,100.7865219116211,926900,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-04-08 00:00:00-04:00,101.0646263529508,101.31294238821604,98.04510245476509,98.41261291503906,779300,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-04-15 00:00:00-04:00,99.6243899711925,99.82303975542476,96.98230388848285,97.64778900146484,753000,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-04-22 00:00:00-04:00,98.16430193539613,100.44880503068954,97.7471327933866,100.23029327392578,1135900,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-04-29 00:00:00-04:00,100.5282710316714,102.56446571862976,100.1508333552714,102.23668670654295,604500,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-05-06 00:00:00-04:00,102.76310630061722,104.72977261846648,102.72337482593296,104.16361236572266,768400,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-05-13 00:00:00-04:00,104.39205954889874,104.52118873696008,103.29947051101762,104.33246612548828,508100,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
2024-05-20 00:00:00-04:00,104.372196370595,105.09727494022522,103.35906271653108,104.6900405883789,749600,0.0,0.0,0.0,131341,183180,148.83,100.39,142.9562,125.5907,2200840448,PCX,PPA
