Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,1952.47998046875,1952.47998046875,1904.3599853515625,1943.3199462890625,14948736,0.0,0.0,14948736,1952.48,1904.36,DJI,^DJUSHV
2025-08-29 00:00:00-04:00,2022.0799560546875,2022.0799560546875,1960.719970703125,1982.800048828125,10977734,0.0,0.0,10977734,2022.08,1960.72,DJI,^DJUSHV
