Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,541.760009765625,549.469970703125,539.5800170898438,541.1300048828125,54880429,0.0,0.0,54880429,549.47,539.58,DJI,^DJUSFP
2025-08-29 00:00:00-04:00,529.780029296875,536.3499755859375,529.780029296875,535.8699951171875,74080233,0.0,0.0,74080233,536.35,529.78,DJI,^DJUSFP
