Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,305.72987193192176,308.1883059616678,295.29855762622327,299.0205383300781,1472500,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-01-08 00:00:00-05:00,292.5462784562216,292.5462784562216,278.6379086314461,285.8369445800781,2962200,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-01-15 00:00:00-05:00,284.04452286097177,285.0925563777492,272.9080234196162,282.3108825683594,1899400,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-01-22 00:00:00-05:00,282.6732850887929,302.27233723356375,281.06694995898255,300.1763000488281,1927200,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-01-29 00:00:00-05:00,298.5503929023375,300.3428286018451,279.5683774876342,279.7642822265625,2662000,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-02-05 00:00:00-05:00,278.16774586106226,285.5137250651396,273.6328232498733,281.9778747558594,2349700,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-02-12 00:00:00-05:00,282.4381740749657,293.1143536743196,278.0110083490971,291.1554260253906,2195600,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-02-19 00:00:00-05:00,289.6274691394806,297.37500180176494,286.0034409789496,294.5149841308594,1629100,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-02-26 00:00:00-05:00,293.31023458252946,300.7247830611737,289.37280068730354,298.74627685546875,1505600,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-03-04 00:00:00-05:00,299.51027046313817,306.5036270751219,293.9273143492522,303.0363464355469,1213100,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-03-11 00:00:00-04:00,301.67487583353875,320.2357283647082,300.87170827601835,316.6410827636719,2319500,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
2024-03-18 00:00:00-04:00,318.3747163124487,329.2173884360657,314.80948339885055,324.89794921875,1926500,0.0,0.0,0.0,248166,354230,311.28,191.21,240.8432,255.18385,PCX,OIH
