Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-01 00:00:00-05:00,41.32582647061335,41.3954652567844,39.96288726691319,40.35087966918945,305400,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-01-08 00:00:00-05:00,40.48021278692221,40.95773759063645,40.00268798320797,40.09222412109375,196800,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-01-15 00:00:00-05:00,39.79376816168064,40.81845647743449,39.405779529308965,40.788612365722656,290200,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-01-22 00:00:00-05:00,40.99752767359952,42.01226919078646,40.68912840717041,41.882938385009766,336900,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-01-29 00:00:00-05:00,41.78345384458783,42.46989493439554,41.49494813342533,42.24108123779297,389400,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-02-05 00:00:00-05:00,42.002323321104456,42.76835381019239,41.55464267228301,42.35051727294922,260700,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-02-12 00:00:00-05:00,42.19134194140911,43.89252459531295,41.833197425844205,43.23592758178711,603500,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-02-19 00:00:00-05:00,42.89768064676901,43.534380324675645,42.2410836295491,43.27572250366211,1058100,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-02-26 00:00:00-05:00,43.22598157505999,44.44963949488652,43.10660133276775,44.320308685302734,230300,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-03-04 00:00:00-05:00,44.449637878269066,44.8475770648096,43.78309031006807,44.37004852294922,364700,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
2024-03-11 00:00:00-04:00,44.28050920518914,45.11617840068839,44.19097308442033,44.46953201293945,242200,0.0,0.0,0.0,11988,24970,59.35,41.08,57.0344,53.2181,81774000,PCX,PEJ
