Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,124.36616328976774,125.3944740302451,121.82505178711942,122.44796752929688,2052200,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-01-08 00:00:00-05:00,119.89698157159758,121.38012085239149,119.24439666710276,120.96483612060548,2848600,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-01-15 00:00:00-05:00,119.93652386558529,120.5693293077894,117.54372027213776,120.34191131591795,2415800,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-01-22 00:00:00-05:00,120.54954378856904,122.97200883572847,119.20483040608626,120.66819763183594,3098800,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-01-29 00:00:00-05:00,120.97472261148408,122.71494143356388,120.28259398297088,122.2403335571289,2676200,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-02-05 00:00:00-05:00,120.96482934391344,124.12886415853345,120.51000089518676,123.25875854492188,2087500,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-02-12 00:00:00-05:00,123.25875738448238,125.08796086903726,121.72617721049436,124.2277374267578,2613300,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-02-19 00:00:00-05:00,124.04976184847182,125.33515217327378,123.58504369191056,124.99897003173828,1387900,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-02-26 00:00:00-05:00,125.27582737792451,127.20390541233256,124.27718570042931,126.45245361328124,1937600,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-03-04 00:00:00-05:00,126.47224484223962,128.92436444102862,126.47224484223962,127.72795867919922,1985200,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-03-11 00:00:00-04:00,127.52031683337457,127.52031683337457,124.67268458043355,125.78009796142578,2426000,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-03-18 00:00:00-04:00,125.71089912551012,129.14189625871228,125.09786543739246,128.63763427734375,1616000,0.266,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-03-25 00:00:00-04:00,129.8828874803166,131.05202961223517,128.75338548481966,130.71514892578125,1272400,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-04-01 00:00:00-04:00,130.78449618814903,130.9826514920507,128.18862693499165,130.14048767089844,1905000,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-04-08 00:00:00-04:00,130.2395870911282,130.6656354528212,126.15752946208738,126.54393768310548,3410800,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
2024-04-15 00:00:00-04:00,128.19855009164166,128.28771772504115,125.48378268267334,126.82135009765624,2638500,0.0,0.0,0.0,444626,571300,199.89,129.14,190.693,163.7783,BTS,ITA
