Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-01 00:00:00-05:00,98.09495891950976,98.4736283698556,97.66773906465734,98.02699279785156,180400,0.202,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-01-08 00:00:00-05:00,98.3187162713716,98.64949753397028,97.98794243121796,98.36736297607422,62500,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-01-15 00:00:00-05:00,97.725258562342,97.91983795166016,97.46258566481842,97.91983795166016,148800,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-01-22 00:00:00-05:00,97.87118073389566,98.28951709792966,97.31664252319422,97.5793228149414,283000,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-01-29 00:00:00-05:00,97.14154101617176,97.90038212352812,96.78158211380516,96.87886810302734,160700,0.198,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-02-05 00:00:00-05:00,96.6228936838589,97.09079698153424,96.47667111438956,97.06155395507812,128100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-02-12 00:00:00-05:00,96.88608008696544,97.1005388455847,96.34019047388963,97.02255249023438,66700,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-02-19 00:00:00-05:00,97.53920636053682,97.59769985001012,97.27601168806758,97.4709701538086,93700,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-02-26 00:00:00-05:00,97.72441488587071,97.8121439578132,97.18826798892832,97.49046325683594,228100,0.185,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-03-04 00:00:00-05:00,97.83742974578074,98.8238143808927,97.75929864674396,98.62848663330078,102900,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-03-11 00:00:00-04:00,98.52103322510808,98.85308658622604,98.15969002302624,98.2182846069336,118600,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-03-18 00:00:00-04:00,98.22809031091212,98.55037554727603,97.47609142606294,97.5249252319336,157100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-03-25 00:00:00-04:00,97.72022455401851,97.95461783063696,97.34911304252591,97.37841033935548,60200,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-04-01 00:00:00-04:00,97.11474334683716,98.0229969543614,96.6947979702186,97.6811752319336,360600,0.197,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-04-08 00:00:00-04:00,97.91368810733756,98.30510951052548,95.97616373345784,96.1229476928711,534100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-04-15 00:00:00-04:00,96.20122733419106,96.52415055622726,95.79023821473176,96.30886840820312,146800,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-04-22 00:00:00-04:00,96.0739999180085,97.1014799831432,96.0739999180085,96.77855682373048,145800,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-04-29 00:00:00-04:00,96.7883593465256,97.40484300129772,96.3480074796237,97.19934844970705,131400,0.189,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-05-06 00:00:00-04:00,97.55261524616304,97.65065657954132,97.21927321666205,97.51339721679688,131100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-05-13 00:00:00-04:00,97.7781045193118,98.52322454159383,97.64083769407742,98.4644012451172,105900,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-05-20 00:00:00-04:00,98.434988836288,98.44479521231612,97.88594397981277,98.2977294921875,81500,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-05-27 00:00:00-04:00,98.56244147147255,98.57224784746757,97.86633837729302,98.32714080810548,59300,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-06-03 00:00:00-04:00,98.48401166277506,98.6016657419488,97.72908522494626,97.7388916015625,147500,0.199,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-06-10 00:00:00-04:00,97.36342271409698,98.38509608850882,96.77399778519064,97.11782836914062,161400,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-06-17 00:00:00-04:00,97.20624718885594,97.63849567194995,96.9311826977762,97.0294189453125,119100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-06-24 00:00:00-04:00,97.4223780943352,97.52061434859108,96.85259732672688,97.21607971191406,131900,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-07-01 00:00:00-04:00,97.44202004184284,98.3163353581932,97.18659981051,98.286865234375,114100,0.179,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-07-08 00:00:00-04:00,98.51419514433152,99.13421936924016,98.17958509348348,99.07516479492188,159200,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-07-15 00:00:00-04:00,99.22278234709069,99.47866546007484,98.85864128278736,98.90785217285156,97300,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-07-22 00:00:00-04:00,98.9373774878779,99.0062682300937,98.53387671447896,98.73070526123048,185100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-07-29 00:00:00-04:00,98.4551427085156,99.1834173448078,97.90401676845966,99.10468292236328,193600,0.181,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-08-05 00:00:00-04:00,100.00408723631776,100.102679921908,99.0378608643982,99.37308502197266,120200,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-08-12 00:00:00-04:00,99.49140325198644,100.56607633949704,99.38294903847658,100.39846801757812,111000,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-08-19 00:00:00-04:00,100.4280551645194,102.00556089846154,100.4280551645194,101.95626831054688,261100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-08-26 00:00:00-04:00,101.69005218357368,101.94639919693006,100.65481012658292,100.75341033935548,167800,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-09-02 00:00:00-04:00,100.91114372462916,101.29566043247536,100.34915718838174,100.92100524902344,145300,0.185,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-09-09 00:00:00-04:00,100.79785834359583,101.19294434957747,100.37313410496128,101.02503204345705,199100,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-09-16 00:00:00-04:00,101.47937819017568,102.00287388496744,101.27195579426468,101.84484100341795,171500,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-09-23 00:00:00-04:00,101.518890815378,102.26956774477856,101.4102399097102,101.88435363769533,124500,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-09-30 00:00:00-04:00,101.94361233670142,102.01275313523011,99.8199913307742,100.04717254638672,201800,0.173,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
2024-10-07 00:00:00-04:00,100.16623728432351,100.27507121824677,99.53302578612087,99.85952758789062,87500,0.0,0.0,0.0,41855,91370,108.97,94.08,107.3818,101.4336,220416000,PCX,FXE
