Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,1184.25,1193.43994140625,1177.760009765625,1177.8900146484375,25163928,0.0,0.0,25163928,1193.44,1177.76,DJI,^DJUSIV
2025-08-29 00:00:00-04:00,1169.219970703125,1178.9200439453125,1168.1600341796875,1178.0999755859375,19326346,0.0,0.0,19326346,1178.92,1168.16,DJI,^DJUSIV
