Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,4594.31982421875,4701.3798828125,4561.60009765625,4600.52978515625,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-01-08 00:00:00-05:00,4600.52978515625,4621.830078125,4507.77978515625,4560.509765625,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-01-15 00:00:00-05:00,4560.509765625,4567.830078125,4406.259765625,4427.56005859375,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-01-22 00:00:00-05:00,4427.56005859375,4537.81005859375,4394.06982421875,4532.330078125,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-01-29 00:00:00-05:00,4532.330078125,4578.5498046875,4437.419921875,4443.89013671875,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-02-05 00:00:00-05:00,4443.89013671875,4488.10986328125,4389.31005859375,4451.10009765625,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-02-12 00:00:00-05:00,4451.10009765625,4553.33984375,4405.18994140625,4514.6298828125,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-02-19 00:00:00-05:00,4514.6298828125,4584.66015625,4472.64990234375,4523.41015625,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-02-26 00:00:00-05:00,4523.41015625,4594.35009765625,4457.3701171875,4569.35986328125,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
2024-03-04 00:00:00-05:00,4569.35986328125,4635.89013671875,4497.58984375,4607.31982421875,0,0.0,0.0,0,0,6286.27,0.0,5952.5195,5252.932,NYS,^XAX
