Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol
2024-01-01 00:00:00-05:00,494.9288057641067,499.9188457701648,481.98217887915257,486.3435363769531,4719600,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-01-08 00:00:00-05:00,485.4988076400003,495.1842120538221,484.3888106278954,489.2708129882813,4804300,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-01-15 00:00:00-05:00,485.8720359672511,492.0997756884709,479.0254462934209,491.3335876464844,4865000,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-01-22 00:00:00-05:00,494.4376105858102,500.91092339710633,491.5987669978406,495.547607421875,4654600,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-01-29 00:00:00-05:00,495.1449395894695,500.3117856012792,487.0017140046722,496.06829833984375,6073300,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-02-05 00:00:00-05:00,492.0998366328726,504.01503792027074,486.7561547633487,503.8283996582031,3731000,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-02-12 00:00:00-05:00,503.9560820262019,512.816392913176,492.3650250505512,507.3843383789063,4761900,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-02-19 00:00:00-05:00,503.8086999765578,514.5156668171641,501.4119006183423,512.3644409179688,2526900,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-02-26 00:00:00-05:00,511.67687612172745,522.649081331798,510.80262023063335,522.1972045898438,4371000,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-03-04 00:00:00-05:00,527.6883066162009,537.7666518434191,522.1088843366639,529.849365234375,5626400,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-03-11 00:00:00-04:00,528.6706297498962,534.0044788437872,522.1481833617165,524.6431884765625,4379300,1.014,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-03-18 00:00:00-04:00,526.3761522046816,542.5163450460104,523.1678520318176,536.946044921875,3802800,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-03-25 00:00:00-04:00,537.6447597396863,549.4940441139473,536.1783759588419,547.5847778320312,3398800,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-04-01 00:00:00-04:00,547.8898415749032,547.9783820306031,531.7693516860378,537.2215576171875,5230000,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-04-08 00:00:00-04:00,539.4458192039401,542.5655791378947,519.8610767585462,521.5440063476562,5157800,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-04-15 00:00:00-04:00,525.3034509534235,527.3603046661378,506.8406630159572,510.0687255859375,4773600,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-04-22 00:00:00-04:00,512.1059553841789,523.630452878628,509.52746943137686,520.992919921875,3979100,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-04-29 00:00:00-04:00,522.1935158512413,531.8480905804564,512.9129254697965,526.9273071289062,4486800,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-05-06 00:00:00-04:00,531.9465344996123,541.1483753919802,530.952526646052,538.4223022460938,3318600,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-05-13 00:00:00-04:00,542.0931294093689,548.1358651690227,537.9892133291753,542.9493408203125,3446000,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-05-20 00:00:00-04:00,543.0084606556844,545.2621578800854,530.3423686987652,535.9815673828125,2610300,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-05-27 00:00:00-04:00,537.5168822199054,537.97946713378,524.9492412076255,537.5267333984375,3178700,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-06-03 00:00:00-04:00,540.4004093386847,540.9023388567407,524.7326518012107,526.1990356445312,4893400,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-06-10 00:00:00-04:00,521.248675007932,538.0383828795289,518.7488789970974,521.9473876953125,4245600,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-06-17 00:00:00-04:00,520.2842751469706,529.8011140610276,520.0185936738217,526.8682861328125,2851400,1.997,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-06-24 00:00:00-04:00,529.868716926934,535.1338726883164,523.0328051719696,528.5746459960938,3658500,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-07-01 00:00:00-04:00,529.8786082244415,530.7972942838617,520.938587607089,522.3907470703125,3961700,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-07-08 00:00:00-04:00,524.8405236011127,548.0647022548982,520.9385350398466,545.5061645507812,3952600,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-07-15 00:00:00-04:00,548.054891519992,563.060218346567,542.1179496984237,543.9652099609375,3891600,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-07-22 00:00:00-04:00,546.2273539647244,555.9971277468538,540.6756856504346,554.8314208984375,4561300,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-07-29 00:00:00-04:00,555.9279869221564,567.1399720317424,525.8185149771438,531.2714233398438,5565800,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-08-05 00:00:00-04:00,507.2174524749955,531.8838420407421,505.7455471705923,529.592041015625,5189700,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-08-12 00:00:00-04:00,531.1034934655042,545.8717463748384,525.4036246928741,543.787353515625,2278400,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-08-19 00:00:00-04:00,544.6962322876976,560.6498482009765,542.7896437169451,559.28662109375,2688700,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-08-26 00:00:00-04:00,562.2798552221283,563.1590493488617,550.0305864540982,558.42724609375,2584700,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-09-02 00:00:00-04:00,554.3671086487464,556.5403733200662,530.4119378042056,531.40966796875,3013700,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-09-09 00:00:00-04:00,532.7333975050137,549.1908822955888,522.9340197783035,548.6771850585938,2677900,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-09-16 00:00:00-04:00,549.684807014677,566.2706559306212,548.7661209992264,559.6323852539062,4312800,1.65,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-09-23 00:00:00-04:00,563.6586940277174,568.9391411804517,557.4767366135507,563.8865356445312,3642400,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-09-30 00:00:00-04:00,562.5192869462663,566.0956984106988,554.4352038651725,563.9756469726562,3689800,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-10-07 00:00:00-04:00,562.3409689573558,570.9204623749615,556.7534080369883,570.6529541015625,2858900,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-10-14 00:00:00-04:00,571.0393358171827,580.0546789720148,568.5427532036858,578.5388793945312,2723400,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-10-21 00:00:00-04:00,578.2219258492986,578.5587298981658,560.9143699959454,562.3905029296875,3251300,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
2024-10-28 00:00:00-04:00,565.3923465539817,574.4176065589243,560.3100521147194,561.5186767578125,4106000,0.0,0.0,0.0,386664,622430,624.13,458.82,573.3914,565.51825,32153501696,PCX,MDY
