Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2024-01-01 00:00:00-05:00,97.56067393479393,100.16867926377812,97.56067393479393,99.6119155883789,519800,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-01-08 00:00:00-05:00,99.51423585306712,100.60823095008514,98.16628359692773,100.13937377929688,182200,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-01-15 00:00:00-05:00,99.9733191759307,102.75713755748411,99.48492972470268,102.52271270751952,167300,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-01-22 00:00:00-05:00,102.61062580099554,104.78883856148056,102.61062580099554,104.53487396240234,183600,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-01-29 00:00:00-05:00,104.51534627904464,105.89260815755009,101.58500946748264,103.83160400390624,440600,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-02-05 00:00:00-05:00,103.73391419887666,105.06233407344016,103.34320860819564,105.02326202392578,218100,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-02-12 00:00:00-05:00,105.15025623123596,108.40293194719226,104.1246353453006,107.46521759033205,237300,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-02-19 00:00:00-05:00,107.1819685491173,108.99877072798937,106.63496721301912,108.63736724853516,487700,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-02-26 00:00:00-05:00,108.45177153782896,109.63367323748636,107.9340798584668,108.12943267822266,265300,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-03-04 00:00:00-05:00,108.0512864806684,110.815565152065,107.79732187562507,109.78018188476562,321400,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-03-11 00:00:00-04:00,109.60435477901116,112.16351807017368,109.39923211306692,112.06584167480467,131600,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-03-18 00:00:00-04:00,112.23190459534212,113.29659009037113,111.96817010148013,112.12445831298828,163500,0.411,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-03-25 00:00:00-04:00,112.65133056034182,115.27842423498964,112.65133056034182,115.07257080078124,125600,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-04-01 00:00:00-04:00,115.12157489731972,115.12157489731972,112.75914802978996,114.01387786865234,236800,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-04-08 00:00:00-04:00,114.26874541435008,114.35697257786482,108.132324446083,108.60285186767578,1528500,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-04-15 00:00:00-04:00,109.9065963842861,110.70060345317492,106.93640655870658,110.66139221191406,674700,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-04-22 00:00:00-04:00,111.06330409254134,111.94553086318858,108.504828508593,108.90673065185548,343300,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
2024-04-29 00:00:00-04:00,108.9263461934217,111.58284629387911,108.9263461934217,110.65159606933594,274100,0.0,0.0,0.0,49739,49580,139.08,119.23,130.41,131.16205,PCX,IAK
