Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,12660.0,12706.26953125,12474.3798828125,12685.759765625,0,0.0,0.0,0,12706.27,12474.38,DJI,^DJUSGM
2025-08-29 00:00:00-04:00,12980.599609375,12994.0498046875,12851.1298828125,12896.849609375,0,0.0,0.0,0,12994.05,12851.13,DJI,^DJUSGM
